case,origin,dest,demand,y,flow
  277, 2,  4,225.0000, 47.7585,225.0000
  278, 1,  4,300.0000, 40.1667,300.0000
  278, 2,  4,225.0000, 47.7530,225.0000
  279, 1,  4,300.0000, 40.1667,300.0000
  279, 2,  4,225.0000, 47.7475,225.0000
  280, 1,  4,300.0000, 40.1667,300.0000
  280, 2,  4,225.0000, 47.7420,225.0000
  281, 1,  4,300.0000, 40.1667,300.0000
  281, 2,  4,225.0000, 47.7366,225.0000
  282, 1,  4,300.0000, 40.1667,300.0000
  282, 2,  4,225.0000, 47.7311,225.0000
  283, 1,  4,300.0000, 40.1667,300.0000
  283, 2,  4,225.0000, 47.7257,225.0000
  284, 1,  4,300.0000, 40.1667,300.0000
  284, 2,  4,225.0000, 47.7203,225.0000
  285, 1,  4,300.0000, 40.1667,300.0000
  285, 2,  4,225.0000, 47.7149,225.0000
  286, 1,  4,300.0000, 40.1667,300.0000
  286, 2,  4,225.0000, 47.7095,225.0000
  287, 1,  4,300.0000, 40.1667,300.0000
  287, 2,  4,225.0000, 47.7041,225.0000
  288, 1,  4,300.0000, 40.1667,300.0000
  288, 2,  4,225.0000, 47.6988,225.0000
  289, 1,  4,300.0000, 40.1667,300.0000
  289, 2,  4,225.0000, 47.6934,225.0000
  290, 1,  4,300.0000, 40.1667,300.0000
  290, 2,  4,225.0000, 47.6881,225.0000
  291, 1,  4,300.0000, 40.1667,300.0000
  291, 2,  4,225.0000, 47.6828,225.0000
  292, 1,  4,300.0000, 40.1667,300.0000
  292, 2,  4,225.0000, 47.6775,225.0000
  293, 1,  4,300.0000, 40.1667,300.0000
  293, 2,  4,225.0000, 47.6722,225.0000
  294, 1,  4,300.0000, 40.1667,300.0000
  294, 2,  4,225.0000, 47.6670,225.0000
  295, 1,  4,300.0000, 40.1667,300.0000
  295, 2,  4,225.0000, 47.6617,225.0000
  296, 1,  4,300.0000, 40.1667,300.0000
  296, 2,  4,225.0000, 47.6565,225.0000
  297, 1,  4,300.0000, 40.1667,300.0000
  297, 2,  4,225.0000, 47.6513,225.0000
  298, 1,  4,300.0000, 40.1667,300.0000
  298, 2,  4,225.0000, 47.6461,225.0000
  299, 1,  4,300.0000, 40.1526,  0.7818
  299, 2,  4,225.0000, 47.6465,225.0000
  300, 1,  4,300.0000, 40.1438,  2.4770
  300, 2,  4,225.0000, 47.6534,225.0000
  301, 1,  4,300.0000, 40.1347,  4.1159
  301, 2,  4,225.0000, 47.6599,225.0000
  302, 1,  4,300.0000, 40.1250,  5.6990
  302, 2,  4,225.0000, 47.6660,225.0000
  303, 1,  4,300.0000, 40.1170,  7.4542
  303, 2,  4,225.0000, 47.6734,225.0000
  304, 1,  4,300.0000, 40.1069,  8.9732
  304, 2,  4,225.0000, 47.6790,225.0000
  305, 1,  4,300.0000, 40.0982, 10.6388
  305, 2,  4,225.0000, 47.6857,225.0000
  306, 1,  4,300.0000, 40.0896, 12.3120
  306, 2,  4,225.0000, 47.6924,225.0000
  307, 1,  4,300.0000, 40.0799, 13.8605
  307, 2,  4,225.0000, 47.6983,225.0000
  308, 1,  4,300.0000, 40.0715, 15.5467
  308, 2,  4,225.0000, 47.7051,225.0000
  309, 1,  4,300.0000, 40.0620, 17.1028
  309, 2,  4,225.0000, 47.7110,225.0000
  310, 1,  4,300.0000, 40.0537, 18.7927
  310, 2,  4,225.0000, 47.7178,225.0000
  311, 1,  4,300.0000, 40.0443, 20.3535
  311, 2,  4,225.0000, 47.7237,225.0000
  312, 1,  4,300.0000, 40.0350, 21.9111
  312, 2,  4,225.0000, 47.7295,225.0000
  313, 1,  4,300.0000, 40.0269, 23.6041
  313, 2,  4,225.0000, 47.7364,225.0000
  314, 1,  4,300.0000, 40.0177, 25.1642
  314, 2,  4,225.0000, 47.7422,225.0000
  315, 1,  4,300.0000, 40.0085, 26.7210
  315, 2,  4,225.0000, 47.7481,225.0000
  316, 1,  4,300.0000, 40.0005, 28.4091
  316, 2,  4,225.0000, 47.7548,225.0000
  317, 1,  4,300.0000, 39.9914, 29.9666
  317, 2,  4,225.0000, 47.7607,225.0000
  318, 1,  4,300.0000, 39.9823, 31.5209
  318, 2,  4,225.0000, 47.7665,225.0000
  319, 1,  4,300.0000, 39.9733, 33.0707
  319, 2,  4,225.0000, 47.7723,225.0000
  320, 1,  4,300.0000, 39.9654, 34.7498
  320, 2,  4,225.0000, 47.7789,225.0000
  321, 1,  4,300.0000, 39.9564, 36.2984
  321, 2,  4,225.0000, 47.7847,225.0000
  322, 1,  4,300.0000, 39.9474, 37.8437
  322, 2,  4,225.0000, 47.7904,225.0000
  323, 1,  4,300.0000, 39.9385, 39.3856
  323, 2,  4,225.0000, 47.7961,225.0000
  324, 1,  4,300.0000, 39.9296, 40.9241
  324, 2,  4,225.0000, 47.8018,225.0000
  325, 1,  4,300.0000, 39.9218, 42.5923
  325, 2,  4,225.0000, 47.8083,225.0000
  326, 1,  4,300.0000, 39.9130, 44.1291
  326, 2,  4,225.0000, 47.8140,225.0000
  327, 1,  4,300.0000, 39.9042, 45.6626
  327, 2,  4,225.0000, 47.8196,225.0000
  328, 1,  4,300.0000, 39.8954, 47.1928
  328, 2,  4,225.0000, 47.8252,225.0000
  329, 1,  4,300.0000, 39.8866, 48.7196
  329, 2,  4,225.0000, 47.8307,225.0000
  330, 1,  4,300.0000, 39.8778, 50.2432
  330, 2,  4,225.0000, 47.8362,225.0000
  331, 1,  4,300.0000, 39.8702, 51.8960
  331, 2,  4,225.0000, 47.8426,225.0000
  332, 1,  4,300.0000, 39.8615, 53.4171
  332, 2,  4,225.0000, 47.8481,225.0000
  333, 1,  4,300.0000, 39.8528, 54.9349
  333, 2,  4,225.0000, 47.8536,225.0000
  334, 1,  4,300.0000, 39.8442, 56.4495
  334, 2,  4,225.0000, 47.8591,225.0000
  335, 1,  4,300.0000, 39.8355, 57.9609
  335, 2,  4,225.0000, 47.8645,225.0000
  336, 1,  4,300.0000, 39.8269, 59.4690
  336, 2,  4,225.0000, 47.8699,225.0000
  337, 1,  4,300.0000, 39.8183, 60.9738
  337, 2,  4,225.0000, 47.8752,225.0000
  338, 1,  4,300.0000, 39.8097, 62.4755
  338, 2,  4,225.0000, 47.8805,225.0000
  339, 1,  4,300.0000, 39.8023, 64.1084
  339, 2,  4,225.0000, 47.8868,225.0000
  340, 1,  4,300.0000, 39.7937, 65.6071
  340, 2,  4,225.0000, 47.8921,225.0000
  341, 1,  4,300.0000, 39.7852, 67.1025
  341, 2,  4,225.0000, 47.8974,225.0000
  342, 1,  4,300.0000, 39.7767, 68.5948
  342, 2,  4,225.0000, 47.9026,225.0000
  343, 1,  4,300.0000, 39.7682, 70.0840
  343, 2,  4,225.0000, 47.9078,225.0000
  344, 1,  4,300.0000, 39.7598, 71.5699
  344, 2,  4,225.0000, 47.9130,225.0000
  345, 1,  4,300.0000, 39.7513, 73.0528
  345, 2,  4,225.0000, 47.9182,225.0000
  346, 1,  4,300.0000, 39.7429, 74.5325
  346, 2,  4,225.0000, 47.9233,225.0000
  347, 1,  4,300.0000, 39.7345, 76.0091
  347, 2,  4,225.0000, 47.9285,225.0000
  348, 1,  4,300.0000, 39.7273, 77.6167
  348, 2,  4,225.0000, 47.9345,225.0000
  349, 1,  4,300.0000, 39.7189, 79.0899
  349, 2,  4,225.0000, 47.9396,225.0000
  350, 1,  4,300.0000, 39.7106, 80.5599
  350, 2,  4,225.0000, 47.9446,225.0000
  351, 1,  4,300.0000, 39.7023, 82.0269
  351, 2,  4,225.0000, 47.9497,225.0000
  352, 1,  4,300.0000, 39.6940, 83.4908
  352, 2,  4,225.0000, 47.9547,225.0000
  353, 1,  4,300.0000, 39.6857, 84.9517
  353, 2,  4,225.0000, 47.9596,225.0000
  354, 1,  4,300.0000, 39.6774, 86.4095
  354, 2,  4,225.0000, 47.9646,225.0000
  355, 1,  4,300.0000, 39.6692, 87.8643
  355, 2,  4,225.0000, 47.9695,225.0000
  356, 1,  4,300.0000, 39.6609, 89.3160
  356, 2,  4,225.0000, 47.9745,225.0000
  357, 1,  4,300.0000, 39.6527, 90.7647
  357, 2,  4,225.0000, 47.9793,225.0000
  358, 1,  4,300.0000, 39.6445, 92.2104
  358, 2,  4,225.0000, 47.9842,225.0000
  359, 1,  4,300.0000, 39.6374, 93.7873
  359, 2,  4,225.0000, 47.9900,225.0000
  360, 1,  4,300.0000, 39.6293, 95.2293
  360, 2,  4,225.0000, 47.9948,225.0000
  361, 1,  4,300.0000, 39.6212, 96.6684
  361, 2,  4,225.0000, 47.9996,225.0000
  362, 1,  4,300.0000, 39.6130, 98.1044
  362, 2,  4,225.0000, 48.0044,225.0000
  363, 1,  4,300.0000, 39.6049, 99.5375
  363, 2,  4,225.0000, 48.0091,225.0000
  364, 1,  4,300.0000, 39.5969,100.9676
  364, 2,  4,225.0000, 48.0139,225.0000
  365, 1,  4,300.0000, 39.5888,102.3948
  365, 2,  4,225.0000, 48.0186,225.0000
  366, 1,  4,300.0000, 39.5807,103.8190
  366, 2,  4,225.0000, 48.0233,225.0000
  367, 1,  4,300.0000, 39.5727,105.2403
  367, 2,  4,225.0000, 48.0279,225.0000
  368, 1,  4,300.0000, 39.5647,106.6587
  368, 2,  4,225.0000, 48.0326,225.0000
  369, 1,  4,300.0000, 39.5567,108.0742
  369, 2,  4,225.0000, 48.0372,225.0000
  370, 1,  4,300.0000, 39.5487,109.4867
  370, 2,  4,225.0000, 48.0418,225.0000
  371, 1,  4,300.0000, 39.5407,110.8964
  371, 2,  4,225.0000, 48.0464,225.0000
  372, 1,  4,300.0000, 39.5328,112.3032
  372, 2,  4,225.0000, 48.0509,225.0000
  373, 1,  4,300.0000, 39.5260,113.8430
  373, 2,  4,225.0000, 48.0564,225.0000
  374, 1,  4,300.0000, 39.5180,115.2460
  374, 2,  4,225.0000, 48.0609,225.0000
  375, 1,  4,300.0000, 39.5101,116.6461
  375, 2,  4,225.0000, 48.0654,225.0000
  376, 1,  4,300.0000, 39.5023,118.0434
  376, 2,  4,225.0000, 48.0699,225.0000
  377, 1,  4,300.0000, 39.4944,119.4378
  377, 2,  4,225.0000, 48.0743,225.0000
  378, 1,  4,300.0000, 39.4866,120.8294
  378, 2,  4,225.0000, 48.0787,225.0000
  379, 1,  4,300.0000, 39.4787,122.2181
  379, 2,  4,225.0000, 48.0831,225.0000
  380, 1,  4,300.0000, 39.4709,123.6041
  380, 2,  4,225.0000, 48.0875,225.0000
  381, 1,  4,300.0000, 39.4631,124.9872
  381, 2,  4,225.0000, 48.0919,225.0000
  382, 1,  4,300.0000, 39.4553,126.3676
  382, 2,  4,225.0000, 48.0962,225.0000
  383, 1,  4,300.0000, 39.4476,127.7452
  383, 2,  4,225.0000, 48.1006,225.0000
  384, 1,  4,300.0000, 39.4398,129.1199
  384, 2,  4,225.0000, 48.1049,225.0000
  385, 1,  4,300.0000, 39.4321,130.4919
  385, 2,  4,225.0000, 48.1092,225.0000
  386, 1,  4,300.0000, 39.4244,131.8612
  386, 2,  4,225.0000, 48.1134,225.0000
  387, 1,  4,300.0000, 39.4166,133.2277
  387, 2,  4,225.0000, 48.1177,225.0000
  388, 1,  4,300.0000, 39.4090,134.5914
  388, 2,  4,225.0000, 48.1219,225.0000
  389, 1,  4,300.0000, 39.4024,136.0887
  389, 2,  4,225.0000, 48.1270,225.0000
  390, 1,  4,300.0000, 39.3947,137.4486
  390, 2,  4,225.0000, 48.1312,225.0000
  391, 1,  4,300.0000, 39.3871,138.8057
  391, 2,  4,225.0000, 48.1353,225.0000
  392, 1,  4,300.0000, 39.3795,140.1602
  392, 2,  4,225.0000, 48.1395,225.0000
  393, 1,  4,300.0000, 39.3719,141.5119
  393, 2,  4,225.0000, 48.1436,225.0000
  394, 1,  4,300.0000, 39.3643,142.8610
  394, 2,  4,225.0000, 48.1477,225.0000
  395, 1,  4,300.0000, 39.3567,144.2073
  395, 2,  4,225.0000, 48.1518,225.0000
  396, 1,  4,300.0000, 39.3491,145.5510
  396, 2,  4,225.0000, 48.1559,225.0000
  397, 1,  4,300.0000, 39.3416,146.8920
  397, 2,  4,225.0000, 48.1599,225.0000
  398, 1,  4,300.0000, 39.3341,148.2303
  398, 2,  4,225.0000, 48.1640,225.0000
  399, 1,  4,300.0000, 39.3265,149.5660
  399, 2,  4,225.0000, 48.1680,225.0000
  400, 1,  4,300.0000, 39.3190,150.8990
  400, 2,  4,225.0000, 48.1720,225.0000
  401, 1,  4,300.0000, 39.3117,152.2451
  401, 2,  4,225.0000, 48.1760,225.0000
  402, 1,  4,300.0000, 39.3043,153.5907
  402, 2,  4,225.0000, 48.1801,225.0000
  403, 1,  4,300.0000, 39.2970,154.9336
  403, 2,  4,225.0000, 48.1841,225.0000
  404, 1,  4,300.0000, 39.2897,156.2737
  404, 2,  4,225.0000, 48.1882,225.0000
  405, 1,  4,300.0000, 39.2824,157.6111
  405, 2,  4,225.0000, 48.1922,225.0000
  406, 1,  4,300.0000, 39.2752,158.9459
  406, 2,  4,225.0000, 48.1962,225.0000
  407, 1,  4,300.0000, 39.2679,160.2779
  407, 2,  4,225.0000, 48.2001,225.0000
  408, 1,  4,300.0000, 39.2606,161.6073
  408, 2,  4,225.0000, 48.2041,225.0000
  409, 1,  4,300.0000, 39.2523,162.7981
  409, 2,  4,225.0000, 48.2071,225.0000
  410, 1,  4,300.0000, 39.2451,164.1241
  410, 2,  4,225.0000, 48.2111,225.0000
  411, 1,  4,300.0000, 39.2379,165.4474
  411, 2,  4,225.0000, 48.2150,225.0000
  412, 1,  4,300.0000, 39.2307,166.7681
  412, 2,  4,225.0000, 48.2189,225.0000
  413, 1,  4,300.0000, 39.2236,168.0861
  413, 2,  4,225.0000, 48.2227,225.0000
  414, 1,  4,300.0000, 39.2164,169.4014
  414, 2,  4,225.0000, 48.2266,225.0000
  415, 1,  4,300.0000, 39.2093,170.7141
  415, 2,  4,225.0000, 48.2304,225.0000
  416, 1,  4,300.0000, 39.2021,172.0242
  416, 2,  4,225.0000, 48.2342,225.0000
  417, 1,  4,300.0000, 39.1950,173.3316
  417, 2,  4,225.0000, 48.2380,225.0000
  418, 1,  4,300.0000, 39.1879,174.6364
  418, 2,  4,225.0000, 48.2418,225.0000
  419, 1,  4,300.0000, 39.1808,175.9386
  419, 2,  4,225.0000, 48.2455,225.0000
  420, 1,  4,300.0000, 39.1737,177.2382
  420, 2,  4,225.0000, 48.2493,225.0000
  421, 1,  4,300.0000, 39.1656,178.3959
  421, 2,  4,225.0000, 48.2521,225.0000
  422, 1,  4,300.0000, 39.1586,179.6924
  422, 2,  4,225.0000, 48.2558,225.0000
  423, 1,  4,300.0000, 39.1515,180.9863
  423, 2,  4,225.0000, 48.2595,225.0000
  424, 1,  4,300.0000, 39.1445,182.2776
  424, 2,  4,225.0000, 48.2632,225.0000
  425, 1,  4,300.0000, 39.1375,183.5664
  425, 2,  4,225.0000, 48.2668,225.0000
  426, 1,  4,300.0000, 39.1305,184.8525
  426, 2,  4,225.0000, 48.2705,225.0000
  427, 1,  4,300.0000, 39.1235,186.1361
  427, 2,  4,225.0000, 48.2741,225.0000
  428, 1,  4,300.0000, 39.1166,187.4171
  428, 2,  4,225.0000, 48.2777,225.0000
  429, 1,  4,300.0000, 39.1096,188.6956
  429, 2,  4,225.0000, 48.2813,225.0000
  430, 1,  4,300.0000, 39.1027,189.9715
  430, 2,  4,225.0000, 48.2849,225.0000
  431, 1,  4,300.0000, 39.0958,191.2448
  431, 2,  4,225.0000, 48.2884,225.0000
  432, 1,  4,300.0000, 39.0888,192.5157
  432, 2,  4,225.0000, 48.2920,225.0000
  433, 1,  4,300.0000, 39.0819,193.7840
  433, 2,  4,225.0000, 48.2955,225.0000
  434, 1,  4,300.0000, 39.0740,194.9100
  434, 2,  4,225.0000, 48.2981,225.0000
  435, 1,  4,300.0000, 39.0671,196.1755
  435, 2,  4,225.0000, 48.3016,225.0000
  436, 1,  4,300.0000, 39.0603,197.4385
  436, 2,  4,225.0000, 48.3051,225.0000
  437, 1,  4,300.0000, 39.0534,198.6990
  437, 2,  4,225.0000, 48.3085,225.0000
  438, 1,  4,300.0000, 39.0466,199.9570
  438, 2,  4,225.0000, 48.3120,225.0000
  439, 1,  4,300.0000, 39.0398,201.2125
  439, 2,  4,225.0000, 48.3154,225.0000
  440, 1,  4,300.0000, 39.0330,202.4654
  440, 2,  4,225.0000, 48.3188,225.0000
  441, 1,  4,300.0000, 39.0262,203.7159
  441, 2,  4,225.0000, 48.3222,225.0000
  442, 1,  4,300.0000, 39.0194,204.9640
  442, 2,  4,225.0000, 48.3256,225.0000
  443, 1,  4,300.0000, 39.0127,206.2095
  443, 2,  4,225.0000, 48.3290,225.0000
  444, 1,  4,300.0000, 39.0059,207.4526
  444, 2,  4,225.0000, 48.3323,225.0000
  445, 1,  4,300.0000, 38.9981,208.5497
  445, 2,  4,225.0000, 48.3347,225.0000
  446, 1,  4,300.0000, 38.9914,209.7904
  446, 2,  4,225.0000, 48.3381,225.0000
  447, 1,  4,300.0000, 38.9847,211.0285
  447, 2,  4,225.0000, 48.3414,225.0000
  448, 1,  4,300.0000, 38.9780,212.2642
  448, 2,  4,225.0000, 48.3447,225.0000
  449, 1,  4,300.0000, 38.9713,213.4975
  449, 2,  4,225.0000, 48.3480,225.0000
  450, 1,  4,300.0000, 38.9646,214.7283
  450, 2,  4,225.0000, 48.3512,225.0000
  451, 1,  4,300.0000, 38.9580,215.9567
  451, 2,  4,225.0000, 48.3545,225.0000
  452, 1,  4,300.0000, 38.9513,217.1827
  452, 2,  4,225.0000, 48.3577,225.0000
  453, 1,  4,300.0000, 38.9447,218.4063
  453, 2,  4,225.0000, 48.3609,225.0000
  454, 1,  4,300.0000, 38.9381,219.6274
  454, 2,  4,225.0000, 48.3641,225.0000
  455, 1,  4,300.0000, 38.9315,220.8462
  455, 2,  4,225.0000, 48.3673,225.0000
  456, 1,  4,300.0000, 38.9249,222.0626
  456, 2,  4,225.0000, 48.3705,225.0000
  457, 1,  4,300.0000, 38.9172,223.1335
  457, 2,  4,225.0000, 48.3727,225.0000
  458, 1,  4,300.0000, 38.9106,224.3478
  458, 2,  4,225.0000, 48.3759,225.0000
  459, 1,  4,300.0000, 38.9041,225.5596
  459, 2,  4,225.0000, 48.3790,225.0000
  460, 1,  4,300.0000, 38.8976,226.7692
  460, 2,  4,225.0000, 48.3822,225.0000
  461, 1,  4,300.0000, 38.8910,227.9763
  461, 2,  4,225.0000, 48.3853,225.0000
  462, 1,  4,300.0000, 38.8845,229.1811
  462, 2,  4,225.0000, 48.3884,225.0000
  463, 1,  4,300.0000, 38.8780,230.3836
  463, 2,  4,225.0000, 48.3915,225.0000
  464, 1,  4,300.0000, 38.8715,231.5837
  464, 2,  4,225.0000, 48.3945,225.0000
  465, 1,  4,300.0000, 38.8651,232.7815
  465, 2,  4,225.0000, 48.3976,225.0000
  466, 1,  4,300.0000, 38.8586,233.9770
  466, 2,  4,225.0000, 48.4006,225.0000
  467, 1,  4,300.0000, 38.8510,235.0244
  467, 2,  4,225.0000, 48.4027,225.0000
  468, 1,  4,300.0000, 38.8446,236.2182
  468, 2,  4,225.0000, 48.4057,225.0000
  469, 1,  4,300.0000, 38.8382,237.4097
  469, 2,  4,225.0000, 48.4087,225.0000
  470, 1,  4,300.0000, 38.8318,238.5989
  470, 2,  4,225.0000, 48.4117,225.0000
  471, 1,  4,300.0000, 38.8254,239.7858
  471, 2,  4,225.0000, 48.4147,225.0000
  472, 1,  4,300.0000, 38.8190,240.9704
  472, 2,  4,225.0000, 48.4177,225.0000
  473, 1,  4,300.0000, 38.8127,242.1527
  473, 2,  4,225.0000, 48.4206,225.0000
  474, 1,  4,300.0000, 38.8063,243.3327
  474, 2,  4,225.0000, 48.4236,225.0000
  475, 1,  4,300.0000, 38.7999,244.5105
  475, 2,  4,225.0000, 48.4265,225.0000
  476, 1,  4,300.0000, 38.7936,245.6861
  476, 2,  4,225.0000, 48.4294,225.0000
  477, 1,  4,300.0000, 38.7862,246.7144
  477, 2,  4,225.0000, 48.4314,225.0000
  478, 1,  4,300.0000, 38.7799,247.8888
  478, 2,  4,225.0000, 48.4343,225.0000
  479, 1,  4,300.0000, 38.7736,249.0610
  479, 2,  4,225.0000, 48.4372,225.0000
  480, 1,  4,300.0000, 38.7674,250.2310
  480, 2,  4,225.0000, 48.4401,225.0000
  481, 1,  4,300.0000, 38.7611,251.3988
  481, 2,  4,225.0000, 48.4429,225.0000
  482, 1,  4,300.0000, 38.7549,252.5643
  482, 2,  4,225.0000, 48.4458,225.0000
  483, 1,  4,300.0000, 38.7486,253.7277
  483, 2,  4,225.0000, 48.4486,225.0000
  484, 1,  4,300.0000, 38.7424,254.8888
  484, 2,  4,225.0000, 48.4514,225.0000
  485, 1,  4,300.0000, 38.7351,255.9011
  485, 2,  4,225.0000, 48.4533,225.0000
  486, 1,  4,300.0000, 38.7289,257.0618
  486, 2,  4,225.0000, 48.4561,225.0000
  487, 1,  4,300.0000, 38.7228,258.2204
  487, 2,  4,225.0000, 48.4589,225.0000
  488, 1,  4,300.0000, 38.7166,259.3769
  488, 2,  4,225.0000, 48.4617,225.0000
  489, 1,  4,300.0000, 38.7104,260.5311
  489, 2,  4,225.0000, 48.4645,225.0000
  490, 1,  4,300.0000, 38.7043,261.6833
  490, 2,  4,225.0000, 48.4673,225.0000
  491, 1,  4,300.0000, 38.6982,262.8333
  491, 2,  4,225.0000, 48.4700,225.0000
  492, 1,  4,300.0000, 38.6910,263.8336
  492, 2,  4,225.0000, 48.4719,225.0000
  493, 1,  4,300.0000, 38.6849,264.9841
  493, 2,  4,225.0000, 48.4746,225.0000
  494, 1,  4,300.0000, 38.6789,266.1324
  494, 2,  4,225.0000, 48.4773,225.0000
  495, 1,  4,300.0000, 38.6728,267.2787
  495, 2,  4,225.0000, 48.4801,225.0000
  496, 1,  4,300.0000, 38.6668,268.4229
  496, 2,  4,225.0000, 48.4828,225.0000
  497, 1,  4,300.0000, 38.6607,269.5650
  497, 2,  4,225.0000, 48.4855,225.0000
  498, 1,  4,300.0000, 38.6537,270.5576
  498, 2,  4,225.0000, 48.4873,225.0000
  499, 1,  4,300.0000, 38.6477,271.7013
  499, 2,  4,225.0000, 48.4900,225.0000
  500, 1,  4,300.0000, 38.6417,272.8429
  500, 2,  4,225.0000, 48.4927,225.0000
  501, 1,  4,300.0000, 38.6358,273.9825
  501, 2,  4,225.0000, 48.4954,225.0000
  502, 1,  4,300.0000, 38.6298,275.1200
  502, 2,  4,225.0000, 48.4981,225.0000
  503, 1,  4,300.0000, 38.6229,276.1089
  503, 2,  4,225.0000, 48.4998,225.0000
  504, 1,  4,300.0000, 38.6170,277.2493
  504, 2,  4,225.0000, 48.5025,225.0000
  505, 1,  4,300.0000, 38.6111,278.3878
  505, 2,  4,225.0000, 48.5052,225.0000
  506, 1,  4,300.0000, 38.6053,279.5243
  506, 2,  4,225.0000, 48.5079,225.0000
  507, 1,  4,300.0000, 38.5984,280.5122
  507, 2,  4,225.0000, 48.5096,225.0000
  508, 1,  4,300.0000, 38.5927,281.6533
  508, 2,  4,225.0000, 48.5123,225.0000
  509, 1,  4,300.0000, 38.5869,282.7923
  509, 2,  4,225.0000, 48.5150,225.0000
  510, 1,  4,300.0000, 38.5812,283.9294
  510, 2,  4,225.0000, 48.5177,225.0000
  511, 1,  4,300.0000, 38.5744,284.9261
  511, 2,  4,225.0000, 48.5195,225.0000
  512, 1,  4,300.0000, 38.5688,286.0698
  512, 2,  4,225.0000, 48.5222,225.0000
  513, 1,  4,300.0000, 38.5621,287.0669
  513, 2,  4,225.0000, 48.5241,225.0000
  514, 1,  4,300.0000, 38.5566,288.2195
  514, 2,  4,225.0000, 48.5268,225.0000
  515, 1,  4,300.0000, 38.5500,289.2239
  515, 2,  4,225.0000, 48.5287,225.0000
  516, 1,  4,300.0000, 38.5446,290.3885
  516, 2,  4,225.0000, 48.5316,225.0000
  517, 1,  4,300.0000, 38.5382,291.4100
  517, 2,  4,225.0000, 48.5335,225.0000
  518, 1,  4,300.0000, 38.5330,292.5902
  518, 2,  4,225.0000, 48.5365,225.0000
  519, 1,  4,300.0000, 38.5268,293.6425
  519, 2,  4,225.0000, 48.5386,225.0000
  520, 1,  4,300.0000, 38.5209,294.7170
  520, 2,  4,225.0000, 48.5410,225.0000
  521, 1,  4,300.0000, 38.5142,295.6802
  521, 2,  4,225.0000, 48.5426,225.0000
  522, 1,  4,300.0000, 38.5090,296.8605
  522, 2,  4,225.0000, 48.5455,225.0000
  523, 1,  4,300.0000, 38.5029,297.8921
  523, 2,  4,225.0000, 48.5476,225.0000
  524, 1,  4,300.0000, 38.4998,299.3666
  524, 2,  4,225.0000, 48.5523,225.0000
  525, 1,  4,300.0000, 38.4909,300.0000
  525, 2,  4,225.0000, 48.5519,225.0000
  526, 1,  4,300.0000, 38.4776,300.0000
  526, 2,  4,225.0000, 48.5478,225.0000
  527, 1,  4,300.0000, 38.4643,300.0000
  527, 2,  4,225.0000, 48.5437,225.0000
  528, 1,  4,300.0000, 38.4511,300.0000
  528, 2,  4,225.0000, 48.5396,225.0000
  529, 1,  4,300.0000, 38.4379,300.0000
  529, 2,  4,225.0000, 48.5355,225.0000
  530, 1,  4,300.0000, 38.4248,300.0000
  530, 2,  4,225.0000, 48.5314,225.0000
  531, 1,  4,300.0000, 38.4116,300.0000
  531, 2,  4,225.0000, 48.5273,225.0000
  532, 1,  4,300.0000, 38.3986,300.0000
  532, 2,  4,225.0000, 48.5233,225.0000
  533, 1,  4,300.0000, 38.3855,300.0000
  533, 2,  4,225.0000, 48.5192,225.0000
  534, 1,  4,300.0000, 38.3725,300.0000
  534, 2,  4,225.0000, 48.5152,225.0000
  535, 1,  4,300.0000, 38.3595,300.0000
  535, 2,  4,225.0000, 48.5111,225.0000
  536, 1,  4,300.0000, 38.3466,300.0000
  536, 2,  4,225.0000, 48.5071,225.0000
  537, 1,  4,300.0000, 38.3337,300.0000
  537, 2,  4,225.0000, 48.5031,225.0000
  538, 1,  4,300.0000, 38.3208,300.0000
  538, 2,  4,225.0000, 48.4990,225.0000
  539, 1,  4,300.0000, 38.3080,300.0000
  539, 2,  4,225.0000, 48.4950,225.0000
  540, 1,  4,300.0000, 38.2952,300.0000
  540, 2,  4,225.0000, 48.4910,225.0000
  541, 1,  4,300.0000, 38.2824,300.0000
  541, 2,  4,225.0000, 48.4870,225.0000
  542, 1,  4,300.0000, 38.2697,300.0000
  542, 2,  4,225.0000, 48.4831,225.0000
  543, 1,  4,300.0000, 38.2570,300.0000
  543, 2,  4,225.0000, 48.4791,225.0000
  544, 1,  4,300.0000, 38.2443,300.0000
  544, 2,  4,225.0000, 48.4751,225.0000
  545, 1,  4,300.0000, 38.2317,300.0000
  545, 2,  4,225.0000, 48.4712,225.0000
  546, 1,  4,300.0000, 38.2191,300.0000
  546, 2,  4,225.0000, 48.4672,225.0000
  547, 1,  4,300.0000, 38.2065,300.0000
  547, 2,  4,225.0000, 48.4633,225.0000
  548, 1,  4,300.0000, 38.1940,300.0000
  548, 2,  4,225.0000, 48.4593,225.0000
  549, 1,  4,300.0000, 38.1815,300.0000
  549, 2,  4,225.0000, 48.4554,225.0000
  550, 1,  4,300.0000, 38.1690,300.0000
  550, 2,  4,225.0000, 48.4515,225.0000
  551, 1,  4,300.0000, 38.1566,300.0000
  551, 2,  4,225.0000, 48.4476,225.0000
  552, 1,  4,300.0000, 38.1442,300.0000
  552, 2,  4,225.0000, 48.4437,225.0000
  553, 1,  4,300.0000, 38.1319,300.0000
  553, 2,  4,225.0000, 48.4398,225.0000
  554, 1,  4,300.0000, 38.1195,300.0000
  554, 2,  4,225.0000, 48.4359,225.0000
  555, 1,  4,300.0000, 38.1072,300.0000
