method,case,dest,node,fout,lout,label
dp   ,   79, 1,  2,  4,  5, 49.30
dp   ,   79, 1,  3,  6,  6, 15.52
dp   ,   80, 1,  1,  1,  3, 40.17
dp   ,   80, 1,  2,  4,  5, 49.29
dp   ,   80, 1,  3,  6,  6, 15.52
dp   ,   81, 1,  1,  1,  3, 40.17
dp   ,   81, 1,  2,  4,  5, 49.28
dp   ,   81, 1,  3,  6,  6, 15.52
dp   ,   82, 1,  1,  1,  3, 40.17
dp   ,   82, 1,  2,  4,  5, 49.27
dp   ,   82, 1,  3,  6,  6, 15.52
dp   ,   83, 1,  1,  1,  3, 40.17
dp   ,   83, 1,  2,  4,  5, 49.26
dp   ,   83, 1,  3,  6,  6, 15.52
dp   ,   84, 1,  1,  1,  3, 40.17
dp   ,   84, 1,  2,  4,  5, 49.25
dp   ,   84, 1,  3,  6,  6, 15.52
dp   ,   85, 1,  1,  1,  3, 40.17
dp   ,   85, 1,  2,  4,  5, 49.24
dp   ,   85, 1,  3,  6,  6, 15.52
dp   ,   86, 1,  1,  1,  3, 40.17
dp   ,   86, 1,  2,  4,  5, 49.23
dp   ,   86, 1,  3,  6,  6, 15.52
dp   ,   87, 1,  1,  1,  3, 40.17
dp   ,   87, 1,  2,  4,  5, 49.22
dp   ,   87, 1,  3,  6,  6, 15.52
dp   ,   88, 1,  1,  1,  3, 40.17
dp   ,   88, 1,  2,  4,  5, 49.21
dp   ,   88, 1,  3,  6,  6, 15.52
dp   ,   89, 1,  1,  1,  3, 40.17
dp   ,   89, 1,  2,  4,  5, 49.20
dp   ,   89, 1,  3,  6,  6, 15.52
dp   ,   90, 1,  1,  1,  3, 40.17
dp   ,   90, 1,  2,  4,  5, 49.18
dp   ,   90, 1,  3,  6,  6, 15.52
dp   ,   91, 1,  1,  1,  3, 40.17
dp   ,   91, 1,  2,  4,  5, 49.17
dp   ,   91, 1,  3,  6,  6, 15.52
dp   ,   92, 1,  1,  1,  3, 40.17
dp   ,   92, 1,  2,  4,  5, 49.16
dp   ,   92, 1,  3,  6,  6, 15.52
dp   ,   93, 1,  1,  1,  3, 40.17
dp   ,   93, 1,  2,  4,  5, 49.15
dp   ,   93, 1,  3,  6,  6, 15.52
dp   ,   94, 1,  1,  1,  3, 40.17
dp   ,   94, 1,  2,  4,  5, 49.14
dp   ,   94, 1,  3,  6,  6, 15.52
dp   ,   95, 1,  1,  1,  3, 40.17
dp   ,   95, 1,  2,  4,  5, 49.13
dp   ,   95, 1,  3,  6,  6, 15.52
dp   ,   96, 1,  1,  1,  3, 40.17
dp   ,   96, 1,  2,  4,  5, 49.12
dp   ,   96, 1,  3,  6,  6, 15.52
dp   ,   97, 1,  1,  1,  3, 40.17
dp   ,   97, 1,  2,  4,  5, 49.11
dp   ,   97, 1,  3,  6,  6, 15.52
dp   ,   98, 1,  1,  1,  3, 40.17
dp   ,   98, 1,  2,  4,  5, 49.10
dp   ,   98, 1,  3,  6,  6, 15.52
dp   ,   99, 1,  1,  1,  3, 40.17
dp   ,   99, 1,  2,  4,  5, 49.09
dp   ,   99, 1,  3,  6,  6, 15.52
dp   ,  100, 1,  1,  1,  3, 40.17
dp   ,  100, 1,  2,  4,  5, 49.08
dp   ,  100, 1,  3,  6,  6, 15.52
dp   ,  101, 1,  1,  1,  3, 40.17
dp   ,  101, 1,  2,  4,  5, 49.07
dp   ,  101, 1,  3,  6,  6, 15.52
dp   ,  102, 1,  1,  1,  3, 40.17
dp   ,  102, 1,  2,  4,  5, 49.06
dp   ,  102, 1,  3,  6,  6, 15.52
dp   ,  103, 1,  1,  1,  3, 40.17
dp   ,  103, 1,  2,  4,  5, 49.05
dp   ,  103, 1,  3,  6,  6, 15.52
dp   ,  104, 1,  1,  1,  3, 40.17
dp   ,  104, 1,  2,  4,  5, 49.04
dp   ,  104, 1,  3,  6,  6, 15.52
dp   ,  105, 1,  1,  1,  3, 40.17
dp   ,  105, 1,  2,  4,  5, 49.03
dp   ,  105, 1,  3,  6,  6, 15.52
dp   ,  106, 1,  1,  1,  3, 40.17
dp   ,  106, 1,  2,  4,  5, 49.02
dp   ,  106, 1,  3,  6,  6, 15.52
dp   ,  107, 1,  1,  1,  3, 40.17
dp   ,  107, 1,  2,  4,  5, 49.01
dp   ,  107, 1,  3,  6,  6, 15.52
dp   ,  108, 1,  1,  1,  3, 40.17
dp   ,  108, 1,  2,  4,  5, 49.00
dp   ,  108, 1,  3,  6,  6, 15.52
dp   ,  109, 1,  1,  1,  3, 40.17
dp   ,  109, 1,  2,  4,  5, 48.99
dp   ,  109, 1,  3,  6,  6, 15.52
dp   ,  110, 1,  1,  1,  3, 40.17
dp   ,  110, 1,  2,  4,  5, 48.98
dp   ,  110, 1,  3,  6,  6, 15.52
dp   ,  111, 1,  1,  1,  3, 40.17
dp   ,  111, 1,  2,  4,  5, 48.97
dp   ,  111, 1,  3,  6,  6, 15.52
dp   ,  112, 1,  1,  1,  3, 40.17
dp   ,  112, 1,  2,  4,  5, 48.96
dp   ,  112, 1,  3,  6,  6, 15.52
dp   ,  113, 1,  1,  1,  3, 40.17
dp   ,  113, 1,  2,  4,  5, 48.95
dp   ,  113, 1,  3,  6,  6, 15.52
dp   ,  114, 1,  1,  1,  3, 40.17
dp   ,  114, 1,  2,  4,  5, 48.94
dp   ,  114, 1,  3,  6,  6, 15.52
dp   ,  115, 1,  1,  1,  3, 40.17
dp   ,  115, 1,  2,  4,  5, 48.93
dp   ,  115, 1,  3,  6,  6, 15.52
dp   ,  116, 1,  1,  1,  3, 40.17
dp   ,  116, 1,  2,  4,  5, 48.92
dp   ,  116, 1,  3,  6,  6, 15.52
dp   ,  117, 1,  1,  1,  3, 40.17
dp   ,  117, 1,  2,  4,  5, 48.92
dp   ,  117, 1,  3,  6,  6, 15.52
dp   ,  118, 1,  1,  1,  3, 40.17
dp   ,  118, 1,  2,  4,  5, 48.91
dp   ,  118, 1,  3,  6,  6, 15.52
dp   ,  119, 1,  1,  1,  3, 40.17
dp   ,  119, 1,  2,  4,  5, 48.90
dp   ,  119, 1,  3,  6,  6, 15.52
dp   ,  120, 1,  1,  1,  3, 40.17
dp   ,  120, 1,  2,  4,  5, 48.89
dp   ,  120, 1,  3,  6,  6, 15.52
dp   ,  121, 1,  1,  1,  3, 40.17
dp   ,  121, 1,  2,  4,  5, 48.88
dp   ,  121, 1,  3,  6,  6, 15.52
dp   ,  122, 1,  1,  1,  3, 40.17
dp   ,  122, 1,  2,  4,  5, 48.87
dp   ,  122, 1,  3,  6,  6, 15.52
dp   ,  123, 1,  1,  1,  3, 40.17
dp   ,  123, 1,  2,  4,  5, 48.86
dp   ,  123, 1,  3,  6,  6, 15.52
dp   ,  124, 1,  1,  1,  3, 40.17
dp   ,  124, 1,  2,  4,  5, 48.85
dp   ,  124, 1,  3,  6,  6, 15.52
dp   ,  125, 1,  1,  1,  3, 40.17
dp   ,  125, 1,  2,  4,  5, 48.84
dp   ,  125, 1,  3,  6,  6, 15.52
dp   ,  126, 1,  1,  1,  3, 40.17
dp   ,  126, 1,  2,  4,  5, 48.83
dp   ,  126, 1,  3,  6,  6, 15.52
dp   ,  127, 1,  1,  1,  3, 40.17
dp   ,  127, 1,  2,  4,  5, 48.82
dp   ,  127, 1,  3,  6,  6, 15.52
dp   ,  128, 1,  1,  1,  3, 40.17
dp   ,  128, 1,  2,  4,  5, 48.81
dp   ,  128, 1,  3,  6,  6, 15.52
dp   ,  129, 1,  1,  1,  3, 40.17
dp   ,  129, 1,  2,  4,  5, 48.80
dp   ,  129, 1,  3,  6,  6, 15.52
dp   ,  130, 1,  1,  1,  3, 40.17
dp   ,  130, 1,  2,  4,  5, 48.80
dp   ,  130, 1,  3,  6,  6, 15.52
dp   ,  131, 1,  1,  1,  3, 40.17
dp   ,  131, 1,  2,  4,  5, 48.79
dp   ,  131, 1,  3,  6,  6, 15.52
dp   ,  132, 1,  1,  1,  3, 40.17
dp   ,  132, 1,  2,  4,  5, 48.78
dp   ,  132, 1,  3,  6,  6, 15.52
dp   ,  133, 1,  1,  1,  3, 40.17
dp   ,  133, 1,  2,  4,  5, 48.77
dp   ,  133, 1,  3,  6,  6, 15.52
dp   ,  134, 1,  1,  1,  3, 40.17
dp   ,  134, 1,  2,  4,  5, 48.76
dp   ,  134, 1,  3,  6,  6, 15.52
dp   ,  135, 1,  1,  1,  3, 40.17
dp   ,  135, 1,  2,  4,  5, 48.75
dp   ,  135, 1,  3,  6,  6, 15.52
dp   ,  136, 1,  1,  1,  3, 40.17
dp   ,  136, 1,  2,  4,  5, 48.74
dp   ,  136, 1,  3,  6,  6, 15.52
dp   ,  137, 1,  1,  1,  3, 40.17
dp   ,  137, 1,  2,  4,  5, 48.73
dp   ,  137, 1,  3,  6,  6, 15.52
dp   ,  138, 1,  1,  1,  3, 40.17
dp   ,  138, 1,  2,  4,  5, 48.72
dp   ,  138, 1,  3,  6,  6, 15.52
dp   ,  139, 1,  1,  1,  3, 40.17
dp   ,  139, 1,  2,  4,  5, 48.72
dp   ,  139, 1,  3,  6,  6, 15.52
dp   ,  140, 1,  1,  1,  3, 40.17
dp   ,  140, 1,  2,  4,  5, 48.71
dp   ,  140, 1,  3,  6,  6, 15.52
dp   ,  141, 1,  1,  1,  3, 40.17
dp   ,  141, 1,  2,  4,  5, 48.70
dp   ,  141, 1,  3,  6,  6, 15.52
dp   ,  142, 1,  1,  1,  3, 40.17
dp   ,  142, 1,  2,  4,  5, 48.69
dp   ,  142, 1,  3,  6,  6, 15.52
dp   ,  143, 1,  1,  1,  3, 40.17
dp   ,  143, 1,  2,  4,  5, 48.68
dp   ,  143, 1,  3,  6,  6, 15.52
dp   ,  144, 1,  1,  1,  3, 40.17
dp   ,  144, 1,  2,  4,  5, 48.67
dp   ,  144, 1,  3,  6,  6, 15.52
dp   ,  145, 1,  1,  1,  3, 40.17
dp   ,  145, 1,  2,  4,  5, 48.66
dp   ,  145, 1,  3,  6,  6, 15.52
dp   ,  146, 1,  1,  1,  3, 40.17
dp   ,  146, 1,  2,  4,  5, 48.66
dp   ,  146, 1,  3,  6,  6, 15.52
dp   ,  147, 1,  1,  1,  3, 40.17
dp   ,  147, 1,  2,  4,  5, 48.65
dp   ,  147, 1,  3,  6,  6, 15.52
dp   ,  148, 1,  1,  1,  3, 40.17
dp   ,  148, 1,  2,  4,  5, 48.64
dp   ,  148, 1,  3,  6,  6, 15.52
dp   ,  149, 1,  1,  1,  3, 40.17
dp   ,  149, 1,  2,  4,  5, 48.63
dp   ,  149, 1,  3,  6,  6, 15.52
dp   ,  150, 1,  1,  1,  3, 40.17
dp   ,  150, 1,  2,  4,  5, 48.62
dp   ,  150, 1,  3,  6,  6, 15.52
dp   ,  151, 1,  1,  1,  3, 40.17
dp   ,  151, 1,  2,  4,  5, 48.61
dp   ,  151, 1,  3,  6,  6, 15.52
dp   ,  152, 1,  1,  1,  3, 40.17
dp   ,  152, 1,  2,  4,  5, 48.60
dp   ,  152, 1,  3,  6,  6, 15.52
dp   ,  153, 1,  1,  1,  3, 40.17
dp   ,  153, 1,  2,  4,  5, 48.60
dp   ,  153, 1,  3,  6,  6, 15.52
dp   ,  154, 1,  1,  1,  3, 40.17
dp   ,  154, 1,  2,  4,  5, 48.59
dp   ,  154, 1,  3,  6,  6, 15.52
dp   ,  155, 1,  1,  1,  3, 40.17
dp   ,  155, 1,  2,  4,  5, 48.58
dp   ,  155, 1,  3,  6,  6, 15.52
dp   ,  156, 1,  1,  1,  3, 40.17
dp   ,  156, 1,  2,  4,  5, 48.57
dp   ,  156, 1,  3,  6,  6, 15.52
dp   ,  157, 1,  1,  1,  3, 40.17
dp   ,  157, 1,  2,  4,  5, 48.56
dp   ,  157, 1,  3,  6,  6, 15.52
dp   ,  158, 1,  1,  1,  3, 40.17
dp   ,  158, 1,  2,  4,  5, 48.56
dp   ,  158, 1,  3,  6,  6, 15.52
dp   ,  159, 1,  1,  1,  3, 40.17
dp   ,  159, 1,  2,  4,  5, 48.55
dp   ,  159, 1,  3,  6,  6, 15.52
dp   ,  160, 1,  1,  1,  3, 40.17
dp   ,  160, 1,  2,  4,  5, 48.54
dp   ,  160, 1,  3,  6,  6, 15.52
dp   ,  161, 1,  1,  1,  3, 40.17
dp   ,  161, 1,  2,  4,  5, 48.53
dp   ,  161, 1,  3,  6,  6, 15.52
dp   ,  162, 1,  1,  1,  3, 40.17
dp   ,  162, 1,  2,  4,  5, 48.52
dp   ,  162, 1,  3,  6,  6, 15.52
dp   ,  163, 1,  1,  1,  3, 40.17
dp   ,  163, 1,  2,  4,  5, 48.52
dp   ,  163, 1,  3,  6,  6, 15.52
dp   ,  164, 1,  1,  1,  3, 40.17
dp   ,  164, 1,  2,  4,  5, 48.51
dp   ,  164, 1,  3,  6,  6, 15.52
dp   ,  165, 1,  1,  1,  3, 40.17
dp   ,  165, 1,  2,  4,  5, 48.50
dp   ,  165, 1,  3,  6,  6, 15.52
dp   ,  166, 1,  1,  1,  3, 40.17
dp   ,  166, 1,  2,  4,  5, 48.49
dp   ,  166, 1,  3,  6,  6, 15.52
dp   ,  167, 1,  1,  1,  3, 40.17
dp   ,  167, 1,  2,  4,  5, 48.48
dp   ,  167, 1,  3,  6,  6, 15.52
dp   ,  168, 1,  1,  1,  3, 40.17
dp   ,  168, 1,  2,  4,  5, 48.48
dp   ,  168, 1,  3,  6,  6, 15.52
dp   ,  169, 1,  1,  1,  3, 40.17
dp   ,  169, 1,  2,  4,  5, 48.47
dp   ,  169, 1,  3,  6,  6, 15.52
dp   ,  170, 1,  1,  1,  3, 40.17
dp   ,  170, 1,  2,  4,  5, 48.46
dp   ,  170, 1,  3,  6,  6, 15.52
dp   ,  171, 1,  1,  1,  3, 40.17
dp   ,  171, 1,  2,  4,  5, 48.45
dp   ,  171, 1,  3,  6,  6, 15.52
dp   ,  172, 1,  1,  1,  3, 40.17
dp   ,  172, 1,  2,  4,  5, 48.44
dp   ,  172, 1,  3,  6,  6, 15.52
dp   ,  173, 1,  1,  1,  3, 40.17
dp   ,  173, 1,  2,  4,  5, 48.44
dp   ,  173, 1,  3,  6,  6, 15.52
dp   ,  174, 1,  1,  1,  3, 40.17
dp   ,  174, 1,  2,  4,  5, 48.43
dp   ,  174, 1,  3,  6,  6, 15.52
dp   ,  175, 1,  1,  1,  3, 40.17
dp   ,  175, 1,  2,  4,  5, 48.42
dp   ,  175, 1,  3,  6,  6, 15.52
dp   ,  176, 1,  1,  1,  3, 40.17
dp   ,  176, 1,  2,  4,  5, 48.41
dp   ,  176, 1,  3,  6,  6, 15.52
dp   ,  177, 1,  1,  1,  3, 40.17
dp   ,  177, 1,  2,  4,  5, 48.41
dp   ,  177, 1,  3,  6,  6, 15.52
dp   ,  178, 1,  1,  1,  3, 40.17
dp   ,  178, 1,  2,  4,  5, 48.40
dp   ,  178, 1,  3,  6,  6, 15.52
dp   ,  179, 1,  1,  1,  3, 40.17
dp   ,  179, 1,  2,  4,  5, 48.39
dp   ,  179, 1,  3,  6,  6, 15.52
dp   ,  180, 1,  1,  1,  3, 40.17
dp   ,  180, 1,  2,  4,  5, 48.38
dp   ,  180, 1,  3,  6,  6, 15.52
dp   ,  181, 1,  1,  1,  3, 40.17
dp   ,  181, 1,  2,  4,  5, 48.38
dp   ,  181, 1,  3,  6,  6, 15.52
dp   ,  182, 1,  1,  1,  3, 40.17
dp   ,  182, 1,  2,  4,  5, 48.37
dp   ,  182, 1,  3,  6,  6, 15.52
dp   ,  183, 1,  1,  1,  3, 40.17
dp   ,  183, 1,  2,  4,  5, 48.36
dp   ,  183, 1,  3,  6,  6, 15.52
dp   ,  184, 1,  1,  1,  3, 40.17
dp   ,  184, 1,  2,  4,  5, 48.35
dp   ,  184, 1,  3,  6,  6, 15.52
dp   ,  185, 1,  1,  1,  3, 40.17
dp   ,  185, 1,  2,  4,  5, 48.35
dp   ,  185, 1,  3,  6,  6, 15.52
