case,origin,dest,demand,y,flow
   32, 2,  4, 75.0000, 48.3634, 75.0000
   33, 1,  4,100.0000, 39.0556,100.0000
   33, 2,  4, 75.0000, 48.3525, 75.0000
   34, 1,  4,100.0000, 39.0556,100.0000
   34, 2,  4, 75.0000, 48.3417, 75.0000
   35, 1,  4,100.0000, 39.0556,100.0000
   35, 2,  4, 75.0000, 48.3310, 75.0000
   36, 1,  4,100.0000, 39.0556,100.0000
   36, 2,  4, 75.0000, 48.3202, 75.0000
   37, 1,  4,100.0000, 39.0556,100.0000
   37, 2,  4, 75.0000, 48.3096, 75.0000
   38, 1,  4,100.0000, 39.0556,100.0000
   38, 2,  4, 75.0000, 48.2990, 75.0000
   39, 1,  4,100.0000, 39.0556,100.0000
   39, 2,  4, 75.0000, 48.2884, 75.0000
   40, 1,  4,100.0000, 39.0556,100.0000
   40, 2,  4, 75.0000, 48.2779, 75.0000
   41, 1,  4,100.0000, 39.0556,100.0000
   41, 2,  4, 75.0000, 48.2675, 75.0000
   42, 1,  4,100.0000, 39.0556,100.0000
   42, 2,  4, 75.0000, 48.2570, 75.0000
   43, 1,  4,100.0000, 39.0556,100.0000
   43, 2,  4, 75.0000, 48.2467, 75.0000
   44, 1,  4,100.0000, 39.0556,100.0000
   44, 2,  4, 75.0000, 48.2364, 75.0000
   45, 1,  4,100.0000, 39.0556,100.0000
   45, 2,  4, 75.0000, 48.2261, 75.0000
   46, 1,  4,100.0000, 39.0556,100.0000
   46, 2,  4, 75.0000, 48.2159, 74.9711
   47, 1,  4,100.0000, 39.0556,100.0000
   47, 2,  4, 75.0000, 48.2057, 75.0000
   48, 1,  4,100.0000, 39.0556,100.0000
   48, 2,  4, 75.0000, 48.1955, 75.0000
   49, 1,  4,100.0000, 39.0556,100.0000
   49, 2,  4, 75.0000, 48.1854, 75.0000
   50, 1,  4,100.0000, 39.0556,100.0000
   50, 2,  4, 75.0000, 48.1754, 75.0000
   51, 1,  4,100.0000, 39.0556,100.0000
   51, 2,  4, 75.0000, 48.1654, 75.0000
   52, 1,  4,100.0000, 39.0556,100.0000
   52, 2,  4, 75.0000, 48.1554, 75.0000
   53, 1,  4,100.0000, 39.0556,100.0000
   53, 2,  4, 75.0000, 48.1455, 75.0000
   54, 1,  4,100.0000, 39.0556,100.0000
   54, 2,  4, 75.0000, 48.1357, 75.0000
   55, 1,  4,100.0000, 39.0556,100.0000
   55, 2,  4, 75.0000, 48.1258, 75.0000
   56, 1,  4,100.0000, 39.0556,100.0000
   56, 2,  4, 75.0000, 48.1160, 75.0000
   57, 1,  4,100.0000, 39.0556,100.0000
   57, 2,  4, 75.0000, 48.1063, 75.0000
   58, 1,  4,100.0000, 39.0556,100.0000
   58, 2,  4, 75.0000, 48.0966, 75.0000
   59, 1,  4,100.0000, 39.0556,100.0000
   59, 2,  4, 75.0000, 48.0869, 75.0000
   60, 1,  4,100.0000, 39.0556,100.0000
   60, 2,  4, 75.0000, 48.0773, 75.0000
   61, 1,  4,100.0000, 39.0556,100.0000
   61, 2,  4, 75.0000, 48.0678, 75.0000
   62, 1,  4,100.0000, 39.0556,100.0000
   62, 2,  4, 75.0000, 48.0582, 75.0000
   63, 1,  4,100.0000, 39.0556,100.0000
   63, 2,  4, 75.0000, 48.0487, 75.0000
   64, 1,  4,100.0000, 39.0556,100.0000
   64, 2,  4, 75.0000, 48.0393, 75.0000
   65, 1,  4,100.0000, 39.0556,100.0000
   65, 2,  4, 75.0000, 48.0299, 75.0000
   66, 1,  4,100.0000, 39.0556,100.0000
   66, 2,  4, 75.0000, 48.0205, 75.0000
   67, 1,  4,100.0000, 39.0556,100.0000
   67, 2,  4, 75.0000, 48.0112, 75.0000
   68, 1,  4,100.0000, 39.0556,100.0000
   68, 2,  4, 75.0000, 48.0019, 75.0000
   69, 1,  4,100.0000, 39.0556,100.0000
   69, 2,  4, 75.0000, 47.9926, 75.0000
   70, 1,  4,100.0000, 39.0556,100.0000
   70, 2,  4, 75.0000, 47.9834, 75.0000
   71, 1,  4,100.0000, 39.0556,100.0000
   71, 2,  4, 75.0000, 47.9743, 75.0000
   72, 1,  4,100.0000, 39.0556,100.0000
   72, 2,  4, 75.0000, 47.9651, 75.0000
   73, 1,  4,100.0000, 39.0556,100.0000
   73, 2,  4, 75.0000, 47.9560, 75.0000
   74, 1,  4,100.0000, 39.0556,100.0000
   74, 2,  4, 75.0000, 47.9470, 75.0000
   75, 1,  4,100.0000, 39.0556,100.0000
   75, 2,  4, 75.0000, 47.9380, 75.0000
   76, 1,  4,100.0000, 39.0556,100.0000
   76, 2,  4, 75.0000, 47.9290, 75.0000
   77, 1,  4,100.0000, 39.0556,100.0000
   77, 2,  4, 75.0000, 47.9201, 75.0000
   78, 1,  4,100.0000, 39.0556,100.0000
   78, 2,  4, 75.0000, 47.9111, 75.0000
   79, 1,  4,100.0000, 39.0556,100.0000
   79, 2,  4, 75.0000, 47.9023, 75.0000
   80, 1,  4,100.0000, 39.0556,100.0000
   80, 2,  4, 75.0000, 47.8935, 75.0000
   81, 1,  4,100.0000, 39.0556,100.0000
   81, 2,  4, 75.0000, 47.8847, 75.0000
   82, 1,  4,100.0000, 39.0556,100.0000
   82, 2,  4, 75.0000, 47.8759, 75.0000
   83, 1,  4,100.0000, 39.0556,100.0000
   83, 2,  4, 75.0000, 47.8672, 75.0000
   84, 1,  4,100.0000, 39.0556,100.0000
   84, 2,  4, 75.0000, 47.8585, 75.0000
   85, 1,  4,100.0000, 39.0556,100.0000
   85, 2,  4, 75.0000, 47.8499, 75.0000
   86, 1,  4,100.0000, 39.0556,100.0000
   86, 2,  4, 75.0000, 47.8412, 75.0000
   87, 1,  4,100.0000, 39.0556,100.0000
   87, 2,  4, 75.0000, 47.8327, 75.0000
   88, 1,  4,100.0000, 39.0556,100.0000
   88, 2,  4, 75.0000, 47.8241, 75.0000
   89, 1,  4,100.0000, 39.0556,100.0000
   89, 2,  4, 75.0000, 47.8156, 75.0000
   90, 1,  4,100.0000, 39.0556,100.0000
   90, 2,  4, 75.0000, 47.8071, 75.0000
   91, 1,  4,100.0000, 39.0556,100.0000
   91, 2,  4, 75.0000, 47.7987, 75.0000
   92, 1,  4,100.0000, 39.0556,100.0000
   92, 2,  4, 75.0000, 47.7903, 75.0000
   93, 1,  4,100.0000, 39.0556,100.0000
   93, 2,  4, 75.0000, 47.7819, 75.0000
   94, 1,  4,100.0000, 39.0556,100.0000
   94, 2,  4, 75.0000, 47.7736, 75.0000
   95, 1,  4,100.0000, 39.0556,100.0000
   95, 2,  4, 75.0000, 47.7653, 75.0000
   96, 1,  4,100.0000, 39.0556,100.0000
   96, 2,  4, 75.0000, 47.7570, 75.0000
   97, 1,  4,100.0000, 39.0556,100.0000
   97, 2,  4, 75.0000, 47.7488, 75.0000
   98, 1,  4,100.0000, 39.0556,100.0000
   98, 2,  4, 75.0000, 47.7406, 75.0000
   99, 1,  4,100.0000, 39.0556,100.0000
   99, 2,  4, 75.0000, 47.7324, 75.0000
  100, 1,  4,100.0000, 39.0556,100.0000
  100, 2,  4, 75.0000, 47.7243, 75.0000
  101, 1,  4,100.0000, 39.0556,100.0000
  101, 2,  4, 75.0000, 47.7162, 75.0000
  102, 1,  4,100.0000, 39.0556,100.0000
  102, 2,  4, 75.0000, 47.7081, 75.0000
  103, 1,  4,100.0000, 39.0556,100.0000
  103, 2,  4, 75.0000, 47.7001, 75.0000
  104, 1,  4,100.0000, 39.0556,100.0000
  104, 2,  4, 75.0000, 47.6921, 75.0000
  105, 1,  4,100.0000, 39.0556,100.0000
  105, 2,  4, 75.0000, 47.6841, 75.0000
  106, 1,  4,100.0000, 39.0556,100.0000
  106, 2,  4, 75.0000, 47.6761, 75.0000
  107, 1,  4,100.0000, 39.0556,100.0000
  107, 2,  4, 75.0000, 47.6682, 75.0000
  108, 1,  4,100.0000, 39.0556,100.0000
  108, 2,  4, 75.0000, 47.6603, 75.0000
  109, 1,  4,100.0000, 39.0556,100.0000
  109, 2,  4, 75.0000, 47.6525, 75.0000
  110, 1,  4,100.0000, 39.0556,100.0000
  110, 2,  4, 75.0000, 47.6447, 75.0000
  111, 1,  4,100.0000, 39.0556,100.0000
  111, 2,  4, 75.0000, 47.6369, 75.0000
  112, 1,  4,100.0000, 39.0556,100.0000
  112, 2,  4, 75.0000, 47.6291, 75.0000
  113, 1,  4,100.0000, 39.0556,100.0000
  113, 2,  4, 75.0000, 47.6214, 75.0000
  114, 1,  4,100.0000, 39.0556,100.0000
  114, 2,  4, 75.0000, 47.6137, 75.0000
  115, 1,  4,100.0000, 39.0556,100.0000
  115, 2,  4, 75.0000, 47.6060, 75.0000
  116, 1,  4,100.0000, 39.0556,100.0000
  116, 2,  4, 75.0000, 47.5984, 75.0000
  117, 1,  4,100.0000, 39.0556,100.0000
  117, 2,  4, 75.0000, 47.5908, 75.0000
  118, 1,  4,100.0000, 39.0556,100.0000
  118, 2,  4, 75.0000, 47.5832, 75.0000
  119, 1,  4,100.0000, 39.0556,100.0000
  119, 2,  4, 75.0000, 47.5757, 75.0000
  120, 1,  4,100.0000, 39.0556,100.0000
  120, 2,  4, 75.0000, 47.5681, 75.0000
  121, 1,  4,100.0000, 39.0556,100.0000
  121, 2,  4, 75.0000, 47.5606, 75.0000
  122, 1,  4,100.0000, 39.0556,100.0000
  122, 2,  4, 75.0000, 47.5532, 75.0000
  123, 1,  4,100.0000, 39.0556,100.0000
  123, 2,  4, 75.0000, 47.5457, 75.0000
  124, 1,  4,100.0000, 39.0556,100.0000
  124, 2,  4, 75.0000, 47.5383, 75.0000
  125, 1,  4,100.0000, 39.0556,100.0000
  125, 2,  4, 75.0000, 47.5310, 75.0000
  126, 1,  4,100.0000, 39.0556,100.0000
  126, 2,  4, 75.0000, 47.5236, 75.0000
  127, 1,  4,100.0000, 39.0556,100.0000
  127, 2,  4, 75.0000, 47.5163, 75.0000
  128, 1,  4,100.0000, 39.0556,100.0000
  128, 2,  4, 75.0000, 47.5090, 75.0000
  129, 1,  4,100.0000, 39.0556,100.0000
  129, 2,  4, 75.0000, 47.5017, 75.0000
  130, 1,  4,100.0000, 39.0556,100.0000
  130, 2,  4, 75.0000, 47.4945, 75.0000
  131, 1,  4,100.0000, 39.0556,100.0000
  131, 2,  4, 75.0000, 47.4873, 75.0000
  132, 1,  4,100.0000, 39.0556,100.0000
  132, 2,  4, 75.0000, 47.4801, 75.0000
  133, 1,  4,100.0000, 39.0556,100.0000
  133, 2,  4, 75.0000, 47.4729, 75.0000
  134, 1,  4,100.0000, 39.0556,100.0000
  134, 2,  4, 75.0000, 47.4658, 75.0000
  135, 1,  4,100.0000, 39.0556,100.0000
  135, 2,  4, 75.0000, 47.4587, 75.0000
  136, 1,  4,100.0000, 39.0556,100.0000
  136, 2,  4, 75.0000, 47.4516, 75.0000
  137, 1,  4,100.0000, 39.0556,100.0000
  137, 2,  4, 75.0000, 47.4445, 75.0000
  138, 1,  4,100.0000, 39.0556,100.0000
  138, 2,  4, 75.0000, 47.4375, 75.0000
  139, 1,  4,100.0000, 39.0556,100.0000
  139, 2,  4, 75.0000, 47.4305, 75.0000
  140, 1,  4,100.0000, 39.0556,100.0000
  140, 2,  4, 75.0000, 47.4235, 75.0000
  141, 1,  4,100.0000, 39.0556,100.0000
  141, 2,  4, 75.0000, 47.4166, 75.0000
  142, 1,  4,100.0000, 39.0556,100.0000
  142, 2,  4, 75.0000, 47.4097, 75.0000
  143, 1,  4,100.0000, 39.0556,100.0000
  143, 2,  4, 75.0000, 47.4028, 75.0000
  144, 1,  4,100.0000, 39.0556,100.0000
  144, 2,  4, 75.0000, 47.3959, 75.0000
  145, 1,  4,100.0000, 39.0556,100.0000
  145, 2,  4, 75.0000, 47.3891, 75.0000
  146, 1,  4,100.0000, 39.0556,100.0000
  146, 2,  4, 75.0000, 47.3822, 75.0000
  147, 1,  4,100.0000, 39.0556,100.0000
  147, 2,  4, 75.0000, 47.3754, 75.0000
  148, 1,  4,100.0000, 39.0556,100.0000
  148, 2,  4, 75.0000, 47.3687, 75.0000
  149, 1,  4,100.0000, 39.0556,100.0000
  149, 2,  4, 75.0000, 47.3619, 75.0000
  150, 1,  4,100.0000, 39.0556,100.0000
  150, 2,  4, 75.0000, 47.3552, 75.0000
  151, 1,  4,100.0000, 39.0556,100.0000
  151, 2,  4, 75.0000, 47.3485, 75.0000
  152, 1,  4,100.0000, 39.0556,100.0000
  152, 2,  4, 75.0000, 47.3418, 75.0000
  153, 1,  4,100.0000, 39.0556,100.0000
  153, 2,  4, 75.0000, 47.3352, 75.0000
  154, 1,  4,100.0000, 39.0556,100.0000
  154, 2,  4, 75.0000, 47.3285, 75.0000
  155, 1,  4,100.0000, 39.0556,100.0000
  155, 2,  4, 75.0000, 47.3219, 75.0000
  156, 1,  4,100.0000, 39.0556,100.0000
  156, 2,  4, 75.0000, 47.3154, 75.0000
  157, 1,  4,100.0000, 39.0556,100.0000
  157, 2,  4, 75.0000, 47.3088, 75.0000
  158, 1,  4,100.0000, 39.0556,100.0000
  158, 2,  4, 75.0000, 47.3023, 75.0000
  159, 1,  4,100.0000, 39.0556,100.0000
  159, 2,  4, 75.0000, 47.2958, 75.0000
  160, 1,  4,100.0000, 39.0556,100.0000
  160, 2,  4, 75.0000, 47.2893, 75.0000
  161, 1,  4,100.0000, 39.0556,100.0000
  161, 2,  4, 75.0000, 47.2828, 75.0000
  162, 1,  4,100.0000, 39.0556,100.0000
  162, 2,  4, 75.0000, 47.2764, 75.0000
  163, 1,  4,100.0000, 39.0556,100.0000
  163, 2,  4, 75.0000, 47.2700, 75.0000
  164, 1,  4,100.0000, 39.0556,100.0000
  164, 2,  4, 75.0000, 47.2636, 75.0000
  165, 1,  4,100.0000, 39.0556,100.0000
  165, 2,  4, 75.0000, 47.2572, 75.0000
  166, 1,  4,100.0000, 39.0556,100.0000
  166, 2,  4, 75.0000, 47.2509, 75.0000
  167, 1,  4,100.0000, 39.0556,100.0000
  167, 2,  4, 75.0000, 47.2445, 75.0000
  168, 1,  4,100.0000, 39.0556,100.0000
  168, 2,  4, 75.0000, 47.2382, 75.0000
  169, 1,  4,100.0000, 39.0556,100.0000
  169, 2,  4, 75.0000, 47.2319, 75.0000
  170, 1,  4,100.0000, 39.0556,100.0000
  170, 2,  4, 75.0000, 47.2257, 75.0000
  171, 1,  4,100.0000, 39.0556,100.0000
  171, 2,  4, 75.0000, 47.2195, 75.0000
  172, 1,  4,100.0000, 39.0556,100.0000
  172, 2,  4, 75.0000, 47.2132, 75.0000
  173, 1,  4,100.0000, 39.0556,100.0000
  173, 2,  4, 75.0000, 47.2070, 75.0000
  174, 1,  4,100.0000, 39.0556,100.0000
  174, 2,  4, 75.0000, 47.2009, 75.0000
  175, 1,  4,100.0000, 39.0556,100.0000
  175, 2,  4, 75.0000, 47.1947, 75.0000
  176, 1,  4,100.0000, 39.0556,100.0000
  176, 2,  4, 75.0000, 47.1886, 75.0000
  177, 1,  4,100.0000, 39.0556,100.0000
  177, 2,  4, 75.0000, 47.1825, 75.0000
  178, 1,  4,100.0000, 39.0556,100.0000
  178, 2,  4, 75.0000, 47.1764, 75.0000
  179, 1,  4,100.0000, 39.0556,100.0000
  179, 2,  4, 75.0000, 47.1703, 75.0000
  180, 1,  4,100.0000, 39.0556,100.0000
  180, 2,  4, 75.0000, 47.1643, 75.0000
  181, 1,  4,100.0000, 39.0556,100.0000
  181, 2,  4, 75.0000, 47.1583, 75.0000
  182, 1,  4,100.0000, 39.0556,100.0000
  182, 2,  4, 75.0000, 47.1523, 75.0000
  183, 1,  4,100.0000, 39.0556,100.0000
  183, 2,  4, 75.0000, 47.1463, 75.0000
  184, 1,  4,100.0000, 39.0556,100.0000
  184, 2,  4, 75.0000, 47.1403, 75.0000
  185, 1,  4,100.0000, 39.0556,100.0000
  185, 2,  4, 75.0000, 47.1344, 75.0000
  186, 1,  4,100.0000, 39.0556,100.0000
  186, 2,  4, 75.0000, 47.1284, 75.0000
  187, 1,  4,100.0000, 39.0556,100.0000
  187, 2,  4, 75.0000, 47.1225, 75.0000
  188, 1,  4,100.0000, 39.0556,100.0000
  188, 2,  4, 75.0000, 47.1167, 75.0000
  189, 1,  4,100.0000, 39.0556,100.0000
  189, 2,  4, 75.0000, 47.1108, 75.0000
  190, 1,  4,100.0000, 39.0556,100.0000
  190, 2,  4, 75.0000, 47.1050, 75.0000
  191, 1,  4,100.0000, 39.0556,100.0000
  191, 2,  4, 75.0000, 47.0991, 75.0000
  192, 1,  4,100.0000, 39.0556,100.0000
  192, 2,  4, 75.0000, 47.0933, 75.0000
  193, 1,  4,100.0000, 39.0556,100.0000
  193, 2,  4, 75.0000, 47.0876, 75.0000
  194, 1,  4,100.0000, 39.0556,100.0000
  194, 2,  4, 75.0000, 47.0818, 75.0000
  195, 1,  4,100.0000, 39.0556,100.0000
  195, 2,  4, 75.0000, 47.0761, 75.0000
  196, 1,  4,100.0000, 39.0556,100.0000
  196, 2,  4, 75.0000, 47.0703, 75.0000
  197, 1,  4,100.0000, 39.0556,100.0000
  197, 2,  4, 75.0000, 47.0646, 75.0000
  198, 1,  4,100.0000, 39.0556,100.0000
  198, 2,  4, 75.0000, 47.0589, 75.0000
  199, 1,  4,100.0000, 39.0556,100.0000
  199, 2,  4, 75.0000, 47.0533, 75.0000
  200, 1,  4,100.0000, 39.0556,100.0000
  200, 2,  4, 75.0000, 47.0476, 75.0000
  201, 1,  4,100.0000, 39.0556,100.0000
  201, 2,  4, 75.0000, 47.0420, 75.0000
  202, 1,  4,100.0000, 39.0556,100.0000
  202, 2,  4, 75.0000, 47.0364, 75.0000
  203, 1,  4,100.0000, 39.0556,100.0000
  203, 2,  4, 75.0000, 47.0308, 75.0000
  204, 1,  4,100.0000, 39.0556,100.0000
  204, 2,  4, 75.0000, 47.0252, 75.0000
  205, 1,  4,100.0000, 39.0556,100.0000
  205, 2,  4, 75.0000, 47.0197, 75.0000
  206, 1,  4,100.0000, 39.0556,100.0000
  206, 2,  4, 75.0000, 47.0141, 75.0000
  207, 1,  4,100.0000, 39.0556,100.0000
  207, 2,  4, 75.0000, 47.0086, 75.0000
  208, 1,  4,100.0000, 39.0556,100.0000
  208, 2,  4, 75.0000, 47.0031, 75.0000
  209, 1,  4,100.0000, 39.0556,100.0000
  209, 2,  4, 75.0000, 46.9976, 75.0000
  210, 1,  4,100.0000, 39.0556,100.0000
  210, 2,  4, 75.0000, 46.9922, 75.0000
  211, 1,  4,100.0000, 39.0556,100.0000
  211, 2,  4, 75.0000, 46.9867, 75.0000
  212, 1,  4,100.0000, 39.0556,100.0000
  212, 2,  4, 75.0000, 46.9813, 75.0000
  213, 1,  4,100.0000, 39.0556,100.0000
  213, 2,  4, 75.0000, 46.9759, 75.0000
  214, 1,  4,100.0000, 39.0556,100.0000
  214, 2,  4, 75.0000, 46.9705, 75.0000
  215, 1,  4,100.0000, 39.0556,100.0000
  215, 2,  4, 75.0000, 46.9651, 75.0000
  216, 1,  4,100.0000, 39.0556,100.0000
  216, 2,  4, 75.0000, 46.9597, 75.0000
  217, 1,  4,100.0000, 39.0556,100.0000
  217, 2,  4, 75.0000, 46.9544, 75.0000
  218, 1,  4,100.0000, 39.0556,100.0000
  218, 2,  4, 75.0000, 46.9491, 75.0000
  219, 1,  4,100.0000, 39.0556,100.0000
  219, 2,  4, 75.0000, 46.9438, 75.0000
  220, 1,  4,100.0000, 39.0556,100.0000
  220, 2,  4, 75.0000, 46.9385, 75.0000
  221, 1,  4,100.0000, 39.0556,100.0000
  221, 2,  4, 75.0000, 46.9332, 75.0000
  222, 1,  4,100.0000, 39.0556,100.0000
  222, 2,  4, 75.0000, 46.9280, 75.0000
  223, 1,  4,100.0000, 39.0556,100.0000
  223, 2,  4, 75.0000, 46.9227, 75.0000
  224, 1,  4,100.0000, 39.0556,100.0000
  224, 2,  4, 75.0000, 46.9175, 75.0000
  225, 1,  4,100.0000, 39.0556,100.0000
  225, 2,  4, 75.0000, 46.9123, 75.0000
  226, 1,  4,100.0000, 39.0556,100.0000
  226, 2,  4, 75.0000, 46.9071, 75.0000
  227, 1,  4,100.0000, 39.0556,100.0000
  227, 2,  4, 75.0000, 46.9019, 75.0000
  228, 1,  4,100.0000, 39.0556,100.0000
  228, 2,  4, 75.0000, 46.8968, 75.0000
  229, 1,  4,100.0000, 39.0556,100.0000
  229, 2,  4, 75.0000, 46.8916, 75.0000
  230, 1,  4,100.0000, 39.0556,100.0000
  230, 2,  4, 75.0000, 46.8865, 75.0000
  231, 1,  4,100.0000, 39.0556,100.0000
  231, 2,  4, 75.0000, 46.8814, 75.0000
  232, 1,  4,100.0000, 39.0556,100.0000
  232, 2,  4, 75.0000, 46.8763, 75.0000
  233, 1,  4,100.0000, 39.0556,100.0000
  233, 2,  4, 75.0000, 46.8712, 75.0000
  234, 1,  4,100.0000, 39.0556,100.0000
  234, 2,  4, 75.0000, 46.8662, 75.0000
  235, 1,  4,100.0000, 39.0556,100.0000
  235, 2,  4, 75.0000, 46.8611, 75.0000
  236, 1,  4,100.0000, 39.0556,100.0000
  236, 2,  4, 75.0000, 46.8561, 75.0000
  237, 1,  4,100.0000, 39.0556,100.0000
  237, 2,  4, 75.0000, 46.8511, 75.0000
  238, 1,  4,100.0000, 39.0556,100.0000
  238, 2,  4, 75.0000, 46.8461, 75.0000
  239, 1,  4,100.0000, 39.0556,100.0000
  239, 2,  4, 75.0000, 46.8411, 75.0000
  240, 1,  4,100.0000, 39.0556,100.0000
  240, 2,  4, 75.0000, 46.8362, 75.0000
  241, 1,  4,100.0000, 39.0556,100.0000
  241, 2,  4, 75.0000, 46.8312, 75.0000
  242, 1,  4,100.0000, 39.0556,100.0000
  242, 2,  4, 75.0000, 46.8263, 75.0000
  243, 1,  4,100.0000, 39.0556,100.0000
  243, 2,  4, 75.0000, 46.8214, 75.0000
  244, 1,  4,100.0000, 39.0556,100.0000
  244, 2,  4, 75.0000, 46.8165, 75.0000
  245, 1,  4,100.0000, 39.0556,100.0000
  245, 2,  4, 75.0000, 46.8116, 75.0000
  246, 1,  4,100.0000, 39.0556,100.0000
  246, 2,  4, 75.0000, 46.8067, 75.0000
  247, 1,  4,100.0000, 39.0556,100.0000
  247, 2,  4, 75.0000, 46.8018, 75.0000
  248, 1,  4,100.0000, 39.0556,100.0000
  248, 2,  4, 75.0000, 46.7970, 75.0000
  249, 1,  4,100.0000, 39.0556,100.0000
  249, 2,  4, 75.0000, 46.7922, 75.0000
  250, 1,  4,100.0000, 39.0556,100.0000
  250, 2,  4, 75.0000, 46.7874, 75.0000
  251, 1,  4,100.0000, 39.0556,100.0000
  251, 2,  4, 75.0000, 46.7826, 75.0000
  252, 1,  4,100.0000, 39.0556,100.0000
  252, 2,  4, 75.0000, 46.7778, 75.0000
  253, 1,  4,100.0000, 39.0556,100.0000
  253, 2,  4, 75.0000, 46.7730, 75.0000
  254, 1,  4,100.0000, 39.0556,100.0000
  254, 2,  4, 75.0000, 46.7683, 75.0000
  255, 1,  4,100.0000, 39.0556,100.0000
  255, 2,  4, 75.0000, 46.7635, 75.0000
  256, 1,  4,100.0000, 39.0556,100.0000
  256, 2,  4, 75.0000, 46.7588, 75.0000
  257, 1,  4,100.0000, 39.0556,100.0000
  257, 2,  4, 75.0000, 46.7541, 75.0000
  258, 1,  4,100.0000, 39.0556,100.0000
  258, 2,  4, 75.0000, 46.7494, 75.0000
  259, 1,  4,100.0000, 39.0556,100.0000
  259, 2,  4, 75.0000, 46.7447, 75.0000
  260, 1,  4,100.0000, 39.0556,100.0000
  260, 2,  4, 75.0000, 46.7400, 75.0000
  261, 1,  4,100.0000, 39.0556,100.0000
  261, 2,  4, 75.0000, 46.7354, 75.0000
  262, 1,  4,100.0000, 39.0556,100.0000
  262, 2,  4, 75.0000, 46.7308, 75.0000
  263, 1,  4,100.0000, 39.0556,100.0000
  263, 2,  4, 75.0000, 46.7261, 75.0000
  264, 1,  4,100.0000, 39.0556,100.0000
  264, 2,  4, 75.0000, 46.7215, 75.0000
  265, 1,  4,100.0000, 39.0556,100.0000
  265, 2,  4, 75.0000, 46.7169, 75.0000
  266, 1,  4,100.0000, 39.0556,100.0000
  266, 2,  4, 75.0000, 46.7123, 75.0000
  267, 1,  4,100.0000, 39.0556,100.0000
  267, 2,  4, 75.0000, 46.7078, 75.0000
  268, 1,  4,100.0000, 39.0556,100.0000
