method,case,dest,link,flow,fx,lt,xprob,logitprob,tail,head
dp   ,  119, 1,  4,     75.00,  47.58, 32.41,1.0000,0.0000,  2,  3
dp   ,  119, 1,  5,      0.00,  48.38, 48.38,0.0000,0.0000,  2,  4
dp   ,  119, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  120, 1,  1,      0.00,1000.00, 25.05,0.0000,0.0000,  1,  2
dp   ,  120, 1,  2,      0.00,  46.51, 31.35,0.0000,0.0000,  1,  3
dp   ,  120, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  120, 1,  4,     75.00,  47.57, 32.40,1.0000,0.0000,  2,  3
dp   ,  120, 1,  5,      0.00,  48.38, 48.38,0.0000,0.0000,  2,  4
dp   ,  120, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  121, 1,  1,      0.00,1000.00, 24.99,0.0000,0.0000,  1,  2
dp   ,  121, 1,  2,      0.00,  46.46, 31.29,0.0000,0.0000,  1,  3
dp   ,  121, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  121, 1,  4,     75.00,  47.56, 32.40,1.0000,0.0000,  2,  3
dp   ,  121, 1,  5,      0.00,  48.38, 48.38,0.0000,0.0000,  2,  4
dp   ,  121, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  122, 1,  1,      0.00,1000.00, 24.93,0.0000,0.0000,  1,  2
dp   ,  122, 1,  2,      0.00,  46.40, 31.23,0.0000,0.0000,  1,  3
dp   ,  122, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  122, 1,  4,     75.00,  47.55, 32.39,1.0000,0.0000,  2,  3
dp   ,  122, 1,  5,      0.00,  48.38, 48.38,0.0000,0.0000,  2,  4
dp   ,  122, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  123, 1,  1,      0.00,1000.00, 24.88,0.0000,0.0000,  1,  2
dp   ,  123, 1,  2,      0.00,  46.34, 31.18,0.0000,0.0000,  1,  3
dp   ,  123, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  123, 1,  4,     75.00,  47.55, 32.38,1.0000,0.0000,  2,  3
dp   ,  123, 1,  5,      0.00,  48.38, 48.38,0.0000,0.0000,  2,  4
dp   ,  123, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  124, 1,  1,      0.00,1000.00, 24.82,0.0000,0.0000,  1,  2
dp   ,  124, 1,  2,      0.00,  46.28, 31.12,0.0000,0.0000,  1,  3
dp   ,  124, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  124, 1,  4,     75.00,  47.54, 32.37,1.0000,0.0000,  2,  3
dp   ,  124, 1,  5,      0.00,  48.38, 48.38,0.0000,0.0000,  2,  4
dp   ,  124, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  125, 1,  1,      0.00,1000.00, 24.76,0.0000,0.0000,  1,  2
dp   ,  125, 1,  2,      0.00,  46.23, 31.06,0.0000,0.0000,  1,  3
dp   ,  125, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  125, 1,  4,     75.00,  47.53, 32.37,1.0000,0.0000,  2,  3
dp   ,  125, 1,  5,      0.00,  48.38, 48.38,0.0000,0.0000,  2,  4
dp   ,  125, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  126, 1,  1,      0.00,1000.00, 24.70,0.0000,0.0000,  1,  2
dp   ,  126, 1,  2,      0.00,  46.17, 31.00,0.0000,0.0000,  1,  3
dp   ,  126, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  126, 1,  4,     75.00,  47.52, 32.36,1.0000,0.0000,  2,  3
dp   ,  126, 1,  5,      0.00,  48.38, 48.38,0.0000,0.0000,  2,  4
dp   ,  126, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  127, 1,  1,      0.00,1000.00, 24.65,0.0000,0.0000,  1,  2
dp   ,  127, 1,  2,      0.00,  46.11, 30.95,0.0000,0.0000,  1,  3
dp   ,  127, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  127, 1,  4,     75.00,  47.52, 32.35,1.0000,0.0000,  2,  3
dp   ,  127, 1,  5,      0.00,  48.37, 48.37,0.0000,0.0000,  2,  4
dp   ,  127, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  128, 1,  1,      0.00,1000.00, 24.59,0.0000,0.0000,  1,  2
dp   ,  128, 1,  2,      0.00,  46.06, 30.89,0.0000,0.0000,  1,  3
dp   ,  128, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  128, 1,  4,     75.00,  47.51, 32.34,1.0000,0.0000,  2,  3
dp   ,  128, 1,  5,      0.00,  48.37, 48.37,0.0000,0.0000,  2,  4
dp   ,  128, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  129, 1,  1,      0.00,1000.00, 24.54,0.0000,0.0000,  1,  2
dp   ,  129, 1,  2,      0.00,  46.00, 30.84,0.0000,0.0000,  1,  3
dp   ,  129, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  129, 1,  4,     75.00,  47.50, 32.34,1.0000,0.0000,  2,  3
dp   ,  129, 1,  5,      0.00,  48.37, 48.37,0.0000,0.0000,  2,  4
dp   ,  129, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  130, 1,  1,      0.00,1000.00, 24.48,0.0000,0.0000,  1,  2
dp   ,  130, 1,  2,      0.00,  45.95, 30.78,0.0000,0.0000,  1,  3
dp   ,  130, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  130, 1,  4,     75.00,  47.49, 32.33,1.0000,0.0000,  2,  3
dp   ,  130, 1,  5,      0.00,  48.37, 48.37,0.0000,0.0000,  2,  4
dp   ,  130, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  131, 1,  1,      0.00,1000.00, 24.43,0.0000,0.0000,  1,  2
dp   ,  131, 1,  2,      0.00,  45.89, 30.73,0.0000,0.0000,  1,  3
dp   ,  131, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  131, 1,  4,     75.00,  47.49, 32.32,1.0000,0.0000,  2,  3
dp   ,  131, 1,  5,      0.00,  48.37, 48.37,0.0000,0.0000,  2,  4
dp   ,  131, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  132, 1,  1,      0.00,1000.00, 24.37,0.0000,0.0000,  1,  2
dp   ,  132, 1,  2,      0.00,  45.84, 30.67,0.0000,0.0000,  1,  3
dp   ,  132, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  132, 1,  4,     75.00,  47.48, 32.32,1.0000,0.0000,  2,  3
dp   ,  132, 1,  5,      0.00,  48.37, 48.37,0.0000,0.0000,  2,  4
dp   ,  132, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  133, 1,  1,      0.00,1000.00, 24.32,0.0000,0.0000,  1,  2
dp   ,  133, 1,  2,      0.00,  45.78, 30.62,0.0000,0.0000,  1,  3
dp   ,  133, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  133, 1,  4,     75.00,  47.47, 32.31,1.0000,0.0000,  2,  3
dp   ,  133, 1,  5,      0.00,  48.37, 48.37,0.0000,0.0000,  2,  4
dp   ,  133, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  134, 1,  1,      0.00,1000.00, 24.26,0.0000,0.0000,  1,  2
dp   ,  134, 1,  2,      0.00,  45.73, 30.56,0.0000,0.0000,  1,  3
dp   ,  134, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  134, 1,  4,     75.00,  47.47, 32.30,1.0000,0.0000,  2,  3
dp   ,  134, 1,  5,      0.00,  48.37, 48.37,0.0000,0.0000,  2,  4
dp   ,  134, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  135, 1,  1,      0.00,1000.00, 24.21,0.0000,0.0000,  1,  2
dp   ,  135, 1,  2,      0.00,  45.67, 30.51,0.0000,0.0000,  1,  3
dp   ,  135, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  135, 1,  4,     75.00,  47.46, 32.29,1.0000,0.0000,  2,  3
dp   ,  135, 1,  5,      0.00,  48.37, 48.37,0.0000,0.0000,  2,  4
dp   ,  135, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  136, 1,  1,      0.00,1000.00, 24.16,0.0000,0.0000,  1,  2
dp   ,  136, 1,  2,      0.00,  45.62, 30.46,0.0000,0.0000,  1,  3
dp   ,  136, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  136, 1,  4,     75.00,  47.45, 32.29,1.0000,0.0000,  2,  3
dp   ,  136, 1,  5,      0.00,  48.37, 48.37,0.0000,0.0000,  2,  4
dp   ,  136, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  137, 1,  1,      0.00,1000.00, 24.10,0.0000,0.0000,  1,  2
dp   ,  137, 1,  2,      0.00,  45.57, 30.40,0.0000,0.0000,  1,  3
dp   ,  137, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  137, 1,  4,     75.00,  47.44, 32.28,1.0000,0.0000,  2,  3
dp   ,  137, 1,  5,      0.00,  48.37, 48.37,0.0000,0.0000,  2,  4
dp   ,  137, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  138, 1,  1,      0.00,1000.00, 24.05,0.0000,0.0000,  1,  2
dp   ,  138, 1,  2,      0.00,  45.52, 30.35,0.0000,0.0000,  1,  3
dp   ,  138, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  138, 1,  4,     75.00,  47.44, 32.27,1.0000,0.0000,  2,  3
dp   ,  138, 1,  5,      0.00,  48.36, 48.36,0.0000,0.0000,  2,  4
dp   ,  138, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  139, 1,  1,      0.00,1000.00, 24.00,0.0000,0.0000,  1,  2
dp   ,  139, 1,  2,      0.00,  45.46, 30.30,0.0000,0.0000,  1,  3
dp   ,  139, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  139, 1,  4,     75.00,  47.43, 32.27,1.0000,0.0000,  2,  3
dp   ,  139, 1,  5,      0.00,  48.36, 48.36,0.0000,0.0000,  2,  4
dp   ,  139, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  140, 1,  1,      0.00,1000.00, 23.95,0.0000,0.0000,  1,  2
dp   ,  140, 1,  2,      0.00,  45.41, 30.25,0.0000,0.0000,  1,  3
dp   ,  140, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  140, 1,  4,     75.00,  47.42, 32.26,1.0000,0.0000,  2,  3
dp   ,  140, 1,  5,      0.00,  48.36, 48.36,0.0000,0.0000,  2,  4
dp   ,  140, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  141, 1,  1,      0.00,1000.00, 23.90,0.0000,0.0000,  1,  2
dp   ,  141, 1,  2,      0.00,  45.36, 30.20,0.0000,0.0000,  1,  3
dp   ,  141, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  141, 1,  4,     75.00,  47.42, 32.25,1.0000,0.0000,  2,  3
dp   ,  141, 1,  5,      0.00,  48.36, 48.36,0.0000,0.0000,  2,  4
dp   ,  141, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  142, 1,  1,      0.00,1000.00, 23.84,0.0000,0.0000,  1,  2
dp   ,  142, 1,  2,      0.00,  45.31, 30.14,0.0000,0.0000,  1,  3
dp   ,  142, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  142, 1,  4,     75.00,  47.41, 32.25,1.0000,0.0000,  2,  3
dp   ,  142, 1,  5,      0.00,  48.36, 48.36,0.0000,0.0000,  2,  4
dp   ,  142, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  143, 1,  1,      0.00,1000.00, 23.79,0.0000,0.0000,  1,  2
dp   ,  143, 1,  2,      0.00,  45.26, 30.09,0.0000,0.0000,  1,  3
dp   ,  143, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  143, 1,  4,     75.00,  47.40, 32.24,1.0000,0.0000,  2,  3
dp   ,  143, 1,  5,      0.00,  48.36, 48.36,0.0000,0.0000,  2,  4
dp   ,  143, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  144, 1,  1,      0.00,1000.00, 23.74,0.0000,0.0000,  1,  2
dp   ,  144, 1,  2,      0.00,  45.21, 30.04,0.0000,0.0000,  1,  3
dp   ,  144, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  144, 1,  4,     75.00,  47.40, 32.23,1.0000,0.0000,  2,  3
dp   ,  144, 1,  5,      0.00,  48.36, 48.36,0.0000,0.0000,  2,  4
dp   ,  144, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  145, 1,  1,      0.00,1000.00, 23.69,0.0000,0.0000,  1,  2
dp   ,  145, 1,  2,      0.00,  45.16, 29.99,0.0000,0.0000,  1,  3
dp   ,  145, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  145, 1,  4,     75.00,  47.39, 32.22,1.0000,0.0000,  2,  3
dp   ,  145, 1,  5,      0.00,  48.36, 48.36,0.0000,0.0000,  2,  4
dp   ,  145, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  146, 1,  1,      0.00,1000.00, 23.64,0.0000,0.0000,  1,  2
dp   ,  146, 1,  2,      0.00,  45.11, 29.94,0.0000,0.0000,  1,  3
dp   ,  146, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  146, 1,  4,     75.00,  47.38, 32.22,1.0000,0.0000,  2,  3
dp   ,  146, 1,  5,      0.00,  48.36, 48.36,0.0000,0.0000,  2,  4
dp   ,  146, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  147, 1,  1,      0.00,1000.00, 23.59,0.0000,0.0000,  1,  2
dp   ,  147, 1,  2,      0.00,  45.06, 29.89,0.0000,0.0000,  1,  3
dp   ,  147, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  147, 1,  4,     75.00,  47.38, 32.21,1.0000,0.0000,  2,  3
dp   ,  147, 1,  5,      0.00,  48.36, 48.36,0.0000,0.0000,  2,  4
dp   ,  147, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  148, 1,  1,      0.00,1000.00, 23.54,0.0000,0.0000,  1,  2
dp   ,  148, 1,  2,      0.00,  45.01, 29.84,0.0000,0.0000,  1,  3
dp   ,  148, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  148, 1,  4,     75.00,  47.37, 32.20,1.0000,0.0000,  2,  3
dp   ,  148, 1,  5,      0.00,  48.36, 48.36,0.0000,0.0000,  2,  4
dp   ,  148, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  149, 1,  1,      0.00,1000.00, 23.49,0.0000,0.0000,  1,  2
dp   ,  149, 1,  2,      0.00,  44.96, 29.79,0.0000,0.0000,  1,  3
dp   ,  149, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  149, 1,  4,     75.00,  47.36, 32.20,1.0000,0.0000,  2,  3
dp   ,  149, 1,  5,      0.00,  48.36, 48.36,0.0000,0.0000,  2,  4
dp   ,  149, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  150, 1,  1,      0.00,1000.00, 23.44,0.0000,0.0000,  1,  2
dp   ,  150, 1,  2,      0.00,  44.91, 29.74,0.0000,0.0000,  1,  3
dp   ,  150, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  150, 1,  4,     75.00,  47.36, 32.19,1.0000,0.0000,  2,  3
dp   ,  150, 1,  5,      0.00,  48.35, 48.35,0.0000,0.0000,  2,  4
dp   ,  150, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  151, 1,  1,      0.00,1000.00, 23.39,0.0000,0.0000,  1,  2
dp   ,  151, 1,  2,      0.00,  44.86, 29.69,0.0000,0.0000,  1,  3
dp   ,  151, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  151, 1,  4,     75.00,  47.35, 32.18,1.0000,0.0000,  2,  3
dp   ,  151, 1,  5,      0.00,  48.35, 48.35,0.0000,0.0000,  2,  4
dp   ,  151, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  152, 1,  1,      0.00,1000.00, 23.35,0.0000,0.0000,  1,  2
dp   ,  152, 1,  2,      0.00,  44.81, 29.65,0.0000,0.0000,  1,  3
dp   ,  152, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  152, 1,  4,     75.00,  47.34, 32.18,1.0000,0.0000,  2,  3
dp   ,  152, 1,  5,      0.00,  48.35, 48.35,0.0000,0.0000,  2,  4
dp   ,  152, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  153, 1,  1,      0.00,1000.00, 23.30,0.0000,0.0000,  1,  2
dp   ,  153, 1,  2,      0.00,  44.76, 29.60,0.0000,0.0000,  1,  3
dp   ,  153, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  153, 1,  4,     75.00,  47.34, 32.17,1.0000,0.0000,  2,  3
dp   ,  153, 1,  5,      0.00,  48.35, 48.35,0.0000,0.0000,  2,  4
dp   ,  153, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  154, 1,  1,      0.00,1000.00, 23.25,0.0000,0.0000,  1,  2
dp   ,  154, 1,  2,      0.00,  44.71, 29.55,0.0000,0.0000,  1,  3
dp   ,  154, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  154, 1,  4,     75.00,  47.33, 32.16,1.0000,0.0000,  2,  3
dp   ,  154, 1,  5,      0.00,  48.35, 48.35,0.0000,0.0000,  2,  4
dp   ,  154, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  155, 1,  1,      0.00,1000.00, 23.20,0.0000,0.0000,  1,  2
dp   ,  155, 1,  2,      0.00,  44.67, 29.50,0.0000,0.0000,  1,  3
dp   ,  155, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  155, 1,  4,     75.00,  47.32, 32.16,1.0000,0.0000,  2,  3
dp   ,  155, 1,  5,      0.00,  48.35, 48.35,0.0000,0.0000,  2,  4
dp   ,  155, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  156, 1,  1,      0.00,1000.00, 23.15,0.0000,0.0000,  1,  2
dp   ,  156, 1,  2,      0.00,  44.62, 29.45,0.0000,0.0000,  1,  3
dp   ,  156, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  156, 1,  4,     75.00,  47.32, 32.15,1.0000,0.0000,  2,  3
dp   ,  156, 1,  5,      0.00,  48.35, 48.35,0.0000,0.0000,  2,  4
dp   ,  156, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  157, 1,  1,      0.00,1000.00, 23.11,0.0000,0.0000,  1,  2
dp   ,  157, 1,  2,      0.00,  44.57, 29.41,0.0000,0.0000,  1,  3
dp   ,  157, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  157, 1,  4,     75.00,  47.31, 32.14,1.0000,0.0000,  2,  3
dp   ,  157, 1,  5,      0.00,  48.35, 48.35,0.0000,0.0000,  2,  4
dp   ,  157, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  158, 1,  1,      0.00,1000.00, 23.06,0.0000,0.0000,  1,  2
dp   ,  158, 1,  2,      0.00,  44.52, 29.36,0.0000,0.0000,  1,  3
dp   ,  158, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  158, 1,  4,     75.00,  47.30, 32.14,1.0000,0.0000,  2,  3
dp   ,  158, 1,  5,      0.00,  48.35, 48.35,0.0000,0.0000,  2,  4
dp   ,  158, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  159, 1,  1,      0.00,1000.00, 23.01,0.0000,0.0000,  1,  2
dp   ,  159, 1,  2,      0.00,  44.48, 29.31,0.0000,0.0000,  1,  3
dp   ,  159, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  159, 1,  4,     75.00,  47.30, 32.13,1.0000,0.0000,  2,  3
dp   ,  159, 1,  5,      0.00,  48.35, 48.35,0.0000,0.0000,  2,  4
dp   ,  159, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  160, 1,  1,      0.00,1000.00, 22.97,0.0000,0.0000,  1,  2
dp   ,  160, 1,  2,      0.00,  44.43, 29.27,0.0000,0.0000,  1,  3
dp   ,  160, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  160, 1,  4,     75.00,  47.29, 32.12,1.0000,0.0000,  2,  3
dp   ,  160, 1,  5,      0.00,  48.35, 48.35,0.0000,0.0000,  2,  4
dp   ,  160, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  161, 1,  1,      0.00,1000.00, 22.92,0.0000,0.0000,  1,  2
dp   ,  161, 1,  2,      0.00,  44.38, 29.22,0.0000,0.0000,  1,  3
dp   ,  161, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  161, 1,  4,     75.00,  47.28, 32.12,1.0000,0.0000,  2,  3
dp   ,  161, 1,  5,      0.00,  48.35, 48.35,0.0000,0.0000,  2,  4
dp   ,  161, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  162, 1,  1,      0.00,1000.00, 22.87,0.0000,0.0000,  1,  2
dp   ,  162, 1,  2,      0.00,  44.34, 29.17,0.0000,0.0000,  1,  3
dp   ,  162, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  162, 1,  4,     75.00,  47.28, 32.11,1.0000,0.0000,  2,  3
dp   ,  162, 1,  5,      0.00,  48.34, 48.34,0.0000,0.0000,  2,  4
dp   ,  162, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  163, 1,  1,      0.00,1000.00, 22.83,0.0000,0.0000,  1,  2
dp   ,  163, 1,  2,      0.00,  44.29, 29.13,0.0000,0.0000,  1,  3
dp   ,  163, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  163, 1,  4,     75.00,  47.27, 32.11,1.0000,0.0000,  2,  3
dp   ,  163, 1,  5,      0.00,  48.34, 48.34,0.0000,0.0000,  2,  4
dp   ,  163, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  164, 1,  1,      0.00,1000.00, 22.78,0.0000,0.0000,  1,  2
dp   ,  164, 1,  2,      0.00,  44.25, 29.08,0.0000,0.0000,  1,  3
dp   ,  164, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  164, 1,  4,     75.00,  47.26, 32.10,1.0000,0.0000,  2,  3
dp   ,  164, 1,  5,      0.00,  48.34, 48.34,0.0000,0.0000,  2,  4
dp   ,  164, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  165, 1,  1,      0.00,1000.00, 22.74,0.0000,0.0000,  1,  2
dp   ,  165, 1,  2,      0.00,  44.20, 29.04,0.0000,0.0000,  1,  3
dp   ,  165, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  165, 1,  4,     75.00,  47.26, 32.09,1.0000,0.0000,  2,  3
dp   ,  165, 1,  5,      0.00,  48.34, 48.34,0.0000,0.0000,  2,  4
dp   ,  165, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  166, 1,  1,      0.00,1000.00, 22.69,0.0000,0.0000,  1,  2
dp   ,  166, 1,  2,      0.00,  44.16, 28.99,0.0000,0.0000,  1,  3
dp   ,  166, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  166, 1,  4,     75.00,  47.25, 32.09,1.0000,0.0000,  2,  3
dp   ,  166, 1,  5,      0.00,  48.34, 48.34,0.0000,0.0000,  2,  4
dp   ,  166, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  167, 1,  1,      0.00,1000.00, 22.65,0.0000,0.0000,  1,  2
dp   ,  167, 1,  2,      0.00,  44.11, 28.95,0.0000,0.0000,  1,  3
dp   ,  167, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  167, 1,  4,     75.00,  47.24, 32.08,1.0000,0.0000,  2,  3
dp   ,  167, 1,  5,      0.00,  48.34, 48.34,0.0000,0.0000,  2,  4
dp   ,  167, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  168, 1,  1,      0.00,1000.00, 22.60,0.0000,0.0000,  1,  2
dp   ,  168, 1,  2,      0.00,  44.07, 28.90,0.0000,0.0000,  1,  3
dp   ,  168, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  168, 1,  4,     75.00,  47.24, 32.07,1.0000,0.0000,  2,  3
dp   ,  168, 1,  5,      0.00,  48.34, 48.34,0.0000,0.0000,  2,  4
dp   ,  168, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  169, 1,  1,      0.00,1000.00, 22.56,0.0000,0.0000,  1,  2
dp   ,  169, 1,  2,      0.00,  44.02, 28.86,0.0000,0.0000,  1,  3
dp   ,  169, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  169, 1,  4,     75.00,  47.23, 32.07,1.0000,0.0000,  2,  3
dp   ,  169, 1,  5,      0.00,  48.34, 48.34,0.0000,0.0000,  2,  4
dp   ,  169, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  170, 1,  1,      0.00,1000.00, 22.52,0.0000,0.0000,  1,  2
dp   ,  170, 1,  2,      0.00,  43.98, 28.82,0.0000,0.0000,  1,  3
dp   ,  170, 1,  3,    100.00,  39.06, 39.06,1.0000,0.0000,  1,  4
dp   ,  170, 1,  4,     75.00,  47.23, 32.06,1.0000,0.0000,  2,  3
dp   ,  170, 1,  5,      0.00,  48.34, 48.34,0.0000,0.0000,  2,  4
dp   ,  170, 1,  6,     75.00,  15.16, 15.16,1.0000,0.0000,  3,  4
dp   ,  171, 1,  1,      0.00,1000.00, 22.47,0.0000,0.0000,  1,  2
