method,case,dest,node,fout,lout,label
dp   ,  185, 1,  1,  1,  3, 39.06
dp   ,  185, 1,  2,  4,  5, 47.13
dp   ,  185, 1,  3,  6,  6, 15.16
dp   ,  186, 1,  1,  1,  3, 39.06
dp   ,  186, 1,  2,  4,  5, 47.13
dp   ,  186, 1,  3,  6,  6, 15.16
dp   ,  187, 1,  1,  1,  3, 39.06
dp   ,  187, 1,  2,  4,  5, 47.12
dp   ,  187, 1,  3,  6,  6, 15.16
dp   ,  188, 1,  1,  1,  3, 39.06
dp   ,  188, 1,  2,  4,  5, 47.12
dp   ,  188, 1,  3,  6,  6, 15.16
dp   ,  189, 1,  1,  1,  3, 39.06
dp   ,  189, 1,  2,  4,  5, 47.11
dp   ,  189, 1,  3,  6,  6, 15.16
dp   ,  190, 1,  1,  1,  3, 39.06
dp   ,  190, 1,  2,  4,  5, 47.10
dp   ,  190, 1,  3,  6,  6, 15.16
dp   ,  191, 1,  1,  1,  3, 39.06
dp   ,  191, 1,  2,  4,  5, 47.10
dp   ,  191, 1,  3,  6,  6, 15.16
dp   ,  192, 1,  1,  1,  3, 39.06
dp   ,  192, 1,  2,  4,  5, 47.09
dp   ,  192, 1,  3,  6,  6, 15.16
dp   ,  193, 1,  1,  1,  3, 39.06
dp   ,  193, 1,  2,  4,  5, 47.09
dp   ,  193, 1,  3,  6,  6, 15.16
dp   ,  194, 1,  1,  1,  3, 39.06
dp   ,  194, 1,  2,  4,  5, 47.08
dp   ,  194, 1,  3,  6,  6, 15.16
dp   ,  195, 1,  1,  1,  3, 39.06
dp   ,  195, 1,  2,  4,  5, 47.08
dp   ,  195, 1,  3,  6,  6, 15.16
dp   ,  196, 1,  1,  1,  3, 39.06
dp   ,  196, 1,  2,  4,  5, 47.07
dp   ,  196, 1,  3,  6,  6, 15.16
dp   ,  197, 1,  1,  1,  3, 39.06
dp   ,  197, 1,  2,  4,  5, 47.06
dp   ,  197, 1,  3,  6,  6, 15.16
dp   ,  198, 1,  1,  1,  3, 39.06
dp   ,  198, 1,  2,  4,  5, 47.06
dp   ,  198, 1,  3,  6,  6, 15.16
dp   ,  199, 1,  1,  1,  3, 39.06
dp   ,  199, 1,  2,  4,  5, 47.05
dp   ,  199, 1,  3,  6,  6, 15.16
dp   ,  200, 1,  1,  1,  3, 39.06
dp   ,  200, 1,  2,  4,  5, 47.05
dp   ,  200, 1,  3,  6,  6, 15.16
dp   ,  201, 1,  1,  1,  3, 39.06
dp   ,  201, 1,  2,  4,  5, 47.04
dp   ,  201, 1,  3,  6,  6, 15.16
dp   ,  202, 1,  1,  1,  3, 39.06
dp   ,  202, 1,  2,  4,  5, 47.04
dp   ,  202, 1,  3,  6,  6, 15.16
dp   ,  203, 1,  1,  1,  3, 39.06
dp   ,  203, 1,  2,  4,  5, 47.03
dp   ,  203, 1,  3,  6,  6, 15.16
dp   ,  204, 1,  1,  1,  3, 39.06
dp   ,  204, 1,  2,  4,  5, 47.03
dp   ,  204, 1,  3,  6,  6, 15.16
dp   ,  205, 1,  1,  1,  3, 39.06
dp   ,  205, 1,  2,  4,  5, 47.02
dp   ,  205, 1,  3,  6,  6, 15.16
dp   ,  206, 1,  1,  1,  3, 39.06
dp   ,  206, 1,  2,  4,  5, 47.01
dp   ,  206, 1,  3,  6,  6, 15.16
dp   ,  207, 1,  1,  1,  3, 39.06
dp   ,  207, 1,  2,  4,  5, 47.01
dp   ,  207, 1,  3,  6,  6, 15.16
dp   ,  208, 1,  1,  1,  3, 39.06
dp   ,  208, 1,  2,  4,  5, 47.00
dp   ,  208, 1,  3,  6,  6, 15.16
dp   ,  209, 1,  1,  1,  3, 39.06
dp   ,  209, 1,  2,  4,  5, 47.00
dp   ,  209, 1,  3,  6,  6, 15.16
dp   ,  210, 1,  1,  1,  3, 39.06
dp   ,  210, 1,  2,  4,  5, 46.99
dp   ,  210, 1,  3,  6,  6, 15.16
dp   ,  211, 1,  1,  1,  3, 39.06
dp   ,  211, 1,  2,  4,  5, 46.99
dp   ,  211, 1,  3,  6,  6, 15.16
dp   ,  212, 1,  1,  1,  3, 39.06
dp   ,  212, 1,  2,  4,  5, 46.98
dp   ,  212, 1,  3,  6,  6, 15.16
dp   ,  213, 1,  1,  1,  3, 39.06
dp   ,  213, 1,  2,  4,  5, 46.98
dp   ,  213, 1,  3,  6,  6, 15.16
dp   ,  214, 1,  1,  1,  3, 39.06
dp   ,  214, 1,  2,  4,  5, 46.97
dp   ,  214, 1,  3,  6,  6, 15.16
dp   ,  215, 1,  1,  1,  3, 39.06
dp   ,  215, 1,  2,  4,  5, 46.97
dp   ,  215, 1,  3,  6,  6, 15.16
dp   ,  216, 1,  1,  1,  3, 39.06
dp   ,  216, 1,  2,  4,  5, 46.96
dp   ,  216, 1,  3,  6,  6, 15.16
dp   ,  217, 1,  1,  1,  3, 39.06
dp   ,  217, 1,  2,  4,  5, 46.95
dp   ,  217, 1,  3,  6,  6, 15.16
dp   ,  218, 1,  1,  1,  3, 39.06
dp   ,  218, 1,  2,  4,  5, 46.95
dp   ,  218, 1,  3,  6,  6, 15.16
dp   ,  219, 1,  1,  1,  3, 39.06
dp   ,  219, 1,  2,  4,  5, 46.94
dp   ,  219, 1,  3,  6,  6, 15.16
dp   ,  220, 1,  1,  1,  3, 39.06
dp   ,  220, 1,  2,  4,  5, 46.94
dp   ,  220, 1,  3,  6,  6, 15.16
dp   ,  221, 1,  1,  1,  3, 39.06
dp   ,  221, 1,  2,  4,  5, 46.93
dp   ,  221, 1,  3,  6,  6, 15.16
dp   ,  222, 1,  1,  1,  3, 39.06
dp   ,  222, 1,  2,  4,  5, 46.93
dp   ,  222, 1,  3,  6,  6, 15.16
dp   ,  223, 1,  1,  1,  3, 39.06
dp   ,  223, 1,  2,  4,  5, 46.92
dp   ,  223, 1,  3,  6,  6, 15.16
dp   ,  224, 1,  1,  1,  3, 39.06
dp   ,  224, 1,  2,  4,  5, 46.92
dp   ,  224, 1,  3,  6,  6, 15.16
dp   ,  225, 1,  1,  1,  3, 39.06
dp   ,  225, 1,  2,  4,  5, 46.91
dp   ,  225, 1,  3,  6,  6, 15.16
dp   ,  226, 1,  1,  1,  3, 39.06
dp   ,  226, 1,  2,  4,  5, 46.91
dp   ,  226, 1,  3,  6,  6, 15.16
dp   ,  227, 1,  1,  1,  3, 39.06
dp   ,  227, 1,  2,  4,  5, 46.90
dp   ,  227, 1,  3,  6,  6, 15.16
dp   ,  228, 1,  1,  1,  3, 39.06
dp   ,  228, 1,  2,  4,  5, 46.90
dp   ,  228, 1,  3,  6,  6, 15.16
dp   ,  229, 1,  1,  1,  3, 39.06
dp   ,  229, 1,  2,  4,  5, 46.89
dp   ,  229, 1,  3,  6,  6, 15.16
dp   ,  230, 1,  1,  1,  3, 39.06
dp   ,  230, 1,  2,  4,  5, 46.89
dp   ,  230, 1,  3,  6,  6, 15.16
dp   ,  231, 1,  1,  1,  3, 39.06
dp   ,  231, 1,  2,  4,  5, 46.88
dp   ,  231, 1,  3,  6,  6, 15.16
dp   ,  232, 1,  1,  1,  3, 39.06
dp   ,  232, 1,  2,  4,  5, 46.88
dp   ,  232, 1,  3,  6,  6, 15.16
dp   ,  233, 1,  1,  1,  3, 39.06
dp   ,  233, 1,  2,  4,  5, 46.87
dp   ,  233, 1,  3,  6,  6, 15.16
dp   ,  234, 1,  1,  1,  3, 39.06
dp   ,  234, 1,  2,  4,  5, 46.87
dp   ,  234, 1,  3,  6,  6, 15.16
dp   ,  235, 1,  1,  1,  3, 39.06
dp   ,  235, 1,  2,  4,  5, 46.86
dp   ,  235, 1,  3,  6,  6, 15.16
dp   ,  236, 1,  1,  1,  3, 39.06
dp   ,  236, 1,  2,  4,  5, 46.86
dp   ,  236, 1,  3,  6,  6, 15.16
dp   ,  237, 1,  1,  1,  3, 39.06
dp   ,  237, 1,  2,  4,  5, 46.85
dp   ,  237, 1,  3,  6,  6, 15.16
dp   ,  238, 1,  1,  1,  3, 39.06
dp   ,  238, 1,  2,  4,  5, 46.85
dp   ,  238, 1,  3,  6,  6, 15.16
dp   ,  239, 1,  1,  1,  3, 39.06
dp   ,  239, 1,  2,  4,  5, 46.84
dp   ,  239, 1,  3,  6,  6, 15.16
dp   ,  240, 1,  1,  1,  3, 39.06
dp   ,  240, 1,  2,  4,  5, 46.84
dp   ,  240, 1,  3,  6,  6, 15.16
dp   ,  241, 1,  1,  1,  3, 39.06
dp   ,  241, 1,  2,  4,  5, 46.83
dp   ,  241, 1,  3,  6,  6, 15.16
dp   ,  242, 1,  1,  1,  3, 39.06
dp   ,  242, 1,  2,  4,  5, 46.83
dp   ,  242, 1,  3,  6,  6, 15.16
dp   ,  243, 1,  1,  1,  3, 39.06
dp   ,  243, 1,  2,  4,  5, 46.82
dp   ,  243, 1,  3,  6,  6, 15.16
dp   ,  244, 1,  1,  1,  3, 39.06
dp   ,  244, 1,  2,  4,  5, 46.82
dp   ,  244, 1,  3,  6,  6, 15.16
dp   ,  245, 1,  1,  1,  3, 39.06
dp   ,  245, 1,  2,  4,  5, 46.81
dp   ,  245, 1,  3,  6,  6, 15.16
dp   ,  246, 1,  1,  1,  3, 39.06
dp   ,  246, 1,  2,  4,  5, 46.81
dp   ,  246, 1,  3,  6,  6, 15.16
dp   ,  247, 1,  1,  1,  3, 39.06
dp   ,  247, 1,  2,  4,  5, 46.80
dp   ,  247, 1,  3,  6,  6, 15.16
dp   ,  248, 1,  1,  1,  3, 39.06
dp   ,  248, 1,  2,  4,  5, 46.80
dp   ,  248, 1,  3,  6,  6, 15.16
dp   ,  249, 1,  1,  1,  3, 39.06
dp   ,  249, 1,  2,  4,  5, 46.79
dp   ,  249, 1,  3,  6,  6, 15.16
dp   ,  250, 1,  1,  1,  3, 39.06
dp   ,  250, 1,  2,  4,  5, 46.79
dp   ,  250, 1,  3,  6,  6, 15.16
dp   ,  251, 1,  1,  1,  3, 39.06
dp   ,  251, 1,  2,  4,  5, 46.78
dp   ,  251, 1,  3,  6,  6, 15.16
dp   ,  252, 1,  1,  1,  3, 39.06
dp   ,  252, 1,  2,  4,  5, 46.78
dp   ,  252, 1,  3,  6,  6, 15.16
dp   ,  253, 1,  1,  1,  3, 39.06
dp   ,  253, 1,  2,  4,  5, 46.77
dp   ,  253, 1,  3,  6,  6, 15.16
dp   ,  254, 1,  1,  1,  3, 39.06
dp   ,  254, 1,  2,  4,  5, 46.77
dp   ,  254, 1,  3,  6,  6, 15.16
dp   ,  255, 1,  1,  1,  3, 39.06
dp   ,  255, 1,  2,  4,  5, 46.76
dp   ,  255, 1,  3,  6,  6, 15.16
dp   ,  256, 1,  1,  1,  3, 39.06
dp   ,  256, 1,  2,  4,  5, 46.76
dp   ,  256, 1,  3,  6,  6, 15.16
dp   ,  257, 1,  1,  1,  3, 39.06
dp   ,  257, 1,  2,  4,  5, 46.75
dp   ,  257, 1,  3,  6,  6, 15.16
dp   ,  258, 1,  1,  1,  3, 39.06
dp   ,  258, 1,  2,  4,  5, 46.75
dp   ,  258, 1,  3,  6,  6, 15.16
dp   ,  259, 1,  1,  1,  3, 39.06
dp   ,  259, 1,  2,  4,  5, 46.74
dp   ,  259, 1,  3,  6,  6, 15.16
dp   ,  260, 1,  1,  1,  3, 39.06
dp   ,  260, 1,  2,  4,  5, 46.74
dp   ,  260, 1,  3,  6,  6, 15.16
dp   ,  261, 1,  1,  1,  3, 39.06
dp   ,  261, 1,  2,  4,  5, 46.74
dp   ,  261, 1,  3,  6,  6, 15.16
dp   ,  262, 1,  1,  1,  3, 39.06
dp   ,  262, 1,  2,  4,  5, 46.73
dp   ,  262, 1,  3,  6,  6, 15.16
dp   ,  263, 1,  1,  1,  3, 39.06
dp   ,  263, 1,  2,  4,  5, 46.73
dp   ,  263, 1,  3,  6,  6, 15.16
dp   ,  264, 1,  1,  1,  3, 39.06
dp   ,  264, 1,  2,  4,  5, 46.72
dp   ,  264, 1,  3,  6,  6, 15.16
dp   ,  265, 1,  1,  1,  3, 39.06
dp   ,  265, 1,  2,  4,  5, 46.72
dp   ,  265, 1,  3,  6,  6, 15.16
dp   ,  266, 1,  1,  1,  3, 39.06
dp   ,  266, 1,  2,  4,  5, 46.71
dp   ,  266, 1,  3,  6,  6, 15.16
dp   ,  267, 1,  1,  1,  3, 39.06
dp   ,  267, 1,  2,  4,  5, 46.71
dp   ,  267, 1,  3,  6,  6, 15.16
dp   ,  268, 1,  1,  1,  3, 39.06
dp   ,  268, 1,  2,  4,  5, 46.70
dp   ,  268, 1,  3,  6,  6, 15.16
dp   ,  269, 1,  1,  1,  3, 39.06
dp   ,  269, 1,  2,  4,  5, 46.70
dp   ,  269, 1,  3,  6,  6, 15.16
dp   ,  270, 1,  1,  1,  3, 39.06
dp   ,  270, 1,  2,  4,  5, 46.69
dp   ,  270, 1,  3,  6,  6, 15.16
dp   ,  271, 1,  1,  1,  3, 39.06
dp   ,  271, 1,  2,  4,  5, 46.69
dp   ,  271, 1,  3,  6,  6, 15.16
dp   ,  272, 1,  1,  1,  3, 39.06
dp   ,  272, 1,  2,  4,  5, 46.69
dp   ,  272, 1,  3,  6,  6, 15.16
dp   ,  273, 1,  1,  1,  3, 39.06
dp   ,  273, 1,  2,  4,  5, 46.68
dp   ,  273, 1,  3,  6,  6, 15.16
dp   ,  274, 1,  1,  1,  3, 39.06
dp   ,  274, 1,  2,  4,  5, 46.68
dp   ,  274, 1,  3,  6,  6, 15.16
dp   ,  275, 1,  1,  1,  3, 39.06
dp   ,  275, 1,  2,  4,  5, 46.67
dp   ,  275, 1,  3,  6,  6, 15.16
dp   ,  276, 1,  1,  1,  3, 39.06
dp   ,  276, 1,  2,  4,  5, 46.67
dp   ,  276, 1,  3,  6,  6, 15.16
dp   ,  277, 1,  1,  1,  3, 39.06
dp   ,  277, 1,  2,  4,  5, 46.66
dp   ,  277, 1,  3,  6,  6, 15.16
dp   ,  278, 1,  1,  1,  3, 39.06
dp   ,  278, 1,  2,  4,  5, 46.66
dp   ,  278, 1,  3,  6,  6, 15.16
dp   ,  279, 1,  1,  1,  3, 39.06
dp   ,  279, 1,  2,  4,  5, 46.65
dp   ,  279, 1,  3,  6,  6, 15.16
dp   ,  280, 1,  1,  1,  3, 39.06
dp   ,  280, 1,  2,  4,  5, 46.65
dp   ,  280, 1,  3,  6,  6, 15.16
dp   ,  281, 1,  1,  1,  3, 39.06
dp   ,  281, 1,  2,  4,  5, 46.65
dp   ,  281, 1,  3,  6,  6, 15.16
dp   ,  282, 1,  1,  1,  3, 39.06
dp   ,  282, 1,  2,  4,  5, 46.64
dp   ,  282, 1,  3,  6,  6, 15.16
dp   ,  283, 1,  1,  1,  3, 39.06
dp   ,  283, 1,  2,  4,  5, 46.64
dp   ,  283, 1,  3,  6,  6, 15.16
dp   ,  284, 1,  1,  1,  3, 39.06
dp   ,  284, 1,  2,  4,  5, 46.63
dp   ,  284, 1,  3,  6,  6, 15.16
dp   ,  285, 1,  1,  1,  3, 39.06
dp   ,  285, 1,  2,  4,  5, 46.63
dp   ,  285, 1,  3,  6,  6, 15.16
dp   ,  286, 1,  1,  1,  3, 39.06
dp   ,  286, 1,  2,  4,  5, 46.62
dp   ,  286, 1,  3,  6,  6, 15.16
dp   ,  287, 1,  1,  1,  3, 39.06
dp   ,  287, 1,  2,  4,  5, 46.62
dp   ,  287, 1,  3,  6,  6, 15.16
dp   ,  288, 1,  1,  1,  3, 39.06
dp   ,  288, 1,  2,  4,  5, 46.61
dp   ,  288, 1,  3,  6,  6, 15.16
dp   ,  289, 1,  1,  1,  3, 39.06
dp   ,  289, 1,  2,  4,  5, 46.61
dp   ,  289, 1,  3,  6,  6, 15.16
dp   ,  290, 1,  1,  1,  3, 39.06
dp   ,  290, 1,  2,  4,  5, 46.61
dp   ,  290, 1,  3,  6,  6, 15.16
dp   ,  291, 1,  1,  1,  3, 39.06
dp   ,  291, 1,  2,  4,  5, 46.60
dp   ,  291, 1,  3,  6,  6, 15.16
dp   ,  292, 1,  1,  1,  3, 39.06
dp   ,  292, 1,  2,  4,  5, 46.60
dp   ,  292, 1,  3,  6,  6, 15.16
dp   ,  293, 1,  1,  1,  3, 39.06
dp   ,  293, 1,  2,  4,  5, 46.59
dp   ,  293, 1,  3,  6,  6, 15.16
dp   ,  294, 1,  1,  1,  3, 39.06
dp   ,  294, 1,  2,  4,  5, 46.59
dp   ,  294, 1,  3,  6,  6, 15.16
dp   ,  295, 1,  1,  1,  3, 39.06
dp   ,  295, 1,  2,  4,  5, 46.59
dp   ,  295, 1,  3,  6,  6, 15.16
dp   ,  296, 1,  1,  1,  3, 39.06
dp   ,  296, 1,  2,  4,  5, 46.58
dp   ,  296, 1,  3,  6,  6, 15.16
dp   ,  297, 1,  1,  1,  3, 39.06
dp   ,  297, 1,  2,  4,  5, 46.58
dp   ,  297, 1,  3,  6,  6, 15.16
dp   ,  298, 1,  1,  1,  3, 39.06
dp   ,  298, 1,  2,  4,  5, 46.57
dp   ,  298, 1,  3,  6,  6, 15.16
dp   ,  299, 1,  1,  1,  3, 39.06
dp   ,  299, 1,  2,  4,  5, 46.57
dp   ,  299, 1,  3,  6,  6, 15.16
dp   ,  300, 1,  1,  1,  3, 39.06
dp   ,  300, 1,  2,  4,  5, 46.56
dp   ,  300, 1,  3,  6,  6, 15.16
dp   ,  301, 1,  1,  1,  3, 39.06
dp   ,  301, 1,  2,  4,  5, 46.56
dp   ,  301, 1,  3,  6,  6, 15.16
dp   ,  302, 1,  1,  1,  3, 39.06
dp   ,  302, 1,  2,  4,  5, 46.56
dp   ,  302, 1,  3,  6,  6, 15.16
dp   ,  303, 1,  1,  1,  3, 39.06
dp   ,  303, 1,  2,  4,  5, 46.55
dp   ,  303, 1,  3,  6,  6, 15.16
dp   ,  304, 1,  1,  1,  3, 39.06
dp   ,  304, 1,  2,  4,  5, 46.55
dp   ,  304, 1,  3,  6,  6, 15.16
dp   ,  305, 1,  1,  1,  3, 39.06
dp   ,  305, 1,  2,  4,  5, 46.54
dp   ,  305, 1,  3,  6,  6, 15.16
dp   ,  306, 1,  1,  1,  3, 39.06
dp   ,  306, 1,  2,  4,  5, 46.54
dp   ,  306, 1,  3,  6,  6, 15.16
dp   ,  307, 1,  1,  1,  3, 39.06
dp   ,  307, 1,  2,  4,  5, 46.54
dp   ,  307, 1,  3,  6,  6, 15.16
dp   ,  308, 1,  1,  1,  3, 39.06
dp   ,  308, 1,  2,  4,  5, 46.53
dp   ,  308, 1,  3,  6,  6, 15.16
dp   ,  309, 1,  1,  1,  3, 39.06
dp   ,  309, 1,  2,  4,  5, 46.53
dp   ,  309, 1,  3,  6,  6, 15.16
dp   ,  310, 1,  1,  1,  3, 39.06
dp   ,  310, 1,  2,  4,  5, 46.52
dp   ,  310, 1,  3,  6,  6, 15.16
dp   ,  311, 1,  1,  1,  3, 39.06
dp   ,  311, 1,  2,  4,  5, 46.52
dp   ,  311, 1,  3,  6,  6, 15.16
dp   ,  312, 1,  1,  1,  3, 39.06
dp   ,  312, 1,  2,  4,  5, 46.52
dp   ,  312, 1,  3,  6,  6, 15.16
dp   ,  313, 1,  1,  1,  3, 39.06
dp   ,  313, 1,  2,  4,  5, 46.51
dp   ,  313, 1,  3,  6,  6, 15.16
dp   ,  314, 1,  1,  1,  3, 39.06
dp   ,  314, 1,  2,  4,  5, 46.51
dp   ,  314, 1,  3,  6,  6, 15.16
dp   ,  315, 1,  1,  1,  3, 39.06
dp   ,  315, 1,  2,  4,  5, 46.50
dp   ,  315, 1,  3,  6,  6, 15.16
dp   ,  316, 1,  1,  1,  3, 39.06
dp   ,  316, 1,  2,  4,  5, 46.50
dp   ,  316, 1,  3,  6,  6, 15.16
dp   ,  317, 1,  1,  1,  3, 39.06
dp   ,  317, 1,  2,  4,  5, 46.50
dp   ,  317, 1,  3,  6,  6, 15.16
dp   ,  318, 1,  1,  1,  3, 39.06
dp   ,  318, 1,  2,  4,  5, 46.49
dp   ,  318, 1,  3,  6,  6, 15.16
dp   ,  319, 1,  1,  1,  3, 39.06
dp   ,  319, 1,  2,  4,  5, 46.49
dp   ,  319, 1,  3,  6,  6, 15.16
dp   ,  320, 1,  1,  1,  3, 39.06
dp   ,  320, 1,  2,  4,  5, 46.48
dp   ,  320, 1,  3,  6,  6, 15.16
dp   ,  321, 1,  1,  1,  3, 39.06
dp   ,  321, 1,  2,  4,  5, 46.48
dp   ,  321, 1,  3,  6,  6, 15.16
dp   ,  322, 1,  1,  1,  3, 39.06
dp   ,  322, 1,  2,  4,  5, 46.48
dp   ,  322, 1,  3,  6,  6, 15.16
dp   ,  323, 1,  1,  1,  3, 39.06
dp   ,  323, 1,  2,  4,  5, 46.47
dp   ,  323, 1,  3,  6,  6, 15.16
dp   ,  324, 1,  1,  1,  3, 39.06
dp   ,  324, 1,  2,  4,  5, 46.47
dp   ,  324, 1,  3,  6,  6, 15.16
dp   ,  325, 1,  1,  1,  3, 39.06
dp   ,  325, 1,  2,  4,  5, 46.46
dp   ,  325, 1,  3,  6,  6, 15.16
dp   ,  326, 1,  1,  1,  3, 39.06
dp   ,  326, 1,  2,  4,  5, 46.46
dp   ,  326, 1,  3,  6,  6, 15.16
dp   ,  327, 1,  1,  1,  3, 39.06
dp   ,  327, 1,  2,  4,  5, 46.46
dp   ,  327, 1,  3,  6,  6, 15.16
dp   ,  328, 1,  1,  1,  3, 39.06
dp   ,  328, 1,  2,  4,  5, 46.45
dp   ,  328, 1,  3,  6,  6, 15.16
dp   ,  329, 1,  1,  1,  3, 39.06
dp   ,  329, 1,  2,  4,  5, 46.45
dp   ,  329, 1,  3,  6,  6, 15.16
dp   ,  330, 1,  1,  1,  3, 39.06
dp   ,  330, 1,  2,  4,  5, 46.45
dp   ,  330, 1,  3,  6,  6, 15.16
dp   ,  331, 1,  1,  1,  3, 39.06
dp   ,  331, 1,  2,  4,  5, 46.44
dp   ,  331, 1,  3,  6,  6, 15.16
dp   ,  332, 1,  1,  1,  3, 39.05
dp   ,  332, 1,  2,  4,  5, 46.45
dp   ,  332, 1,  3,  6,  6, 15.17
dp   ,  333, 1,  1,  1,  3, 39.04
dp   ,  333, 1,  2,  4,  5, 46.45
dp   ,  333, 1,  3,  6,  6, 15.17
dp   ,  334, 1,  1,  1,  3, 39.03
dp   ,  334, 1,  2,  4,  5, 46.46
dp   ,  334, 1,  3,  6,  6, 15.18
dp   ,  335, 1,  1,  1,  3, 39.02
dp   ,  335, 1,  2,  4,  5, 46.47
dp   ,  335, 1,  3,  6,  6, 15.18
dp   ,  336, 1,  1,  1,  3, 39.01
dp   ,  336, 1,  2,  4,  5, 46.47
dp   ,  336, 1,  3,  6,  6, 15.18
dp   ,  337, 1,  1,  1,  3, 39.01
dp   ,  337, 1,  2,  4,  5, 46.48
dp   ,  337, 1,  3,  6,  6, 15.19
dp   ,  338, 1,  1,  1,  3, 39.00
dp   ,  338, 1,  2,  4,  5, 46.49
dp   ,  338, 1,  3,  6,  6, 15.19
dp   ,  339, 1,  1,  1,  3, 38.99
dp   ,  339, 1,  2,  4,  5, 46.49
dp   ,  339, 1,  3,  6,  6, 15.19
dp   ,  340, 1,  1,  1,  3, 38.98
dp   ,  340, 1,  2,  4,  5, 46.50
dp   ,  340, 1,  3,  6,  6, 15.20
dp   ,  341, 1,  1,  1,  3, 38.97
dp   ,  341, 1,  2,  4,  5, 46.51
dp   ,  341, 1,  3,  6,  6, 15.20
dp   ,  342, 1,  1,  1,  3, 38.96
dp   ,  342, 1,  2,  4,  5, 46.51
dp   ,  342, 1,  3,  6,  6, 15.20
dp   ,  343, 1,  1,  1,  3, 38.96
dp   ,  343, 1,  2,  4,  5, 46.52
dp   ,  343, 1,  3,  6,  6, 15.21
dp   ,  344, 1,  1,  1,  3, 38.95
dp   ,  344, 1,  2,  4,  5, 46.52
dp   ,  344, 1,  3,  6,  6, 15.21
dp   ,  345, 1,  1,  1,  3, 38.94
dp   ,  345, 1,  2,  4,  5, 46.53
dp   ,  345, 1,  3,  6,  6, 15.21
dp   ,  346, 1,  1,  1,  3, 38.93
dp   ,  346, 1,  2,  4,  5, 46.54
dp   ,  346, 1,  3,  6,  6, 15.22
dp   ,  347, 1,  1,  1,  3, 38.92
dp   ,  347, 1,  2,  4,  5, 46.54
dp   ,  347, 1,  3,  6,  6, 15.22
dp   ,  348, 1,  1,  1,  3, 38.92
dp   ,  348, 1,  2,  4,  5, 46.55
dp   ,  348, 1,  3,  6,  6, 15.22
dp   ,  349, 1,  1,  1,  3, 38.91
dp   ,  349, 1,  2,  4,  5, 46.56
dp   ,  349, 1,  3,  6,  6, 15.23
dp   ,  350, 1,  1,  1,  3, 38.90
dp   ,  350, 1,  2,  4,  5, 46.56
dp   ,  350, 1,  3,  6,  6, 15.23
dp   ,  351, 1,  1,  1,  3, 38.89
dp   ,  351, 1,  2,  4,  5, 46.57
dp   ,  351, 1,  3,  6,  6, 15.23
dp   ,  352, 1,  1,  1,  3, 38.88
dp   ,  352, 1,  2,  4,  5, 46.57
dp   ,  352, 1,  3,  6,  6, 15.24
dp   ,  353, 1,  1,  1,  3, 38.88
dp   ,  353, 1,  2,  4,  5, 46.58
dp   ,  353, 1,  3,  6,  6, 15.24
dp   ,  354, 1,  1,  1,  3, 38.87
dp   ,  354, 1,  2,  4,  5, 46.59
dp   ,  354, 1,  3,  6,  6, 15.24
dp   ,  355, 1,  1,  1,  3, 38.86
dp   ,  355, 1,  2,  4,  5, 46.59
dp   ,  355, 1,  3,  6,  6, 15.25
dp   ,  356, 1,  1,  1,  3, 38.85
dp   ,  356, 1,  2,  4,  5, 46.60
dp   ,  356, 1,  3,  6,  6, 15.25
dp   ,  357, 1,  1,  1,  3, 38.84
dp   ,  357, 1,  2,  4,  5, 46.60
dp   ,  357, 1,  3,  6,  6, 15.25
dp   ,  358, 1,  1,  1,  3, 38.84
dp   ,  358, 1,  2,  4,  5, 46.61
dp   ,  358, 1,  3,  6,  6, 15.26
dp   ,  359, 1,  1,  1,  3, 38.83
dp   ,  359, 1,  2,  4,  5, 46.62
dp   ,  359, 1,  3,  6,  6, 15.26
dp   ,  360, 1,  1,  1,  3, 38.82
dp   ,  360, 1,  2,  4,  5, 46.62
dp   ,  360, 1,  3,  6,  6, 15.26
dp   ,  361, 1,  1,  1,  3, 38.81
dp   ,  361, 1,  2,  4,  5, 46.63
dp   ,  361, 1,  3,  6,  6, 15.27
dp   ,  362, 1,  1,  1,  3, 38.81
dp   ,  362, 1,  2,  4,  5, 46.63
dp   ,  362, 1,  3,  6,  6, 15.27
dp   ,  363, 1,  1,  1,  3, 38.80
dp   ,  363, 1,  2,  4,  5, 46.64
dp   ,  363, 1,  3,  6,  6, 15.27
dp   ,  364, 1,  1,  1,  3, 38.79
dp   ,  364, 1,  2,  4,  5, 46.64
dp   ,  364, 1,  3,  6,  6, 15.28
dp   ,  365, 1,  1,  1,  3, 38.78
dp   ,  365, 1,  2,  4,  5, 46.65
dp   ,  365, 1,  3,  6,  6, 15.28
dp   ,  366, 1,  1,  1,  3, 38.77
dp   ,  366, 1,  2,  4,  5, 46.66
dp   ,  366, 1,  3,  6,  6, 15.28
dp   ,  367, 1,  1,  1,  3, 38.77
dp   ,  367, 1,  2,  4,  5, 46.66
dp   ,  367, 1,  3,  6,  6, 15.29
dp   ,  368, 1,  1,  1,  3, 38.76
dp   ,  368, 1,  2,  4,  5, 46.67
dp   ,  368, 1,  3,  6,  6, 15.29
dp   ,  369, 1,  1,  1,  3, 38.75
dp   ,  369, 1,  2,  4,  5, 46.67
dp   ,  369, 1,  3,  6,  6, 15.29
dp   ,  370, 1,  1,  1,  3, 38.74
dp   ,  370, 1,  2,  4,  5, 46.68
dp   ,  370, 1,  3,  6,  6, 15.30
dp   ,  371, 1,  1,  1,  3, 38.74
