id,tc,fair
216,17025.89,0.0
217,17022.665,0.0
218,17019.455,0.0
219,17016.245,0.0
220,17013.065,0.0
221,17009.899999999998,0.0
222,17006.735,0.0
223,17003.585,0.0
224,17000.465,0.0
225,16997.345,0.0
226,16994.239999999998,0.0
227,16991.149999999998,0.0
228,16988.074999999997,0.0
229,16985.015,0.0
230,16981.955,0.0
231,16978.925,0.0
232,16975.895,0.0
233,16972.88,0.0
234,16969.879999999997,0.0
235,16966.895,0.0
236,16963.925,0.0
237,16960.97,0.0
238,16958.015,0.0
239,16955.09,0.0
240,16952.165,0.0
241,16949.254999999997,0.0
242,16946.36,0.0
243,16943.465,0.0
244,16940.6,0.0
245,16937.735,0.0
246,16934.885,0.0
247,16932.05,0.0
248,16929.215,0.0
249,16926.41,0.0
250,16923.605,0.0
251,16920.815,0.0
252,16918.04,0.0
253,16915.265,0.0
254,16912.504999999997,0.0
255,16909.760000000002,0.0
256,16907.03,0.0
257,16904.315,0.0
258,16901.6,0.0
259,16898.9,0.0
260,16896.215,0.0
261,16893.53,0.0
262,16890.86,0.0
263,16888.205,0.0
264,16885.565,0.0
265,16882.925,0.0
266,16880.3,0.0
267,16877.69,0.0
268,16875.095,0.0
269,16872.5,0.0
270,16869.92,0.0
271,16867.34,0.0
272,16864.79,0.0
273,16862.239999999998,0.0
274,16859.69,0.0
275,16857.155,0.0
276,16854.635,0.0
277,16852.129999999997,0.0
278,16849.625,0.0
279,16847.135,0.0
280,16844.66,0.0
281,16842.184999999998,0.0
282,16839.725,0.0
283,16837.28,0.0
284,16834.835,0.0
285,16832.405,0.0
286,16829.989999999998,0.0
287,16827.574999999997,0.0
288,16825.175,0.0
289,16822.775,0.0
290,16820.39,0.0
291,16818.02,0.0
292,16815.65,0.0
293,16813.295,0.0
294,16810.94,0.0
295,16808.6,0.0
296,16806.275,0.0
297,16803.949999999997,0.0
298,16801.64,0.0
299,16799.345,0.0
300,16797.05,0.0
301,16794.755,0.0
302,16792.489999999998,0.0
303,16790.225,0.0
304,16787.96,0.0
305,16785.71,0.0
306,16783.475,0.0
307,16781.239999999998,0.0
308,16779.004999999997,0.0
309,16776.8,0.0
310,16774.58,0.0
311,16772.39,0.0
312,16770.199999999997,0.0
313,16768.010000000002,0.0
314,16765.835,0.0
315,16763.675,0.0
316,16761.515,0.0
317,16759.37,0.0
318,16757.225,0.0
319,16755.079999999998,0.0
320,16752.965,0.0
321,16750.835,0.0
322,16748.735,0.0
323,16746.635,0.0
324,16744.535,0.0
325,16742.45,0.0
326,16740.364999999998,0.0
327,16738.295,0.0
328,16736.225,0.0
329,16734.17,0.0
330,16732.129999999997,0.0
331,16730.09,0.0
332,16728.05,0.0
333,16726.025,0.0
334,16724.0,0.0
335,16721.989999999998,0.0
336,16719.995,0.0
337,16717.985,0.0
338,16716.004999999997,0.0
339,16714.025,0.0
340,16712.045,0.0
341,16710.08,0.0
342,16708.114999999998,0.0
343,16706.165,0.0
344,16704.215,0.0
345,16702.28,0.0
346,16700.345,0.0
347,16698.41,0.0
348,16696.489999999998,0.0
349,16694.585,0.0
350,16692.68,0.0
351,16690.775,0.0
352,16688.885,0.0
353,16686.995,0.0
354,16685.12,0.0
355,16683.245,0.0
356,16681.385000000002,0.0
357,16679.525,0.0
358,16677.68,0.0
359,16675.82,0.0
360,16673.989999999998,0.0
361,16672.16,0.0
362,16670.33,0.0
363,16668.515,0.0
364,16666.7,0.0
365,16664.885000000002,0.0
366,16663.085,0.0
367,16661.3,0.0
368,16659.5,0.0
369,16657.715,0.0
370,16655.945,0.0
371,16654.175,0.0
372,16652.42,0.0
373,16650.65,0.0
374,16648.91,0.0
375,16647.155,0.0
376,16645.415,0.0
377,16643.69,0.0
378,16641.95,0.0
379,16640.239999999998,0.0
380,16638.515,0.0
381,16636.805,0.0
382,16635.11,0.0
383,16633.4,0.0
384,16631.72,0.0
385,16630.024999999998,0.0
386,16628.345,0.0
387,16626.665,0.0
388,16623.035,0.018000000000000682
389,16620.934999999998,0.03300000000000125
390,16618.75,0.04820000000000135
391,16616.46,0.06370000000000431
392,16614.295,0.07880000000000109
393,16612.22,0.09360000000000213
394,16610.184999999998,0.10820000000000363
395,16608.22,0.12259999999999849
396,16606.26,0.13690000000000424
397,16604.035,0.15200000000000102
398,16602.129999999997,0.16610000000000014
399,16599.945,0.18099999999999739
400,16597.765,0.19579999999999842
401,16595.954999999998,0.20949999999999847
402,16593.809999999998,0.22420000000000329
403,16592.005,0.2378
404,16589.905,0.252200000000002
405,16587.8,0.26670000000000016
406,16585.72,0.2809999999999988
407,16583.975,0.2942999999999998
408,16581.915,0.3085000000000022
409,16579.875,0.32260000000000133
410,16577.82,0.33670000000000044
411,16576.120000000003,0.34969999999999857
412,16574.120000000003,0.36359999999999815
413,16572.23,0.37709999999999866
414,16570.34,0.39059999999999917
415,16568.115,0.40509999999999735
416,16566.23,0.41850000000000165
417,16564.364999999998,0.4318000000000026
418,16562.5,0.4451000000000036
419,16560.64,0.45830000000000126
420,16558.78,0.4714999999999989
421,16556.94,0.48460000000000036
422,16555.1,0.4977000000000018
423,16552.945,0.5116999999999976
424,16551.125,0.5247000000000028
425,16549.31,0.5375999999999976
426,16547.515,0.5504000000000033
427,16545.72,0.5632000000000019
428,16543.91,0.5760000000000005
429,16542.12,0.5887000000000029
430,16540.01,0.6024000000000029
431,16538.225,0.615000000000002
432,16536.475000000002,0.6274999999999977
433,16534.725,0.6400000000000006
434,16532.96,0.6525000000000034
435,16531.215,0.6649000000000029
436,16529.47,0.6773000000000025
437,16527.409999999996,0.6906000000000034
438,16525.67,0.7028999999999996
439,16523.965,0.7150999999999996
440,16522.265,0.7272000000000034
441,16520.565000000002,0.7393000000000001
442,16518.85,0.7514000000000038
443,16516.815,0.7644999999999982
444,16515.14,0.7764000000000024
445,16513.46,0.7884000000000029
446,16511.805,0.8002000000000038
447,16510.114999999998,0.8121000000000009
448,16508.48,0.8237999999999985
449,16506.49,0.8366000000000042
450,16504.84,0.8483000000000018
451,16503.21,0.8599000000000032
452,16501.58,0.8714999999999975
453,16499.95,0.8830999999999989
454,16498.005,0.8956000000000017
455,16496.415,0.9070000000000036
456,16494.81,0.9183999999999983
457,16493.239999999998,0.929700000000004
458,16491.3,0.9421000000000035
459,16489.735,0.9532999999999987
460,16488.184999999998,0.964500000000001
461,16486.64,0.9756
462,16484.76,0.9877000000000038
463,16483.235,0.9986999999999995
464,16481.71,1.0097000000000023
465,16479.87,1.0215999999999994
466,16478.365,1.0324999999999989
467,16476.545,1.0442999999999998
468,16475.1,1.0549000000000035
469,16473.3,1.066600000000001
470,16471.89,1.0771000000000015
471,16470.145,1.0885999999999996
472,16468.79,1.0989000000000004
473,16467.12,1.1101000000000028
474,16465.505,1.1210999999999984
475,16463.96,1.1319000000000017
476,16462.505,1.142400000000002
477,16460.91,1.1533000000000015
478,16459.335,1.1640999999999977
479,16458.945,1.1713000000000022
480,16454.205,1.1916999999999973
481,16447.63,1.2175999999999974
482,16441.055,1.2434999999999974
483,16434.515,1.2693000000000012
484,16427.995,1.2950000000000017
485,16421.515,1.3205000000000027
486,16415.035,1.3460000000000036
487,16408.57,1.3714999999999975
488,16402.145,1.396799999999999
489,16395.739999999998,1.4220000000000041
490,16389.355000000003,1.447099999999999
491,16382.985,1.4722000000000008
492,16376.635000000002,1.4971999999999994
493,16370.325,1.5219999999999985
494,16364.015,1.5467999999999975
495,16357.740000000002,1.5715000000000003
496,16351.485,1.5960999999999999
497,16345.23,1.6206999999999994
498,16339.03,1.6450999999999993
499,16332.83,1.6694999999999993
500,16326.669999999998,1.6936999999999998
501,16320.509999999998,1.7179000000000002
502,16314.369999999999,1.7419999999999973
503,16308.244999999999,1.7661000000000016
504,16302.16,1.7899999999999991
505,16296.074999999999,1.8139000000000038
506,16290.044999999998,1.837600000000002
507,16284.015,1.8613
508,16278.005000000001,1.8849000000000018
509,16271.994999999999,1.9085000000000036
510,16266.025,1.9318999999999988
511,16260.07,1.9553000000000011
512,16254.135,1.9786000000000001
513,16248.219999999998,2.001800000000003
514,16242.34,2.0249000000000024
515,16236.465,2.0478999999999985
516,16230.605,2.0709000000000017
517,16224.765,2.0938000000000017
518,16218.96,2.1165999999999983
519,16213.14,2.139400000000002
520,16207.375,2.161999999999999
521,16201.609999999999,2.184600000000003
522,16195.880000000001,2.207100000000004
523,16190.135000000002,2.229599999999998
524,16184.445,2.251899999999999
525,16178.755,2.2742000000000004
526,16173.085,2.2963999999999984
527,16167.45,2.3185000000000002
528,16161.800000000001,2.340600000000002
529,16156.185000000001,2.3626000000000005
530,16150.59,2.3845000000000027
531,16145.010000000002,2.406399999999998
532,16139.455,2.4281000000000006
533,16133.915,2.4498000000000033
534,16128.394999999999,2.4714000000000027
535,16122.875,2.493000000000002
536,16117.39,2.514499999999998
537,16111.925,2.535899999999998
538,16106.465,2.5572000000000017
539,16101.035,2.5784999999999982
540,16095.61,2.5996999999999986
541,16090.205,2.6208000000000027
542,16084.815,2.6418999999999997
543,16079.445,2.6629000000000005
544,16074.095000000001,2.683799999999998
545,16068.759999999998,2.7047000000000025
546,16063.43,2.725500000000004
547,16058.135,2.7462000000000018
548,16052.84,2.7668999999999997
549,16047.579999999998,2.7875000000000014
550,16042.325,2.808
551,16037.105,2.828400000000002
552,16031.869999999999,2.848800000000004
553,16026.665,2.8691999999999993
554,16021.485,2.889400000000002
555,16016.305,2.9095999999999975
556,16011.16,2.929700000000004
557,16006.015,2.9498000000000033
558,16000.89,2.9697999999999993
559,15995.765,2.9898000000000025
560,15990.695000000002,3.009599999999999
561,15985.61,3.0294000000000025
562,15980.54,3.049199999999999
563,15975.490000000002,3.0688999999999993
564,15970.474999999999,3.0885000000000034
565,15965.445,3.1081000000000003
566,15960.45,3.127600000000001
567,15955.475,3.1469999999999985
568,15950.5,3.166400000000003
569,15945.545,3.185700000000004
570,15940.59,3.2049999999999983
571,15935.67,3.2242000000000033
572,15930.77,3.243299999999998
573,15925.869999999999,3.2623999999999995
574,15920.99,3.281399999999998
575,15916.130000000001,3.3003
576,15911.285,3.319200000000002
577,15906.439999999999,3.3381000000000043
578,15901.615000000002,3.356900000000003
579,15896.810000000001,3.3755999999999986
580,15892.005000000001,3.3911999999999978
581,15887.235,3.3981999999999957
582,15882.47,3.405299999999997
583,15877.720000000001,3.412299999999995
584,15872.97,3.4193
585,15868.275000000001,3.4262000000000015
586,15863.545000000002,3.4331999999999994
587,15858.869999999999,3.440100000000001
588,15854.18,3.447099999999999
589,15849.505000000001,3.4540000000000006
590,15844.85,3.460899999999995
591,15840.23,3.4677000000000007
592,15835.595000000001,3.4745999999999952
593,15830.975,3.4814000000000007
594,15826.375,3.488199999999999
595,15821.794999999998,3.4949999999999974
596,15817.215,3.501799999999996
597,15812.654999999999,3.5086000000000013
598,15808.130000000001,3.5152999999999963
599,15803.585,3.5219999999999985
600,15799.064999999999,3.528799999999997
601,15794.575,3.5353999999999957
602,15790.07,3.542099999999998
603,15785.585,3.5488
604,15781.135000000002,3.555399999999999
605,15776.669999999998,3.562100000000001
606,15772.219999999998,3.5686999999999998
607,15767.79,3.5752999999999986
608,15763.395,3.581800000000001
609,15758.984999999999,3.5884
610,15754.59,3.5948999999999955
611,15750.2,3.6015000000000015
612,15745.845000000001,3.607999999999997
613,15741.49,3.6144999999999996
614,15737.169999999998,3.620899999999999
615,15732.835,3.6274000000000015
616,15728.515,3.633800000000001
617,15724.2,3.6402999999999963
618,15719.920000000002,3.6466999999999956
619,15715.64,3.653099999999995
620,15711.36,3.6595000000000013
621,15707.115,3.6657999999999973
622,15702.875000000002,3.6721999999999966
623,15698.65,3.6784999999999997
624,15694.425000000001,3.6847999999999956
625,15690.220000000001,3.6910999999999987
626,15686.015000000001,3.6973999999999947
627,15681.830000000002,3.7036999999999978
628,15677.68,3.7098999999999975
629,15673.494999999999,3.7162000000000006
630,15669.365,3.7224000000000004
631,15665.215,3.7286
632,15661.105,3.7348
633,15656.975,3.7409999999999997
634,15652.880000000001,3.747099999999996
635,15648.79,3.753299999999996
636,15644.715,3.7593999999999994
637,15640.64,3.765499999999996
638,15636.585,3.7715999999999994
639,15632.55,3.777699999999996
640,15628.494999999999,3.7837999999999994
641,15624.494999999999,3.7897999999999996
642,15620.46,3.795899999999996
643,15616.48,3.8018999999999963
644,15612.48,3.8078999999999965
645,15608.5,3.8138999999999967
646,15604.54,3.819899999999997
647,15600.560000000001,3.825899999999997
648,15596.634999999998,3.831800000000001
649,15592.675,3.8378000000000014
650,15588.77,3.8436999999999983
651,15584.845000000001,3.8495999999999952
652,15580.94,3.8554999999999993
653,15577.055,3.861399999999996
654,15573.17,3.8673
655,15569.3,3.873100000000001
656,15565.435,3.878999999999998
657,15561.585,3.8847999999999985
658,15557.735,3.890599999999999
659,15553.904999999999,3.8964
660,15550.095000000001,3.9022000000000006
661,15546.28,3.907899999999998
662,15542.47,3.9136999999999986
663,15538.695000000002,3.919399999999996
664,15534.905,3.9251999999999967
665,15531.13,3.930900000000001
666,15527.375,3.9365999999999985
667,15523.619999999999,3.942299999999996
668,15519.885,3.9480000000000004
669,15516.165,3.9536000000000016
670,15512.43,3.959299999999999
671,15508.73,3.9649
672,15505.029999999999,3.9705000000000013
673,15501.35,3.9760999999999953
674,15497.670000000002,3.9816999999999965
675,15493.990000000002,3.9872999999999976
676,15490.330000000002,3.992899999999999
677,15486.685000000001,3.9983999999999966
678,15483.025000000001,4.003999999999998
679,15479.400000000001,4.009499999999996
680,15475.795,4.015000000000001
681,15472.169999999998,4.020499999999998
682,15468.564999999999,4.025999999999996
683,15464.98,4.031500000000001
684,15461.390000000001,4.036899999999996
685,15457.805,4.042400000000001
686,15454.255000000001,4.047799999999995
687,15450.689999999999,4.0533
688,15447.14,4.058699999999995
689,15443.61,4.064099999999996
690,15440.08,4.069499999999998
691,15436.565,4.074799999999996
692,15433.055,4.080199999999998
693,15429.56,4.085499999999996
694,15426.05,4.090899999999998
695,15422.575,4.096199999999996
696,15419.099999999999,4.1015000000000015
697,15415.625,4.1068
698,15412.17,4.112099999999998
699,15408.715,4.117399999999996
700,15405.280000000002,4.122699999999995
701,15401.86,4.127899999999997
702,15398.425,4.133199999999995
703,15395.025,4.138399999999997
704,15391.605,4.143599999999999
705,15388.224999999999,4.148800000000001
706,15384.825,4.153999999999996
707,15381.445,4.1591999999999985
708,15378.1,4.164299999999997
709,15374.720000000001,4.169499999999999
710,15371.375,4.174599999999998
711,15368.015,4.1798
712,15364.689999999999,4.184899999999999
713,15361.365,4.189999999999998
714,15358.04,4.1950999999999965
715,15354.735,4.200199999999995
716,15351.43,4.205300000000001
717,15348.140000000001,4.210299999999997
718,15344.855,4.215399999999995
719,15341.585,4.220399999999998
720,15338.3,4.225499999999997
721,15335.05,4.230499999999999
722,15331.800000000001,4.235499999999995
723,15328.55,4.240499999999997
724,15325.3,4.2455
725,15322.085000000001,4.250399999999999
726,15318.855,4.255400000000002
727,15315.645,4.260399999999997
728,15312.45,4.265299999999996
729,15309.255000000001,4.2701999999999956
730,15306.060000000001,4.275099999999995
731,15302.87,4.280099999999997
732,15299.695000000002,4.284999999999997
733,15296.555,4.2898
734,15293.380000000001,4.294699999999999
735,15290.225,4.299599999999998
736,15287.105,4.304400000000001
737,15283.949999999999,4.3093
738,15280.83,4.314099999999996
739,15277.71,4.318899999999999
740,15274.61,4.323699999999995
741,15271.510000000002,4.328499999999998
742,15268.41,4.333300000000001
743,15265.310000000001,4.338099999999997
744,15262.23,4.3429
745,15259.164999999999,4.3476
746,15256.085,4.352399999999996
747,15253.04,4.3570999999999955
748,15249.994999999999,4.361799999999995
749,15246.95,4.366499999999995
750,15243.905,4.371199999999995
751,15240.88,4.3759000000000015
752,15237.855,4.380600000000001
753,15234.849999999999,4.385300000000001
754,15231.825,4.390000000000001
755,15228.835,4.394599999999997
756,15225.830000000002,4.399299999999997
757,15222.86,4.4039
758,15219.89,4.4084999999999965
759,15216.919999999998,4.4131
760,15213.95,4.417699999999996
761,15211.0,4.4223
762,15208.05,4.426899999999996
763,15205.099999999999,4.4315
764,15202.165,4.436
765,15199.235,4.440599999999996
766,15196.32,4.4450999999999965
767,15193.39,4.4497
768,15190.494999999999,4.4542
769,15187.58,4.4587
770,15184.704999999998,4.4632000000000005
771,15181.81,4.467700000000001
772,15178.935000000001,4.472200000000001
773,15176.039999999999,4.476700000000001
774,15173.199999999999,4.481099999999998
775,15170.325,4.485599999999998
776,15167.470000000001,4.490099999999998
777,15164.630000000001,4.494499999999995
778,15161.789999999999,4.498899999999999
779,15158.95,4.503299999999996
780,15156.130000000001,4.5077
781,15153.31,4.512099999999997
782,15150.49,4.516500000000001
783,15147.69,4.5208999999999975
784,15144.89,4.525300000000001
785,15142.09,4.529699999999998
786,15139.305,4.533999999999999
787,15136.52,4.5383
788,15133.74,4.542699999999996
789,15130.975,4.546999999999997
790,15128.23,4.551299999999998
791,15125.465,4.555599999999998
792,15122.72,4.559899999999999
793,15119.974999999999,4.5642
794,15117.23,4.5685
795,15114.505,4.572800000000001
796,15111.795000000002,4.576999999999998
797,15109.07,4.581299999999999
798,15106.36,4.585499999999996
799,15103.634999999998,4.589799999999997
800,15100.945,4.594000000000001
801,15098.255000000001,4.5981999999999985
802,15095.565,4.602399999999996
803,15092.895,4.6066
804,15090.224999999999,4.610799999999998
805,15087.555,4.614999999999995
806,15084.884999999998,4.619199999999999
807,15082.23,4.6233
808,15079.579999999998,4.627499999999998
809,15076.945,4.631599999999999
810,15074.295000000002,4.635799999999996
811,15071.66,4.639899999999997
812,15069.045000000002,4.643999999999998
813,15066.43,4.6480999999999995
814,15063.8,4.652299999999997
815,15061.2,4.6562999999999946
816,15058.605,4.660399999999996
817,15056.01,4.664499999999997
818,15053.415,4.668599999999998
819,15050.82,4.672699999999999
820,15048.240000000002,4.676699999999997
821,15045.665,4.680799999999998
822,15043.105,4.684799999999996
823,15040.544999999998,4.6888000000000005
824,15037.985,4.692799999999998
825,15035.43,4.696899999999999
826,15032.89,4.700899999999997
827,15030.35,4.704899999999995
828,15027.825,4.7087999999999965
829,15025.305,4.712800000000001
830,15022.765,4.716799999999999
831,15020.244999999999,4.720799999999997
832,15017.739999999998,4.724699999999999
833,15015.240000000002,4.728699999999996
834,15012.735,4.732599999999998
835,15010.25,4.7364999999999995
836,15007.75,4.740499999999997
837,15005.265,4.744399999999999
838,15002.8,4.7483
839,15000.315,4.752199999999995
840,14997.85,4.756099999999996
841,14995.385,4.759999999999998
842,14992.955,4.763799999999996
843,14990.49,4.767699999999998
844,14988.045,4.771599999999999
845,14985.615,4.775399999999998
846,14983.170000000002,4.779299999999999
847,14980.740000000002,4.7830999999999975
848,14978.330000000002,4.786899999999996
849,14975.884999999998,4.790799999999997
850,14973.474999999999,4.7945999999999955
851,14971.085,4.798400000000001
852,14968.675,4.802199999999999
853,14966.265,4.805999999999997
854,14963.875,4.809799999999996
855,14961.485,4.813600000000001
856,14959.11,4.817299999999996
857,14956.739999999998,4.821100000000001
858,14954.365000000002,4.824799999999996
859,14951.994999999999,4.828600000000002
860,14949.64,4.8322999999999965
861,14947.27,4.836099999999995
862,14944.935000000001,4.839799999999997
863,14942.580000000002,4.843499999999999
864,14940.244999999999,4.847200000000001
865,14937.91,4.850899999999996
866,14935.574999999999,4.854599999999998
867,14933.24,4.8583
868,14930.925,4.861999999999995
869,14928.61,4.865699999999997
870,14926.31,4.8692999999999955
871,14923.995,4.8729999999999976
872,14921.695,4.876599999999996
873,14919.380000000001,4.880299999999998
874,14917.1,4.883899999999997
875,14914.82,4.887499999999996
876,14912.525000000001,4.891199999999998
877,14910.244999999999,4.8947999999999965
878,14907.985,4.898399999999995
879,14905.704999999998,4.902000000000001
880,14903.445,4.9056
881,14901.185000000001,4.9091999999999985
882,14898.925000000001,4.912799999999997
883,14896.7,4.9163
884,14894.44,4.919899999999998
885,14892.2,4.923499999999997
886,14889.974999999999,4.927
887,14887.735,4.930599999999998
888,14885.509999999998,4.934100000000001
889,14883.305,4.937599999999996
890,14881.085,4.941199999999995
891,14878.86,4.944699999999997
892,14876.655,4.9482
893,14874.470000000001,4.951699999999995
894,14872.265,4.955199999999998
895,14870.08,4.9587
896,14867.875,4.962199999999996
897,14865.69,4.965699999999998
898,14863.52,4.969099999999997
899,14861.355,4.9726
900,14859.170000000002,4.976099999999995
901,14857.02,4.979500000000002
902,14854.835,4.982999999999997
903,14852.685000000001,4.986399999999996
904,14850.535,4.989799999999995
905,14848.39,4.993299999999998
906,14846.24,4.996699999999997
907,14844.11,5.000099999999996
908,14841.98,5.003499999999995
909,14839.85,5.006899999999995
910,14837.720000000001,5.010300000000001
911,14835.59,5.0137
912,14833.48,5.017099999999999
