method,case,dest,node,fout,lout,label
dp   ,  185, 1,  3,  6,  6, 16.58
dp   ,  186, 1,  1,  1,  3, 44.82
dp   ,  186, 1,  2,  4,  5, 54.43
dp   ,  186, 1,  3,  6,  6, 16.58
dp   ,  187, 1,  1,  1,  3, 44.82
dp   ,  187, 1,  2,  4,  5, 54.41
dp   ,  187, 1,  3,  6,  6, 16.58
dp   ,  188, 1,  1,  1,  3, 44.82
dp   ,  188, 1,  2,  4,  5, 54.39
dp   ,  188, 1,  3,  6,  6, 16.58
dp   ,  189, 1,  1,  1,  3, 44.82
dp   ,  189, 1,  2,  4,  5, 54.36
dp   ,  189, 1,  3,  6,  6, 16.58
dp   ,  190, 1,  1,  1,  3, 44.82
dp   ,  190, 1,  2,  4,  5, 54.34
dp   ,  190, 1,  3,  6,  6, 16.58
dp   ,  191, 1,  1,  1,  3, 44.82
dp   ,  191, 1,  2,  4,  5, 54.31
dp   ,  191, 1,  3,  6,  6, 16.58
dp   ,  192, 1,  1,  1,  3, 44.82
dp   ,  192, 1,  2,  4,  5, 54.29
dp   ,  192, 1,  3,  6,  6, 16.58
dp   ,  193, 1,  1,  1,  3, 44.82
dp   ,  193, 1,  2,  4,  5, 54.26
dp   ,  193, 1,  3,  6,  6, 16.58
dp   ,  194, 1,  1,  1,  3, 44.82
dp   ,  194, 1,  2,  4,  5, 54.24
dp   ,  194, 1,  3,  6,  6, 16.58
dp   ,  195, 1,  1,  1,  3, 44.82
dp   ,  195, 1,  2,  4,  5, 54.22
dp   ,  195, 1,  3,  6,  6, 16.58
dp   ,  196, 1,  1,  1,  3, 44.82
dp   ,  196, 1,  2,  4,  5, 54.19
dp   ,  196, 1,  3,  6,  6, 16.58
dp   ,  197, 1,  1,  1,  3, 44.82
dp   ,  197, 1,  2,  4,  5, 54.17
dp   ,  197, 1,  3,  6,  6, 16.58
dp   ,  198, 1,  1,  1,  3, 44.82
dp   ,  198, 1,  2,  4,  5, 54.15
dp   ,  198, 1,  3,  6,  6, 16.58
dp   ,  199, 1,  1,  1,  3, 44.82
dp   ,  199, 1,  2,  4,  5, 54.12
dp   ,  199, 1,  3,  6,  6, 16.58
dp   ,  200, 1,  1,  1,  3, 44.82
dp   ,  200, 1,  2,  4,  5, 54.10
dp   ,  200, 1,  3,  6,  6, 16.58
dp   ,  201, 1,  1,  1,  3, 44.82
dp   ,  201, 1,  2,  4,  5, 54.08
dp   ,  201, 1,  3,  6,  6, 16.58
dp   ,  202, 1,  1,  1,  3, 44.82
dp   ,  202, 1,  2,  4,  5, 54.05
dp   ,  202, 1,  3,  6,  6, 16.58
dp   ,  203, 1,  1,  1,  3, 44.82
dp   ,  203, 1,  2,  4,  5, 54.03
dp   ,  203, 1,  3,  6,  6, 16.58
dp   ,  204, 1,  1,  1,  3, 44.82
dp   ,  204, 1,  2,  4,  5, 54.01
dp   ,  204, 1,  3,  6,  6, 16.58
dp   ,  205, 1,  1,  1,  3, 44.82
dp   ,  205, 1,  2,  4,  5, 53.99
dp   ,  205, 1,  3,  6,  6, 16.58
dp   ,  206, 1,  1,  1,  3, 44.82
dp   ,  206, 1,  2,  4,  5, 53.96
dp   ,  206, 1,  3,  6,  6, 16.58
dp   ,  207, 1,  1,  1,  3, 44.82
dp   ,  207, 1,  2,  4,  5, 53.94
dp   ,  207, 1,  3,  6,  6, 16.58
dp   ,  208, 1,  1,  1,  3, 44.82
dp   ,  208, 1,  2,  4,  5, 53.92
dp   ,  208, 1,  3,  6,  6, 16.58
dp   ,  209, 1,  1,  1,  3, 44.82
dp   ,  209, 1,  2,  4,  5, 53.90
dp   ,  209, 1,  3,  6,  6, 16.58
dp   ,  210, 1,  1,  1,  3, 44.82
dp   ,  210, 1,  2,  4,  5, 53.87
dp   ,  210, 1,  3,  6,  6, 16.58
dp   ,  211, 1,  1,  1,  3, 44.82
dp   ,  211, 1,  2,  4,  5, 53.85
dp   ,  211, 1,  3,  6,  6, 16.58
dp   ,  212, 1,  1,  1,  3, 44.82
dp   ,  212, 1,  2,  4,  5, 53.83
dp   ,  212, 1,  3,  6,  6, 16.58
dp   ,  213, 1,  1,  1,  3, 44.82
dp   ,  213, 1,  2,  4,  5, 53.81
dp   ,  213, 1,  3,  6,  6, 16.58
dp   ,  214, 1,  1,  1,  3, 44.82
dp   ,  214, 1,  2,  4,  5, 53.79
dp   ,  214, 1,  3,  6,  6, 16.58
dp   ,  215, 1,  1,  1,  3, 44.82
dp   ,  215, 1,  2,  4,  5, 53.76
dp   ,  215, 1,  3,  6,  6, 16.58
dp   ,  216, 1,  1,  1,  3, 44.82
dp   ,  216, 1,  2,  4,  5, 53.74
dp   ,  216, 1,  3,  6,  6, 16.58
dp   ,  217, 1,  1,  1,  3, 44.82
dp   ,  217, 1,  2,  4,  5, 53.72
dp   ,  217, 1,  3,  6,  6, 16.58
dp   ,  218, 1,  1,  1,  3, 44.82
dp   ,  218, 1,  2,  4,  5, 53.70
dp   ,  218, 1,  3,  6,  6, 16.58
dp   ,  219, 1,  1,  1,  3, 44.82
dp   ,  219, 1,  2,  4,  5, 53.68
dp   ,  219, 1,  3,  6,  6, 16.58
dp   ,  220, 1,  1,  1,  3, 44.82
dp   ,  220, 1,  2,  4,  5, 53.66
dp   ,  220, 1,  3,  6,  6, 16.58
dp   ,  221, 1,  1,  1,  3, 44.82
dp   ,  221, 1,  2,  4,  5, 53.64
dp   ,  221, 1,  3,  6,  6, 16.58
dp   ,  222, 1,  1,  1,  3, 44.82
dp   ,  222, 1,  2,  4,  5, 53.61
dp   ,  222, 1,  3,  6,  6, 16.58
dp   ,  223, 1,  1,  1,  3, 44.82
dp   ,  223, 1,  2,  4,  5, 53.59
dp   ,  223, 1,  3,  6,  6, 16.58
dp   ,  224, 1,  1,  1,  3, 44.82
dp   ,  224, 1,  2,  4,  5, 53.57
dp   ,  224, 1,  3,  6,  6, 16.58
dp   ,  225, 1,  1,  1,  3, 44.82
dp   ,  225, 1,  2,  4,  5, 53.55
dp   ,  225, 1,  3,  6,  6, 16.58
dp   ,  226, 1,  1,  1,  3, 44.82
dp   ,  226, 1,  2,  4,  5, 53.53
dp   ,  226, 1,  3,  6,  6, 16.58
dp   ,  227, 1,  1,  1,  3, 44.82
dp   ,  227, 1,  2,  4,  5, 53.51
dp   ,  227, 1,  3,  6,  6, 16.58
dp   ,  228, 1,  1,  1,  3, 44.82
dp   ,  228, 1,  2,  4,  5, 53.49
dp   ,  228, 1,  3,  6,  6, 16.58
dp   ,  229, 1,  1,  1,  3, 44.82
dp   ,  229, 1,  2,  4,  5, 53.47
dp   ,  229, 1,  3,  6,  6, 16.58
dp   ,  230, 1,  1,  1,  3, 44.82
dp   ,  230, 1,  2,  4,  5, 53.45
dp   ,  230, 1,  3,  6,  6, 16.58
dp   ,  231, 1,  1,  1,  3, 44.82
dp   ,  231, 1,  2,  4,  5, 53.43
dp   ,  231, 1,  3,  6,  6, 16.58
dp   ,  232, 1,  1,  1,  3, 44.82
dp   ,  232, 1,  2,  4,  5, 53.41
dp   ,  232, 1,  3,  6,  6, 16.58
dp   ,  233, 1,  1,  1,  3, 44.82
dp   ,  233, 1,  2,  4,  5, 53.39
dp   ,  233, 1,  3,  6,  6, 16.58
dp   ,  234, 1,  1,  1,  3, 44.82
dp   ,  234, 1,  2,  4,  5, 53.37
dp   ,  234, 1,  3,  6,  6, 16.58
dp   ,  235, 1,  1,  1,  3, 44.82
dp   ,  235, 1,  2,  4,  5, 53.35
dp   ,  235, 1,  3,  6,  6, 16.58
dp   ,  236, 1,  1,  1,  3, 44.82
dp   ,  236, 1,  2,  4,  5, 53.33
dp   ,  236, 1,  3,  6,  6, 16.58
dp   ,  237, 1,  1,  1,  3, 44.82
dp   ,  237, 1,  2,  4,  5, 53.31
dp   ,  237, 1,  3,  6,  6, 16.58
dp   ,  238, 1,  1,  1,  3, 44.82
dp   ,  238, 1,  2,  4,  5, 53.29
dp   ,  238, 1,  3,  6,  6, 16.58
dp   ,  239, 1,  1,  1,  3, 44.82
dp   ,  239, 1,  2,  4,  5, 53.27
dp   ,  239, 1,  3,  6,  6, 16.58
dp   ,  240, 1,  1,  1,  3, 44.82
dp   ,  240, 1,  2,  4,  5, 53.25
dp   ,  240, 1,  3,  6,  6, 16.58
dp   ,  241, 1,  1,  1,  3, 44.82
dp   ,  241, 1,  2,  4,  5, 53.23
dp   ,  241, 1,  3,  6,  6, 16.58
dp   ,  242, 1,  1,  1,  3, 44.82
dp   ,  242, 1,  2,  4,  5, 53.21
dp   ,  242, 1,  3,  6,  6, 16.58
dp   ,  243, 1,  1,  1,  3, 44.82
dp   ,  243, 1,  2,  4,  5, 53.19
dp   ,  243, 1,  3,  6,  6, 16.58
dp   ,  244, 1,  1,  1,  3, 44.82
dp   ,  244, 1,  2,  4,  5, 53.17
dp   ,  244, 1,  3,  6,  6, 16.58
dp   ,  245, 1,  1,  1,  3, 44.82
dp   ,  245, 1,  2,  4,  5, 53.15
dp   ,  245, 1,  3,  6,  6, 16.58
dp   ,  246, 1,  1,  1,  3, 44.82
dp   ,  246, 1,  2,  4,  5, 53.14
dp   ,  246, 1,  3,  6,  6, 16.58
dp   ,  247, 1,  1,  1,  3, 44.82
dp   ,  247, 1,  2,  4,  5, 53.12
dp   ,  247, 1,  3,  6,  6, 16.58
dp   ,  248, 1,  1,  1,  3, 44.82
dp   ,  248, 1,  2,  4,  5, 53.10
dp   ,  248, 1,  3,  6,  6, 16.58
dp   ,  249, 1,  1,  1,  3, 44.82
dp   ,  249, 1,  2,  4,  5, 53.08
dp   ,  249, 1,  3,  6,  6, 16.58
dp   ,  250, 1,  1,  1,  3, 44.82
dp   ,  250, 1,  2,  4,  5, 53.06
dp   ,  250, 1,  3,  6,  6, 16.58
dp   ,  251, 1,  1,  1,  3, 44.82
dp   ,  251, 1,  2,  4,  5, 53.04
dp   ,  251, 1,  3,  6,  6, 16.58
dp   ,  252, 1,  1,  1,  3, 44.82
dp   ,  252, 1,  2,  4,  5, 53.02
dp   ,  252, 1,  3,  6,  6, 16.58
dp   ,  253, 1,  1,  1,  3, 44.82
dp   ,  253, 1,  2,  4,  5, 53.00
dp   ,  253, 1,  3,  6,  6, 16.58
dp   ,  254, 1,  1,  1,  3, 44.82
dp   ,  254, 1,  2,  4,  5, 52.99
dp   ,  254, 1,  3,  6,  6, 16.58
dp   ,  255, 1,  1,  1,  3, 44.82
dp   ,  255, 1,  2,  4,  5, 52.97
dp   ,  255, 1,  3,  6,  6, 16.58
dp   ,  256, 1,  1,  1,  3, 44.82
dp   ,  256, 1,  2,  4,  5, 52.95
dp   ,  256, 1,  3,  6,  6, 16.58
dp   ,  257, 1,  1,  1,  3, 44.82
dp   ,  257, 1,  2,  4,  5, 52.93
dp   ,  257, 1,  3,  6,  6, 16.58
dp   ,  258, 1,  1,  1,  3, 44.82
dp   ,  258, 1,  2,  4,  5, 52.91
dp   ,  258, 1,  3,  6,  6, 16.58
dp   ,  259, 1,  1,  1,  3, 44.82
dp   ,  259, 1,  2,  4,  5, 52.90
dp   ,  259, 1,  3,  6,  6, 16.58
dp   ,  260, 1,  1,  1,  3, 44.82
dp   ,  260, 1,  2,  4,  5, 52.88
dp   ,  260, 1,  3,  6,  6, 16.58
dp   ,  261, 1,  1,  1,  3, 44.82
dp   ,  261, 1,  2,  4,  5, 52.86
dp   ,  261, 1,  3,  6,  6, 16.58
dp   ,  262, 1,  1,  1,  3, 44.82
dp   ,  262, 1,  2,  4,  5, 52.84
dp   ,  262, 1,  3,  6,  6, 16.58
dp   ,  263, 1,  1,  1,  3, 44.82
dp   ,  263, 1,  2,  4,  5, 52.82
dp   ,  263, 1,  3,  6,  6, 16.58
dp   ,  264, 1,  1,  1,  3, 44.82
dp   ,  264, 1,  2,  4,  5, 52.81
dp   ,  264, 1,  3,  6,  6, 16.58
dp   ,  265, 1,  1,  1,  3, 44.82
dp   ,  265, 1,  2,  4,  5, 52.79
dp   ,  265, 1,  3,  6,  6, 16.58
dp   ,  266, 1,  1,  1,  3, 44.82
dp   ,  266, 1,  2,  4,  5, 52.77
dp   ,  266, 1,  3,  6,  6, 16.58
dp   ,  267, 1,  1,  1,  3, 44.82
dp   ,  267, 1,  2,  4,  5, 52.75
dp   ,  267, 1,  3,  6,  6, 16.58
dp   ,  268, 1,  1,  1,  3, 44.82
dp   ,  268, 1,  2,  4,  5, 52.74
dp   ,  268, 1,  3,  6,  6, 16.58
dp   ,  269, 1,  1,  1,  3, 44.82
dp   ,  269, 1,  2,  4,  5, 52.72
dp   ,  269, 1,  3,  6,  6, 16.58
dp   ,  270, 1,  1,  1,  3, 44.82
dp   ,  270, 1,  2,  4,  5, 52.70
dp   ,  270, 1,  3,  6,  6, 16.58
dp   ,  271, 1,  1,  1,  3, 44.82
dp   ,  271, 1,  2,  4,  5, 52.69
dp   ,  271, 1,  3,  6,  6, 16.58
dp   ,  272, 1,  1,  1,  3, 44.82
dp   ,  272, 1,  2,  4,  5, 52.67
dp   ,  272, 1,  3,  6,  6, 16.58
dp   ,  273, 1,  1,  1,  3, 44.82
dp   ,  273, 1,  2,  4,  5, 52.65
dp   ,  273, 1,  3,  6,  6, 16.58
dp   ,  274, 1,  1,  1,  3, 44.82
dp   ,  274, 1,  2,  4,  5, 52.63
dp   ,  274, 1,  3,  6,  6, 16.58
dp   ,  275, 1,  1,  1,  3, 44.82
dp   ,  275, 1,  2,  4,  5, 52.62
dp   ,  275, 1,  3,  6,  6, 16.58
dp   ,  276, 1,  1,  1,  3, 44.82
dp   ,  276, 1,  2,  4,  5, 52.60
dp   ,  276, 1,  3,  6,  6, 16.58
dp   ,  277, 1,  1,  1,  3, 44.82
dp   ,  277, 1,  2,  4,  5, 52.58
dp   ,  277, 1,  3,  6,  6, 16.58
dp   ,  278, 1,  1,  1,  3, 44.82
dp   ,  278, 1,  2,  4,  5, 52.57
dp   ,  278, 1,  3,  6,  6, 16.58
dp   ,  279, 1,  1,  1,  3, 44.82
dp   ,  279, 1,  2,  4,  5, 52.55
dp   ,  279, 1,  3,  6,  6, 16.58
dp   ,  280, 1,  1,  1,  3, 44.82
dp   ,  280, 1,  2,  4,  5, 52.53
dp   ,  280, 1,  3,  6,  6, 16.58
dp   ,  281, 1,  1,  1,  3, 44.82
dp   ,  281, 1,  2,  4,  5, 52.52
dp   ,  281, 1,  3,  6,  6, 16.58
dp   ,  282, 1,  1,  1,  3, 44.82
dp   ,  282, 1,  2,  4,  5, 52.50
dp   ,  282, 1,  3,  6,  6, 16.58
dp   ,  283, 1,  1,  1,  3, 44.82
dp   ,  283, 1,  2,  4,  5, 52.48
dp   ,  283, 1,  3,  6,  6, 16.58
dp   ,  284, 1,  1,  1,  3, 44.82
dp   ,  284, 1,  2,  4,  5, 52.47
dp   ,  284, 1,  3,  6,  6, 16.58
dp   ,  285, 1,  1,  1,  3, 44.82
dp   ,  285, 1,  2,  4,  5, 52.45
dp   ,  285, 1,  3,  6,  6, 16.58
dp   ,  286, 1,  1,  1,  3, 44.82
dp   ,  286, 1,  2,  4,  5, 52.44
dp   ,  286, 1,  3,  6,  6, 16.58
dp   ,  287, 1,  1,  1,  3, 44.82
dp   ,  287, 1,  2,  4,  5, 52.42
dp   ,  287, 1,  3,  6,  6, 16.58
dp   ,  288, 1,  1,  1,  3, 44.82
dp   ,  288, 1,  2,  4,  5, 52.40
dp   ,  288, 1,  3,  6,  6, 16.58
dp   ,  289, 1,  1,  1,  3, 44.82
dp   ,  289, 1,  2,  4,  5, 52.39
dp   ,  289, 1,  3,  6,  6, 16.58
dp   ,  290, 1,  1,  1,  3, 44.82
dp   ,  290, 1,  2,  4,  5, 52.37
dp   ,  290, 1,  3,  6,  6, 16.58
dp   ,  291, 1,  1,  1,  3, 44.82
dp   ,  291, 1,  2,  4,  5, 52.36
dp   ,  291, 1,  3,  6,  6, 16.58
dp   ,  292, 1,  1,  1,  3, 44.82
dp   ,  292, 1,  2,  4,  5, 52.34
dp   ,  292, 1,  3,  6,  6, 16.58
dp   ,  293, 1,  1,  1,  3, 44.82
dp   ,  293, 1,  2,  4,  5, 52.32
dp   ,  293, 1,  3,  6,  6, 16.58
dp   ,  294, 1,  1,  1,  3, 44.82
dp   ,  294, 1,  2,  4,  5, 52.31
dp   ,  294, 1,  3,  6,  6, 16.58
dp   ,  295, 1,  1,  1,  3, 44.82
dp   ,  295, 1,  2,  4,  5, 52.29
dp   ,  295, 1,  3,  6,  6, 16.58
dp   ,  296, 1,  1,  1,  3, 44.82
dp   ,  296, 1,  2,  4,  5, 52.28
dp   ,  296, 1,  3,  6,  6, 16.58
dp   ,  297, 1,  1,  1,  3, 44.82
dp   ,  297, 1,  2,  4,  5, 52.26
dp   ,  297, 1,  3,  6,  6, 16.58
dp   ,  298, 1,  1,  1,  3, 44.82
dp   ,  298, 1,  2,  4,  5, 52.25
dp   ,  298, 1,  3,  6,  6, 16.58
dp   ,  299, 1,  1,  1,  3, 44.82
dp   ,  299, 1,  2,  4,  5, 52.23
dp   ,  299, 1,  3,  6,  6, 16.58
dp   ,  300, 1,  1,  1,  3, 44.82
dp   ,  300, 1,  2,  4,  5, 52.22
dp   ,  300, 1,  3,  6,  6, 16.58
dp   ,  301, 1,  1,  1,  3, 44.82
dp   ,  301, 1,  2,  4,  5, 52.20
dp   ,  301, 1,  3,  6,  6, 16.58
dp   ,  302, 1,  1,  1,  3, 44.82
dp   ,  302, 1,  2,  4,  5, 52.19
dp   ,  302, 1,  3,  6,  6, 16.58
dp   ,  303, 1,  1,  1,  3, 44.82
dp   ,  303, 1,  2,  4,  5, 52.17
dp   ,  303, 1,  3,  6,  6, 16.58
dp   ,  304, 1,  1,  1,  3, 44.82
dp   ,  304, 1,  2,  4,  5, 52.16
dp   ,  304, 1,  3,  6,  6, 16.58
dp   ,  305, 1,  1,  1,  3, 44.82
dp   ,  305, 1,  2,  4,  5, 52.14
dp   ,  305, 1,  3,  6,  6, 16.58
dp   ,  306, 1,  1,  1,  3, 44.82
dp   ,  306, 1,  2,  4,  5, 52.13
dp   ,  306, 1,  3,  6,  6, 16.58
dp   ,  307, 1,  1,  1,  3, 44.82
dp   ,  307, 1,  2,  4,  5, 52.11
dp   ,  307, 1,  3,  6,  6, 16.58
dp   ,  308, 1,  1,  1,  3, 44.82
dp   ,  308, 1,  2,  4,  5, 52.10
dp   ,  308, 1,  3,  6,  6, 16.58
dp   ,  309, 1,  1,  1,  3, 44.82
dp   ,  309, 1,  2,  4,  5, 52.08
dp   ,  309, 1,  3,  6,  6, 16.58
dp   ,  310, 1,  1,  1,  3, 44.82
dp   ,  310, 1,  2,  4,  5, 52.07
dp   ,  310, 1,  3,  6,  6, 16.58
dp   ,  311, 1,  1,  1,  3, 44.82
dp   ,  311, 1,  2,  4,  5, 52.05
dp   ,  311, 1,  3,  6,  6, 16.58
dp   ,  312, 1,  1,  1,  3, 44.82
dp   ,  312, 1,  2,  4,  5, 52.04
dp   ,  312, 1,  3,  6,  6, 16.58
dp   ,  313, 1,  1,  1,  3, 44.82
dp   ,  313, 1,  2,  4,  5, 52.02
dp   ,  313, 1,  3,  6,  6, 16.58
dp   ,  314, 1,  1,  1,  3, 44.82
dp   ,  314, 1,  2,  4,  5, 52.01
dp   ,  314, 1,  3,  6,  6, 16.58
dp   ,  315, 1,  1,  1,  3, 44.82
dp   ,  315, 1,  2,  4,  5, 51.99
dp   ,  315, 1,  3,  6,  6, 16.58
dp   ,  316, 1,  1,  1,  3, 44.82
dp   ,  316, 1,  2,  4,  5, 51.98
dp   ,  316, 1,  3,  6,  6, 16.58
dp   ,  317, 1,  1,  1,  3, 44.82
dp   ,  317, 1,  2,  4,  5, 51.97
dp   ,  317, 1,  3,  6,  6, 16.58
dp   ,  318, 1,  1,  1,  3, 44.82
dp   ,  318, 1,  2,  4,  5, 51.95
dp   ,  318, 1,  3,  6,  6, 16.58
dp   ,  319, 1,  1,  1,  3, 44.82
dp   ,  319, 1,  2,  4,  5, 51.94
dp   ,  319, 1,  3,  6,  6, 16.58
dp   ,  320, 1,  1,  1,  3, 44.82
dp   ,  320, 1,  2,  4,  5, 51.92
dp   ,  320, 1,  3,  6,  6, 16.58
dp   ,  321, 1,  1,  1,  3, 44.82
dp   ,  321, 1,  2,  4,  5, 51.91
dp   ,  321, 1,  3,  6,  6, 16.58
dp   ,  322, 1,  1,  1,  3, 44.82
dp   ,  322, 1,  2,  4,  5, 51.89
dp   ,  322, 1,  3,  6,  6, 16.58
dp   ,  323, 1,  1,  1,  3, 44.82
dp   ,  323, 1,  2,  4,  5, 51.88
dp   ,  323, 1,  3,  6,  6, 16.58
dp   ,  324, 1,  1,  1,  3, 44.82
dp   ,  324, 1,  2,  4,  5, 51.87
dp   ,  324, 1,  3,  6,  6, 16.58
dp   ,  325, 1,  1,  1,  3, 44.82
dp   ,  325, 1,  2,  4,  5, 51.85
dp   ,  325, 1,  3,  6,  6, 16.58
dp   ,  326, 1,  1,  1,  3, 44.82
dp   ,  326, 1,  2,  4,  5, 51.84
dp   ,  326, 1,  3,  6,  6, 16.58
dp   ,  327, 1,  1,  1,  3, 44.82
dp   ,  327, 1,  2,  4,  5, 51.82
dp   ,  327, 1,  3,  6,  6, 16.58
dp   ,  328, 1,  1,  1,  3, 44.82
dp   ,  328, 1,  2,  4,  5, 51.81
dp   ,  328, 1,  3,  6,  6, 16.58
dp   ,  329, 1,  1,  1,  3, 44.82
dp   ,  329, 1,  2,  4,  5, 51.80
dp   ,  329, 1,  3,  6,  6, 16.58
dp   ,  330, 1,  1,  1,  3, 44.82
dp   ,  330, 1,  2,  4,  5, 51.78
dp   ,  330, 1,  3,  6,  6, 16.58
dp   ,  331, 1,  1,  1,  3, 44.82
dp   ,  331, 1,  2,  4,  5, 51.77
dp   ,  331, 1,  3,  6,  6, 16.58
dp   ,  332, 1,  1,  1,  3, 44.82
dp   ,  332, 1,  2,  4,  5, 51.76
dp   ,  332, 1,  3,  6,  6, 16.58
dp   ,  333, 1,  1,  1,  3, 44.82
dp   ,  333, 1,  2,  4,  5, 51.74
dp   ,  333, 1,  3,  6,  6, 16.58
dp   ,  334, 1,  1,  1,  3, 44.82
dp   ,  334, 1,  2,  4,  5, 51.73
dp   ,  334, 1,  3,  6,  6, 16.58
dp   ,  335, 1,  1,  1,  3, 44.82
dp   ,  335, 1,  2,  4,  5, 51.72
dp   ,  335, 1,  3,  6,  6, 16.58
dp   ,  336, 1,  1,  1,  3, 44.82
dp   ,  336, 1,  2,  4,  5, 51.70
dp   ,  336, 1,  3,  6,  6, 16.58
dp   ,  337, 1,  1,  1,  3, 44.82
dp   ,  337, 1,  2,  4,  5, 51.69
dp   ,  337, 1,  3,  6,  6, 16.58
dp   ,  338, 1,  1,  1,  3, 44.82
dp   ,  338, 1,  2,  4,  5, 51.68
dp   ,  338, 1,  3,  6,  6, 16.58
dp   ,  339, 1,  1,  1,  3, 44.82
dp   ,  339, 1,  2,  4,  5, 51.66
dp   ,  339, 1,  3,  6,  6, 16.58
dp   ,  340, 1,  1,  1,  3, 44.82
dp   ,  340, 1,  2,  4,  5, 51.65
dp   ,  340, 1,  3,  6,  6, 16.58
dp   ,  341, 1,  1,  1,  3, 44.82
dp   ,  341, 1,  2,  4,  5, 51.64
dp   ,  341, 1,  3,  6,  6, 16.58
dp   ,  342, 1,  1,  1,  3, 44.82
dp   ,  342, 1,  2,  4,  5, 51.62
dp   ,  342, 1,  3,  6,  6, 16.58
dp   ,  343, 1,  1,  1,  3, 44.82
dp   ,  343, 1,  2,  4,  5, 51.61
dp   ,  343, 1,  3,  6,  6, 16.58
dp   ,  344, 1,  1,  1,  3, 44.82
dp   ,  344, 1,  2,  4,  5, 51.60
dp   ,  344, 1,  3,  6,  6, 16.58
dp   ,  345, 1,  1,  1,  3, 44.82
dp   ,  345, 1,  2,  4,  5, 51.58
dp   ,  345, 1,  3,  6,  6, 16.58
dp   ,  346, 1,  1,  1,  3, 44.82
dp   ,  346, 1,  2,  4,  5, 51.57
dp   ,  346, 1,  3,  6,  6, 16.58
dp   ,  347, 1,  1,  1,  3, 44.82
dp   ,  347, 1,  2,  4,  5, 51.56
dp   ,  347, 1,  3,  6,  6, 16.58
dp   ,  348, 1,  1,  1,  3, 44.82
dp   ,  348, 1,  2,  4,  5, 51.55
dp   ,  348, 1,  3,  6,  6, 16.58
dp   ,  349, 1,  1,  1,  3, 44.82
dp   ,  349, 1,  2,  4,  5, 51.53
dp   ,  349, 1,  3,  6,  6, 16.58
dp   ,  350, 1,  1,  1,  3, 44.82
dp   ,  350, 1,  2,  4,  5, 51.52
dp   ,  350, 1,  3,  6,  6, 16.58
dp   ,  351, 1,  1,  1,  3, 44.82
dp   ,  351, 1,  2,  4,  5, 51.51
dp   ,  351, 1,  3,  6,  6, 16.58
dp   ,  352, 1,  1,  1,  3, 44.82
dp   ,  352, 1,  2,  4,  5, 51.50
dp   ,  352, 1,  3,  6,  6, 16.58
dp   ,  353, 1,  1,  1,  3, 44.82
dp   ,  353, 1,  2,  4,  5, 51.48
dp   ,  353, 1,  3,  6,  6, 16.58
dp   ,  354, 1,  1,  1,  3, 44.82
dp   ,  354, 1,  2,  4,  5, 51.47
dp   ,  354, 1,  3,  6,  6, 16.58
dp   ,  355, 1,  1,  1,  3, 44.82
dp   ,  355, 1,  2,  4,  5, 51.46
dp   ,  355, 1,  3,  6,  6, 16.58
dp   ,  356, 1,  1,  1,  3, 44.82
dp   ,  356, 1,  2,  4,  5, 51.45
dp   ,  356, 1,  3,  6,  6, 16.58
dp   ,  357, 1,  1,  1,  3, 44.82
dp   ,  357, 1,  2,  4,  5, 51.43
dp   ,  357, 1,  3,  6,  6, 16.58
dp   ,  358, 1,  1,  1,  3, 44.82
dp   ,  358, 1,  2,  4,  5, 51.42
dp   ,  358, 1,  3,  6,  6, 16.58
dp   ,  359, 1,  1,  1,  3, 44.82
dp   ,  359, 1,  2,  4,  5, 51.41
dp   ,  359, 1,  3,  6,  6, 16.58
dp   ,  360, 1,  1,  1,  3, 44.82
dp   ,  360, 1,  2,  4,  5, 51.40
dp   ,  360, 1,  3,  6,  6, 16.58
dp   ,  361, 1,  1,  1,  3, 44.82
dp   ,  361, 1,  2,  4,  5, 51.38
dp   ,  361, 1,  3,  6,  6, 16.58
dp   ,  362, 1,  1,  1,  3, 44.82
dp   ,  362, 1,  2,  4,  5, 51.37
dp   ,  362, 1,  3,  6,  6, 16.58
dp   ,  363, 1,  1,  1,  3, 44.82
dp   ,  363, 1,  2,  4,  5, 51.36
dp   ,  363, 1,  3,  6,  6, 16.58
dp   ,  364, 1,  1,  1,  3, 44.82
dp   ,  364, 1,  2,  4,  5, 51.35
dp   ,  364, 1,  3,  6,  6, 16.58
dp   ,  365, 1,  1,  1,  3, 44.82
dp   ,  365, 1,  2,  4,  5, 51.34
dp   ,  365, 1,  3,  6,  6, 16.58
dp   ,  366, 1,  1,  1,  3, 44.82
dp   ,  366, 1,  2,  4,  5, 51.32
dp   ,  366, 1,  3,  6,  6, 16.58
dp   ,  367, 1,  1,  1,  3, 44.82
dp   ,  367, 1,  2,  4,  5, 51.31
dp   ,  367, 1,  3,  6,  6, 16.58
dp   ,  368, 1,  1,  1,  3, 44.82
dp   ,  368, 1,  2,  4,  5, 51.30
dp   ,  368, 1,  3,  6,  6, 16.58
dp   ,  369, 1,  1,  1,  3, 44.82
dp   ,  369, 1,  2,  4,  5, 51.29
dp   ,  369, 1,  3,  6,  6, 16.58
dp   ,  370, 1,  1,  1,  3, 44.82
dp   ,  370, 1,  2,  4,  5, 51.28
dp   ,  370, 1,  3,  6,  6, 16.58
dp   ,  371, 1,  1,  1,  3, 44.82
dp   ,  371, 1,  2,  4,  5, 51.26
dp   ,  371, 1,  3,  6,  6, 16.58
