case,i,anode,dest,x,y,ndest,maxdif
   80,    2,    1,    1,200.00, 76.94, 43.65, 33.29
   80,    5,    2,    1,150.00, 96.11, 60.02, 36.09
   81,    2,    1,    1,200.00, 76.69, 43.65, 33.04
   81,    5,    2,    1,150.00, 96.11, 59.98, 36.13
   82,    2,    1,    1,200.00, 76.44, 43.65, 32.79
   82,    5,    2,    1,150.00, 96.11, 59.93, 36.18
   83,    2,    1,    1,200.00, 76.20, 43.65, 32.55
   83,    5,    2,    1,150.00, 96.11, 59.89, 36.23
   84,    2,    1,    1,200.00, 75.95, 43.65, 32.30
   84,    5,    2,    1,150.00, 96.11, 59.84, 36.27
   85,    2,    1,    1,200.00, 75.71, 43.65, 32.06
   85,    5,    2,    1,150.00, 96.11, 59.79, 36.32
   86,    2,    1,    1,200.00, 75.47, 43.65, 31.82
   86,    5,    2,    1,150.00, 96.11, 59.75, 36.36
   87,    2,    1,    1,200.00, 75.24, 43.65, 31.59
   87,    5,    2,    1,150.00, 96.11, 59.70, 36.41
   88,    2,    1,    1,200.00, 75.00, 43.65, 31.35
   88,    5,    2,    1,150.00, 96.11, 59.66, 36.45
   89,    2,    1,    1,200.00, 74.77, 43.65, 31.12
   89,    5,    2,    1,150.00, 96.11, 59.62, 36.50
   90,    2,    1,    1,200.00, 74.54, 43.65, 30.89
   90,    5,    2,    1,150.00, 96.11, 59.57, 36.54
   91,    2,    1,    1,200.00, 74.31, 43.65, 30.66
   91,    5,    2,    1,150.00, 96.11, 59.53, 36.59
   92,    2,    1,    1,200.00, 74.09, 43.65, 30.44
   92,    5,    2,    1,150.00, 96.11, 59.48, 36.63
   93,    2,    1,    1,200.00, 73.87, 43.65, 30.22
   93,    5,    2,    1,150.00, 96.11, 59.44, 36.67
   94,    2,    1,    1,200.00, 73.64, 43.65, 29.99
   94,    5,    2,    1,150.00, 96.11, 59.40, 36.72
   95,    2,    1,    1,200.00, 73.42, 43.65, 29.77
   95,    5,    2,    1,150.00, 96.11, 59.35, 36.76
   96,    2,    1,    1,200.00, 73.21, 43.65, 29.56
   96,    5,    2,    1,150.00, 96.11, 59.31, 36.80
   97,    2,    1,    1,200.00, 72.99, 43.65, 29.34
   97,    5,    2,    1,150.00, 96.11, 59.27, 36.84
   98,    2,    1,    1,200.00, 72.78, 43.65, 29.13
   98,    5,    2,    1,150.00, 96.11, 59.23, 36.89
   99,    2,    1,    1,200.00, 72.57, 43.65, 28.92
   99,    5,    2,    1,150.00, 96.11, 59.18, 36.93
  100,    2,    1,    1,200.00, 72.36, 43.65, 28.71
  100,    5,    2,    1,150.00, 96.11, 59.14, 36.97
  101,    2,    1,    1,200.00, 72.15, 43.65, 28.50
  101,    5,    2,    1,150.00, 96.11, 59.10, 37.01
  102,    2,    1,    1,200.00, 71.94, 43.65, 28.29
  102,    5,    2,    1,150.00, 96.11, 59.06, 37.05
  103,    2,    1,    1,200.00, 71.74, 43.65, 28.09
  103,    5,    2,    1,150.00, 96.11, 59.02, 37.09
  104,    2,    1,    1,200.00, 71.53, 43.65, 27.88
  104,    5,    2,    1,150.00, 96.11, 58.98, 37.14
  105,    2,    1,    1,200.00, 71.33, 43.65, 27.68
  105,    5,    2,    1,150.00, 96.11, 58.94, 37.18
  106,    2,    1,    1,200.00, 71.13, 43.65, 27.48
  106,    5,    2,    1,150.00, 96.11, 58.90, 37.22
  107,    2,    1,    1,200.00, 70.94, 43.65, 27.29
  107,    5,    2,    1,150.00, 96.11, 58.86, 37.26
  108,    2,    1,    1,200.00, 70.74, 43.65, 27.09
  108,    5,    2,    1,150.00, 96.11, 58.82, 37.30
  109,    2,    1,    1,200.00, 70.55, 43.65, 26.90
  109,    5,    2,    1,150.00, 96.11, 58.78, 37.34
  110,    2,    1,    1,200.00, 70.35, 43.65, 26.70
  110,    5,    2,    1,150.00, 96.11, 58.74, 37.38
  111,    2,    1,    1,200.00, 70.16, 43.65, 26.51
  111,    5,    2,    1,150.00, 96.11, 58.70, 37.42
  112,    2,    1,    1,200.00, 69.97, 43.65, 26.32
  112,    5,    2,    1,150.00, 96.11, 58.66, 37.46
  113,    2,    1,    1,200.00, 69.79, 43.65, 26.14
  113,    5,    2,    1,150.00, 96.11, 58.62, 37.49
  114,    2,    1,    1,200.00, 69.60, 43.65, 25.95
  114,    5,    2,    1,150.00, 96.11, 58.58, 37.53
  115,    2,    1,    1,200.00, 69.41, 43.65, 25.76
  115,    5,    2,    1,150.00, 96.11, 58.54, 37.57
  116,    2,    1,    1,200.00, 69.23, 43.65, 25.58
  116,    5,    2,    1,150.00, 96.11, 58.50, 37.61
  117,    2,    1,    1,200.00, 69.05, 43.65, 25.40
  117,    5,    2,    1,150.00, 96.11, 58.46, 37.65
  118,    2,    1,    1,200.00, 68.87, 43.65, 25.22
  118,    5,    2,    1,150.00, 96.11, 58.43, 37.69
  119,    2,    1,    1,200.00, 68.69, 43.65, 25.04
  119,    5,    2,    1,150.00, 96.11, 58.39, 37.72
  120,    2,    1,    1,200.00, 68.51, 43.65, 24.86
  120,    5,    2,    1,150.00, 96.11, 58.35, 37.76
  121,    2,    1,    1,200.00, 68.34, 43.65, 24.69
  121,    5,    2,    1,150.00, 96.11, 58.31, 37.80
  122,    2,    1,    1,200.00, 68.17, 43.65, 24.52
  122,    5,    2,    1,150.00, 96.11, 58.28, 37.84
  123,    2,    1,    1,200.00, 67.99, 43.65, 24.34
  123,    5,    2,    1,150.00, 96.11, 58.24, 37.87
  124,    2,    1,    1,200.00, 67.82, 43.65, 24.17
  124,    5,    2,    1,150.00, 96.11, 58.20, 37.91
  125,    2,    1,    1,200.00, 67.65, 43.65, 24.00
  125,    5,    2,    1,150.00, 96.11, 58.16, 37.95
  126,    2,    1,    1,200.00, 67.48, 43.65, 23.83
  126,    5,    2,    1,150.00, 96.11, 58.13, 37.98
  127,    2,    1,    1,200.00, 67.32, 43.65, 23.67
  127,    5,    2,    1,150.00, 96.11, 58.09, 38.02
  128,    2,    1,    1,200.00, 67.15, 43.65, 23.50
  128,    5,    2,    1,150.00, 96.11, 58.06, 38.06
  129,    2,    1,    1,200.00, 66.98, 43.65, 23.33
  129,    5,    2,    1,150.00, 96.11, 58.02, 38.09
  130,    2,    1,    1,200.00, 66.82, 43.65, 23.17
  130,    5,    2,    1,150.00, 96.11, 57.98, 38.13
  131,    2,    1,    1,200.00, 66.66, 43.65, 23.01
  131,    5,    2,    1,150.00, 96.11, 57.95, 38.16
  132,    2,    1,    1,200.00, 66.50, 43.65, 22.85
  132,    5,    2,    1,150.00, 96.11, 57.91, 38.20
  133,    2,    1,    1,200.00, 66.34, 43.65, 22.69
  133,    5,    2,    1,150.00, 96.11, 57.88, 38.23
  134,    2,    1,    1,200.00, 66.18, 43.65, 22.53
  134,    5,    2,    1,150.00, 96.11, 57.84, 38.27
  135,    2,    1,    1,200.00, 66.02, 43.65, 22.37
  135,    5,    2,    1,150.00, 96.11, 57.81, 38.30
  136,    2,    1,    1,200.00, 65.87, 43.65, 22.22
  136,    5,    2,    1,150.00, 96.11, 57.77, 38.34
  137,    2,    1,    1,200.00, 65.71, 43.65, 22.06
  137,    5,    2,    1,150.00, 96.11, 57.74, 38.37
  138,    2,    1,    1,200.00, 65.56, 43.65, 21.91
  138,    5,    2,    1,150.00, 96.11, 57.70, 38.41
  139,    2,    1,    1,200.00, 65.41, 43.65, 21.76
  139,    5,    2,    1,150.00, 96.11, 57.67, 38.44
  140,    2,    1,    1,200.00, 65.26, 43.65, 21.61
  140,    5,    2,    1,150.00, 96.11, 57.64, 38.48
  141,    2,    1,    1,200.00, 65.11, 43.65, 21.46
  141,    5,    2,    1,150.00, 96.11, 57.60, 38.51
  142,    2,    1,    1,200.00, 64.96, 43.65, 21.31
  142,    5,    2,    1,150.00, 96.11, 57.57, 38.54
  143,    2,    1,    1,200.00, 64.81, 43.65, 21.16
  143,    5,    2,    1,150.00, 96.11, 57.54, 38.58
  144,    2,    1,    1,200.00, 64.66, 43.65, 21.01
  144,    5,    2,    1,150.00, 96.11, 57.50, 38.61
  145,    2,    1,    1,200.00, 64.52, 43.65, 20.87
  145,    5,    2,    1,150.00, 96.11, 57.47, 38.64
  146,    2,    1,    1,200.00, 64.38, 43.65, 20.73
  146,    5,    2,    1,150.00, 96.11, 57.44, 38.68
  147,    2,    1,    1,200.00, 64.23, 43.65, 20.58
  147,    5,    2,    1,150.00, 96.11, 57.40, 38.71
  148,    2,    1,    1,200.00, 64.09, 43.65, 20.44
  148,    5,    2,    1,150.00, 96.11, 57.37, 38.74
  149,    2,    1,    1,200.00, 63.95, 43.65, 20.30
  149,    5,    2,    1,150.00, 96.11, 57.34, 38.77
  150,    2,    1,    1,200.00, 63.81, 43.65, 20.16
  150,    5,    2,    1,150.00, 96.11, 57.31, 38.81
  151,    2,    1,    1,200.00, 63.67, 43.65, 20.02
  151,    5,    2,    1,150.00, 96.11, 57.27, 38.84
  152,    2,    1,    1,200.00, 63.53, 43.65, 19.88
  152,    5,    2,    1,150.00, 96.11, 57.24, 38.87
  153,    2,    1,    1,200.00, 63.40, 43.65, 19.75
  153,    5,    2,    1,150.00, 96.11, 57.21, 38.90
  154,    2,    1,    1,200.00, 63.26, 43.65, 19.61
  154,    5,    2,    1,150.00, 96.11, 57.18, 38.93
  155,    2,    1,    1,200.00, 63.12, 43.65, 19.47
  155,    5,    2,    1,150.00, 96.11, 57.15, 38.97
  156,    2,    1,    1,200.00, 62.99, 43.65, 19.34
  156,    5,    2,    1,150.00, 96.11, 57.11, 39.00
  157,    2,    1,    1,200.00, 62.86, 43.65, 19.21
  157,    5,    2,    1,150.00, 96.11, 57.08, 39.03
  158,    2,    1,    1,200.00, 62.73, 43.65, 19.08
  158,    5,    2,    1,150.00, 96.11, 57.05, 39.06
  159,    2,    1,    1,200.00, 62.60, 43.65, 18.95
  159,    5,    2,    1,150.00, 96.11, 57.02, 39.09
  160,    2,    1,    1,200.00, 62.47, 43.65, 18.82
  160,    5,    2,    1,150.00, 96.11, 56.99, 39.12
  161,    2,    1,    1,200.00, 62.34, 43.65, 18.69
  161,    5,    2,    1,150.00, 96.11, 56.96, 39.15
  162,    2,    1,    1,200.00, 62.21, 43.65, 18.56
  162,    5,    2,    1,150.00, 96.11, 56.93, 39.18
  163,    2,    1,    1,200.00, 62.08, 43.65, 18.43
  163,    5,    2,    1,150.00, 96.11, 56.90, 39.21
  164,    2,    1,    1,200.00, 61.95, 43.65, 18.30
  164,    5,    2,    1,150.00, 96.11, 56.87, 39.24
  165,    2,    1,    1,200.00, 61.83, 43.65, 18.18
  165,    5,    2,    1,150.00, 96.11, 56.84, 39.27
  166,    2,    1,    1,200.00, 61.70, 43.65, 18.05
  166,    5,    2,    1,150.00, 96.11, 56.81, 39.30
  167,    2,    1,    1,200.00, 61.58, 43.65, 17.93
  167,    5,    2,    1,150.00, 96.11, 56.78, 39.33
  168,    2,    1,    1,200.00, 61.46, 43.65, 17.81
  168,    5,    2,    1,150.00, 96.11, 56.75, 39.36
  169,    2,    1,    1,200.00, 61.34, 43.65, 17.69
  169,    5,    2,    1,150.00, 96.11, 56.72, 39.39
  170,    2,    1,    1,200.00, 61.22, 43.65, 17.57
  170,    5,    2,    1,150.00, 96.11, 56.69, 39.42
  171,    2,    1,    1,200.00, 61.09, 43.65, 17.44
  171,    5,    2,    1,150.00, 96.11, 56.66, 39.45
  172,    2,    1,    1,200.00, 60.98, 43.65, 17.33
  172,    5,    2,    1,150.00, 96.11, 56.63, 39.48
  173,    2,    1,    1,200.00, 60.86, 43.65, 17.21
  173,    5,    2,    1,150.00, 96.11, 56.60, 39.51
  174,    2,    1,    1,200.00, 60.74, 43.65, 17.09
  174,    5,    2,    1,150.00, 96.11, 56.57, 39.54
  175,    2,    1,    1,200.00, 60.62, 43.65, 16.97
  175,    5,    2,    1,150.00, 96.11, 56.55, 39.57
  176,    2,    1,    1,200.00, 60.51, 43.65, 16.86
  176,    5,    2,    1,150.00, 96.11, 56.52, 39.60
  177,    2,    1,    1,200.00, 60.39, 43.65, 16.74
  177,    5,    2,    1,150.00, 96.11, 56.49, 39.62
  178,    2,    1,    1,200.00, 60.28, 43.65, 16.63
  178,    5,    2,    1,150.00, 96.11, 56.46, 39.65
  179,    2,    1,    1,200.00, 60.16, 43.65, 16.51
  179,    5,    2,    1,150.00, 96.11, 56.43, 39.68
  180,    2,    1,    1,200.00, 60.05, 43.65, 16.40
  180,    5,    2,    1,150.00, 96.11, 56.40, 39.71
  181,    2,    1,    1,200.00, 59.94, 43.65, 16.29
  181,    5,    2,    1,150.00, 96.11, 56.38, 39.74
  182,    2,    1,    1,200.00, 59.83, 43.65, 16.18
  182,    5,    2,    1,150.00, 96.11, 56.35, 39.76
  183,    2,    1,    1,200.00, 59.72, 43.65, 16.07
  183,    5,    2,    1,150.00, 96.11, 56.32, 39.79
  184,    2,    1,    1,200.00, 59.61, 43.65, 15.96
  184,    5,    2,    1,150.00, 96.11, 56.29, 39.82
  185,    2,    1,    1,200.00, 59.50, 43.65, 15.85
  185,    5,    2,    1,150.00, 96.11, 56.27, 39.85
  186,    2,    1,    1,200.00, 59.39, 43.65, 15.74
  186,    5,    2,    1,150.00, 96.11, 56.24, 39.87
  187,    2,    1,    1,200.00, 59.28, 43.65, 15.63
  187,    5,    2,    1,150.00, 96.11, 56.21, 39.90
  188,    2,    1,    1,200.00, 59.17, 43.65, 15.52
  188,    5,    2,    1,150.00, 96.11, 56.18, 39.93
  189,    2,    1,    1,200.00, 59.07, 43.65, 15.42
  189,    5,    2,    1,150.00, 96.11, 56.16, 39.95
  190,    2,    1,    1,200.00, 58.96, 43.65, 15.31
  190,    5,    2,    1,150.00, 96.11, 56.13, 39.98
  191,    2,    1,    1,200.00, 58.86, 43.65, 15.21
  191,    5,    2,    1,150.00, 96.11, 56.10, 40.01
  192,    2,    1,    1,200.00, 58.75, 43.65, 15.10
  192,    5,    2,    1,150.00, 96.11, 56.08, 40.03
  193,    2,    1,    1,200.00, 58.65, 43.65, 15.00
  193,    5,    2,    1,150.00, 96.11, 56.05, 40.06
  194,    2,    1,    1,200.00, 58.55, 43.65, 14.90
  194,    5,    2,    1,150.00, 96.11, 56.03, 40.09
  195,    2,    1,    1,200.00, 58.44, 43.65, 14.79
  195,    5,    2,    1,150.00, 96.11, 56.00, 40.11
  196,    2,    1,    1,200.00, 58.34, 43.65, 14.69
  196,    5,    2,    1,150.00, 96.11, 55.97, 40.14
  197,    2,    1,    1,200.00, 58.24, 43.65, 14.59
  197,    5,    2,    1,150.00, 96.11, 55.95, 40.17
  198,    2,    1,    1,200.00, 58.14, 43.65, 14.49
  198,    5,    2,    1,150.00, 96.11, 55.92, 40.19
  199,    2,    1,    1,200.00, 58.04, 43.65, 14.39
  199,    5,    2,    1,150.00, 96.11, 55.90, 40.22
  200,    2,    1,    1,200.00, 57.94, 43.65, 14.29
  200,    5,    2,    1,150.00, 96.11, 55.87, 40.24
  201,    2,    1,    1,200.00, 57.84, 43.65, 14.19
  201,    5,    2,    1,150.00, 96.11, 55.84, 40.27
  202,    2,    1,    1,200.00, 57.75, 43.65, 14.10
  202,    5,    2,    1,150.00, 96.11, 55.82, 40.29
  203,    2,    1,    1,200.00, 57.65, 43.65, 14.00
  203,    5,    2,    1,150.00, 96.11, 55.79, 40.32
  204,    2,    1,    1,200.00, 57.55, 43.65, 13.90
  204,    5,    2,    1,150.00, 96.11, 55.77, 40.34
  205,    2,    1,    1,200.00, 57.46, 43.65, 13.81
  205,    5,    2,    1,150.00, 96.11, 55.74, 40.37
  206,    2,    1,    1,200.00, 57.36, 43.65, 13.71
  206,    5,    2,    1,150.00, 96.11, 55.72, 40.39
  207,    2,    1,    1,200.00, 57.27, 43.65, 13.62
  207,    5,    2,    1,150.00, 96.11, 55.69, 40.42
  208,    2,    1,    1,200.00, 57.17, 43.65, 13.52
  208,    5,    2,    1,150.00, 96.11, 55.67, 40.44
  209,    2,    1,    1,200.00, 57.08, 43.65, 13.43
  209,    5,    2,    1,150.00, 96.11, 55.64, 40.47
  210,    2,    1,    1,200.00, 56.99, 43.65, 13.34
  210,    5,    2,    1,150.00, 96.11, 55.62, 40.49
  211,    2,    1,    1,200.00, 56.89, 43.65, 13.24
  211,    5,    2,    1,150.00, 96.11, 55.60, 40.52
  212,    2,    1,    1,200.00, 56.80, 43.65, 13.15
  212,    5,    2,    1,150.00, 96.11, 55.57, 40.54
  213,    2,    1,    1,200.00, 56.71, 43.65, 13.06
  213,    5,    2,    1,150.00, 96.11, 55.55, 40.57
  214,    2,    1,    1,200.00, 56.62, 43.65, 12.97
  214,    5,    2,    1,150.00, 96.11, 55.52, 40.59
  215,    2,    1,    1,200.00, 56.53, 43.65, 12.88
  215,    5,    2,    1,150.00, 96.11, 55.50, 40.61
  216,    2,    1,    1,200.00, 56.44, 43.65, 12.79
  216,    5,    2,    1,150.00, 96.11, 55.48, 40.64
  217,    2,    1,    1,200.00, 56.35, 43.65, 12.70
  217,    5,    2,    1,150.00, 96.11, 55.45, 40.66
  218,    2,    1,    1,200.00, 56.26, 43.65, 12.61
  218,    5,    2,    1,150.00, 96.11, 55.43, 40.68
  219,    2,    1,    1,200.00, 56.18, 43.65, 12.53
  219,    5,    2,    1,150.00, 96.11, 55.40, 40.71
  220,    2,    1,    1,200.00, 56.09, 43.65, 12.44
  220,    5,    2,    1,150.00, 96.11, 55.38, 40.73
  221,    2,    1,    1,200.00, 56.00, 43.65, 12.35
  221,    5,    2,    1,150.00, 96.11, 55.36, 40.75
  222,    2,    1,    1,200.00, 55.92, 43.65, 12.27
  222,    5,    2,    1,150.00, 96.11, 55.33, 40.78
  223,    2,    1,    1,200.00, 55.83, 43.65, 12.18
  223,    5,    2,    1,150.00, 96.11, 55.31, 40.80
  224,    2,    1,    1,200.00, 55.75, 43.65, 12.10
  224,    5,    2,    1,150.00, 96.11, 55.29, 40.82
  225,    2,    1,    1,200.00, 55.66, 43.65, 12.01
  225,    5,    2,    1,150.00, 96.11, 55.27, 40.85
  226,    2,    1,    1,200.00, 55.58, 43.65, 11.93
  226,    5,    2,    1,150.00, 96.11, 55.24, 40.87
  227,    2,    1,    1,200.00, 55.49, 43.65, 11.84
  227,    5,    2,    1,150.00, 96.11, 55.22, 40.89
  228,    2,    1,    1,200.00, 55.41, 43.65, 11.76
  228,    5,    2,    1,150.00, 96.11, 55.20, 40.92
  229,    2,    1,    1,200.00, 55.33, 43.65, 11.68
  229,    5,    2,    1,150.00, 96.11, 55.17, 40.94
  230,    2,    1,    1,200.00, 55.25, 43.65, 11.60
  230,    5,    2,    1,150.00, 96.11, 55.15, 40.96
  231,    2,    1,    1,200.00, 55.16, 43.65, 11.51
  231,    5,    2,    1,150.00, 96.11, 55.13, 40.98
  232,    2,    1,    1,200.00, 55.08, 43.65, 11.43
  232,    5,    2,    1,150.00, 96.11, 55.11, 41.01
  233,    2,    1,    1,200.00, 55.00, 43.65, 11.35
  233,    5,    2,    1,150.00, 96.11, 55.09, 41.03
  234,    2,    1,    1,200.00, 54.92, 43.65, 11.27
  234,    5,    2,    1,150.00, 96.11, 55.06, 41.05
  235,    2,    1,    1,200.00, 54.84, 43.65, 11.19
  235,    5,    2,    1,150.00, 96.11, 55.04, 41.07
  236,    2,    1,    1,200.00, 54.76, 43.65, 11.11
  236,    5,    2,    1,150.00, 96.11, 55.02, 41.09
  237,    2,    1,    1,200.00, 54.68, 43.65, 11.03
  237,    5,    2,    1,150.00, 96.11, 55.00, 41.12
  238,    2,    1,    1,200.00, 54.61, 43.65, 10.96
  238,    5,    2,    1,150.00, 96.11, 54.98, 41.14
  239,    2,    1,    1,200.00, 54.53, 43.65, 10.88
  239,    5,    2,    1,150.00, 96.11, 54.95, 41.16
  240,    2,    1,    1,200.00, 54.45, 43.65, 10.80
  240,    5,    2,    1,150.00, 96.11, 54.93, 41.18
  241,    2,    1,    1,200.00, 54.37, 43.65, 10.72
  241,    5,    2,    1,150.00, 96.11, 54.91, 41.20
  242,    2,    1,    1,200.00, 54.30, 43.65, 10.65
  242,    5,    2,    1,150.00, 96.11, 54.89, 41.22
  243,    2,    1,    1,200.00, 54.22, 43.65, 10.57
  243,    5,    2,    1,150.00, 96.11, 54.87, 41.24
  244,    2,    1,    1,200.00, 54.14, 43.65, 10.49
  244,    5,    2,    1,150.00, 96.11, 54.85, 41.27
  245,    2,    1,    1,200.00, 54.07, 43.65, 10.42
  245,    5,    2,    1,150.00, 96.11, 54.83, 41.29
  246,    2,    1,    1,200.00, 53.99, 43.65, 10.34
  246,    5,    2,    1,150.00, 96.11, 54.81, 41.31
  247,    2,    1,    1,200.00, 53.92, 43.65, 10.27
  247,    5,    2,    1,150.00, 96.11, 54.78, 41.33
  248,    2,    1,    1,200.00, 53.85, 43.65, 10.20
  248,    5,    2,    1,150.00, 96.11, 54.76, 41.35
  249,    2,    1,    1,200.00, 53.77, 43.65, 10.12
  249,    5,    2,    1,150.00, 96.11, 54.74, 41.37
  250,    2,    1,    1,200.00, 53.70, 43.65, 10.05
  250,    5,    2,    1,150.00, 96.11, 54.72, 41.39
  251,    2,    1,    1,200.00, 53.63, 43.65,  9.98
  251,    5,    2,    1,150.00, 96.11, 54.70, 41.41
  252,    2,    1,    1,200.00, 53.55, 43.65,  9.90
  252,    5,    2,    1,150.00, 96.11, 54.68, 41.43
  253,    2,    1,    1,200.00, 53.48, 43.65,  9.83
  253,    5,    2,    1,150.00, 96.11, 54.66, 41.45
  254,    2,    1,    1,200.00, 53.41, 43.65,  9.76
  254,    5,    2,    1,150.00, 96.11, 54.64, 41.47
  255,    2,    1,    1,200.00, 53.34, 43.65,  9.69
  255,    5,    2,    1,150.00, 96.11, 54.62, 41.49
  256,    2,    1,    1,200.00, 53.27, 43.65,  9.62
  256,    5,    2,    1,150.00, 96.11, 54.60, 41.51
  257,    2,    1,    1,200.00, 53.20, 43.65,  9.55
  257,    5,    2,    1,150.00, 96.11, 54.58, 41.53
  258,    2,    1,    1,200.00, 53.13, 43.65,  9.48
  258,    5,    2,    1,150.00, 96.11, 54.56, 41.55
  259,    2,    1,    1,200.00, 53.06, 43.65,  9.41
  259,    5,    2,    1,150.00, 96.11, 54.54, 41.57
  260,    2,    1,    1,200.00, 52.99, 43.65,  9.34
