method,case,dest,link,flow,fx,lt,xprob,logitprob,tail,head
dp   ,   51, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   51, 1,  4,      0.00,1000.00, 21.93,0.0000,0.0000,  2,  3
dp   ,   51, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,   51, 1,  6,    200.00,  14.11, 14.11,1.0000,0.0000,  3,  4
dp   ,   52, 1,  1,     92.85,  42.74, 18.58,0.4643,0.0000,  1,  2
dp   ,   52, 1,  2,      0.00,  43.22, 24.88,0.0000,0.0000,  1,  3
dp   ,   52, 1,  3,    107.15,  42.74, 42.74,0.5357,0.0000,  1,  4
dp   ,   52, 1,  4,      0.00,1000.00, 18.42,0.0000,0.0000,  2,  3
dp   ,   52, 1,  5,    242.85,  24.16, 24.16,1.0000,0.0000,  2,  4
dp   ,   52, 1,  6,      0.00,  18.34, 18.34,1.0000,0.0000,  3,  4
dp   ,   53, 1,  1,      0.00,  43.15, 19.27,0.0000,0.0000,  1,  2
dp   ,   53, 1,  2,    200.00,  41.54, 25.57,1.0000,0.0000,  1,  3
dp   ,   53, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   53, 1,  4,      0.00,1000.00, 18.64,0.0000,0.0000,  2,  3
dp   ,   53, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,   53, 1,  6,    200.00,  15.97, 15.97,1.0000,0.0000,  3,  4
dp   ,   54, 1,  1,      0.00,  43.15, 19.27,0.0000,0.0000,  1,  2
dp   ,   54, 1,  2,    200.00,  40.11, 25.57,1.0000,0.0000,  1,  3
dp   ,   54, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   54, 1,  4,      0.00,1000.00, 18.64,0.0000,0.0000,  2,  3
dp   ,   54, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,   54, 1,  6,    200.00,  14.54, 14.54,1.0000,0.0000,  3,  4
dp   ,   55, 1,  1,    189.12,  42.02, 19.20,0.9456,0.0000,  1,  2
dp   ,   55, 1,  2,      0.00,  43.92, 25.50,0.0000,0.0000,  1,  3
dp   ,   55, 1,  3,     10.88,  42.03, 42.03,0.0544,0.0000,  1,  4
dp   ,   55, 1,  4,      0.00,1000.00, 16.55,0.0000,0.0000,  2,  3
dp   ,   55, 1,  5,    339.12,  22.81, 22.81,1.0000,0.0000,  2,  4
dp   ,   55, 1,  6,      0.00,  18.41, 18.41,1.0000,0.0000,  3,  4
dp   ,   56, 1,  1,     61.75,  41.79, 19.27,0.3088,0.0000,  1,  2
dp   ,   56, 1,  2,    138.25,  41.79, 25.57,0.6912,0.0000,  1,  3
dp   ,   56, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   56, 1,  4,      0.00,1000.00, 16.57,0.0000,0.0000,  2,  3
dp   ,   56, 1,  5,    211.75,  22.52, 22.52,1.0000,0.0000,  2,  4
dp   ,   56, 1,  6,    138.25,  16.21, 16.21,1.0000,0.0000,  3,  4
dp   ,   57, 1,  1,      0.00,  41.65, 19.27,0.0000,0.0000,  1,  2
dp   ,   57, 1,  2,    200.00,  40.45, 25.57,1.0000,0.0000,  1,  3
dp   ,   57, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   57, 1,  4,      0.00,1000.00, 16.57,0.0000,0.0000,  2,  3
dp   ,   57, 1,  5,    150.00,  22.38, 22.38,1.0000,0.0000,  2,  4
dp   ,   57, 1,  6,    200.00,  14.88, 14.88,1.0000,0.0000,  3,  4
dp   ,   58, 1,  1,    200.00,  41.12, 19.27,1.0000,0.0000,  1,  2
dp   ,   58, 1,  2,      0.00,  43.93, 25.57,0.0000,0.0000,  1,  3
dp   ,   58, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   58, 1,  4,      0.00,1000.00, 15.14,0.0000,0.0000,  2,  3
dp   ,   58, 1,  5,    350.00,  21.85, 21.85,1.0000,0.0000,  2,  4
dp   ,   58, 1,  6,      0.00,  18.36, 18.36,1.0000,0.0000,  3,  4
dp   ,   59, 1,  1,    200.00,  41.12, 19.27,1.0000,0.0000,  1,  2
dp   ,   59, 1,  2,      0.00,  41.97, 25.57,0.0000,0.0000,  1,  3
dp   ,   59, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   59, 1,  4,      0.00,1000.00, 15.14,0.0000,0.0000,  2,  3
dp   ,   59, 1,  5,    350.00,  21.85, 21.85,1.0000,0.0000,  2,  4
dp   ,   59, 1,  6,      0.00,  16.40, 16.40,1.0000,0.0000,  3,  4
dp   ,   60, 1,  1,      0.00,  40.76, 19.27,0.0000,0.0000,  1,  2
dp   ,   60, 1,  2,    200.00,  40.73, 25.57,1.0000,0.0000,  1,  3
dp   ,   60, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   60, 1,  4,      0.00,1000.00, 15.14,0.0000,0.0000,  2,  3
dp   ,   60, 1,  5,    150.00,  21.48, 21.48,1.0000,0.0000,  2,  4
dp   ,   60, 1,  6,    200.00,  15.15, 15.15,1.0000,0.0000,  3,  4
dp   ,   61, 1,  1,      0.00,  48.61, 12.79,0.0000,0.0000,  1,  2
dp   ,   61, 1,  2,    200.00,  38.05, 19.09,1.0000,0.0000,  1,  3
dp   ,   61, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   61, 1,  4,      0.00,1000.00, 28.15,0.0000,0.0000,  2,  3
dp   ,   61, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,   61, 1,  6,    200.00,  18.97, 18.97,1.0000,0.0000,  3,  4
dp   ,   62, 1,  1,      0.00,1000.00, 12.79,0.0000,0.0000,  1,  2
dp   ,   62, 1,  2,    200.00,  34.28, 19.09,1.0000,0.0000,  1,  3
dp   ,   62, 1,  3,      0.00,  41.94, 41.94,0.0000,0.0000,  1,  4
dp   ,   62, 1,  4,      0.00,  43.34, 28.15,0.0000,0.0000,  2,  3
dp   ,   62, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,   62, 1,  6,    200.00,  15.19, 15.19,1.0000,0.0000,  3,  4
dp   ,   63, 1,  1,      0.00,1000.00, 12.79,0.0000,0.0000,  1,  2
dp   ,   63, 1,  2,    200.00,  32.65, 19.09,1.0000,0.0000,  1,  3
dp   ,   63, 1,  3,      0.00,  41.94, 41.94,0.0000,0.0000,  1,  4
dp   ,   63, 1,  4,      0.00,  41.72, 28.15,0.0000,0.0000,  2,  3
dp   ,   63, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,   63, 1,  6,    200.00,  13.57, 13.57,1.0000,0.0000,  3,  4
dp   ,   64, 1,  1,      0.00,  39.65, 12.79,0.0000,0.0000,  1,  2
dp   ,   64, 1,  2,    200.00,  37.79, 19.09,1.0000,0.0000,  1,  3
dp   ,   64, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   64, 1,  4,      0.00,1000.00, 23.86,0.0000,0.0000,  2,  3
dp   ,   64, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,   64, 1,  6,    200.00,  18.70, 18.70,1.0000,0.0000,  3,  4
dp   ,   65, 1,  1,      0.00,  39.65, 12.79,0.0000,0.0000,  1,  2
dp   ,   65, 1,  2,    200.00,  34.73, 19.09,1.0000,0.0000,  1,  3
dp   ,   65, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   65, 1,  4,      0.00,1000.00, 23.86,0.0000,0.0000,  2,  3
dp   ,   65, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,   65, 1,  6,    200.00,  15.65, 15.65,1.0000,0.0000,  3,  4
dp   ,   66, 1,  1,      0.00,  39.65, 12.79,0.0000,0.0000,  1,  2
dp   ,   66, 1,  2,    200.00,  33.20, 19.09,1.0000,0.0000,  1,  3
dp   ,   66, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   66, 1,  4,      0.00,1000.00, 23.86,0.0000,0.0000,  2,  3
dp   ,   66, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,   66, 1,  6,    200.00,  14.11, 14.11,1.0000,0.0000,  3,  4
dp   ,   67, 1,  1,    200.00,  37.27, 12.79,1.0000,0.0000,  1,  2
dp   ,   67, 1,  2,      0.00,  37.62, 19.09,0.0000,0.0000,  1,  3
dp   ,   67, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   67, 1,  4,      0.00,1000.00, 21.04,0.0000,0.0000,  2,  3
dp   ,   67, 1,  5,    350.00,  24.49, 24.49,1.0000,0.0000,  2,  4
dp   ,   67, 1,  6,      0.00,  18.54, 18.54,1.0000,0.0000,  3,  4
dp   ,   68, 1,  1,      0.00,  36.66, 12.79,0.0000,0.0000,  1,  2
dp   ,   68, 1,  2,    200.00,  35.06, 19.09,1.0000,0.0000,  1,  3
dp   ,   68, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   68, 1,  4,      0.00,1000.00, 21.04,0.0000,0.0000,  2,  3
dp   ,   68, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,   68, 1,  6,    200.00,  15.97, 15.97,1.0000,0.0000,  3,  4
dp   ,   69, 1,  1,      0.00,  36.66, 12.79,0.0000,0.0000,  1,  2
dp   ,   69, 1,  2,    200.00,  33.63, 19.09,1.0000,0.0000,  1,  3
dp   ,   69, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   69, 1,  4,      0.00,1000.00, 21.04,0.0000,0.0000,  2,  3
dp   ,   69, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,   69, 1,  6,    200.00,  14.54, 14.54,1.0000,0.0000,  3,  4
dp   ,   70, 1,  1,    200.00,  35.63, 12.79,1.0000,0.0000,  1,  2
dp   ,   70, 1,  2,      0.00,  37.52, 19.09,0.0000,0.0000,  1,  3
dp   ,   70, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   70, 1,  4,      0.00,1000.00, 19.04,0.0000,0.0000,  2,  3
dp   ,   70, 1,  5,    350.00,  22.84, 22.84,1.0000,0.0000,  2,  4
dp   ,   70, 1,  6,      0.00,  18.43, 18.43,1.0000,0.0000,  3,  4
dp   ,   71, 1,  1,     61.75,  35.31, 12.79,0.3088,0.0000,  1,  2
dp   ,   71, 1,  2,    138.25,  35.30, 19.09,0.6912,0.0000,  1,  3
dp   ,   71, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   71, 1,  4,      0.00,1000.00, 19.04,0.0000,0.0000,  2,  3
dp   ,   71, 1,  5,    211.75,  22.52, 22.52,1.0000,0.0000,  2,  4
dp   ,   71, 1,  6,    138.25,  16.21, 16.21,1.0000,0.0000,  3,  4
dp   ,   72, 1,  1,      0.00,  35.17, 12.79,0.0000,0.0000,  1,  2
dp   ,   72, 1,  2,    200.00,  33.96, 19.09,1.0000,0.0000,  1,  3
dp   ,   72, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   72, 1,  4,      0.00,1000.00, 19.04,0.0000,0.0000,  2,  3
dp   ,   72, 1,  5,    150.00,  22.38, 22.38,1.0000,0.0000,  2,  4
dp   ,   72, 1,  6,    200.00,  14.88, 14.88,1.0000,0.0000,  3,  4
dp   ,   73, 1,  1,    200.00,  34.64, 12.79,1.0000,0.0000,  1,  2
dp   ,   73, 1,  2,      0.00,  37.44, 19.09,0.0000,0.0000,  1,  3
dp   ,   73, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   73, 1,  4,      0.00,1000.00, 17.55,0.0000,0.0000,  2,  3
dp   ,   73, 1,  5,    350.00,  21.85, 21.85,1.0000,0.0000,  2,  4
dp   ,   73, 1,  6,      0.00,  18.36, 18.36,1.0000,0.0000,  3,  4
dp   ,   74, 1,  1,    200.00,  34.64, 12.79,1.0000,0.0000,  1,  2
dp   ,   74, 1,  2,      0.00,  35.49, 19.09,0.0000,0.0000,  1,  3
dp   ,   74, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   74, 1,  4,      0.00,1000.00, 17.55,0.0000,0.0000,  2,  3
dp   ,   74, 1,  5,    350.00,  21.85, 21.85,1.0000,0.0000,  2,  4
dp   ,   74, 1,  6,      0.00,  16.40, 16.40,1.0000,0.0000,  3,  4
dp   ,   75, 1,  1,      0.00,  34.27, 12.79,0.0000,0.0000,  1,  2
dp   ,   75, 1,  2,    200.00,  34.24, 19.09,1.0000,0.0000,  1,  3
dp   ,   75, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   75, 1,  4,      0.00,1000.00, 17.55,0.0000,0.0000,  2,  3
dp   ,   75, 1,  5,    150.00,  21.48, 21.48,1.0000,0.0000,  2,  4
dp   ,   75, 1,  6,    200.00,  15.15, 15.15,1.0000,0.0000,  3,  4
dp   ,   76, 1,  1,      0.00,  46.44, 10.62,0.0000,0.0000,  1,  2
dp   ,   76, 1,  2,    200.00,  35.89, 16.92,1.0000,0.0000,  1,  3
dp   ,   76, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   76, 1,  4,      0.00,1000.00, 28.24,0.0000,0.0000,  2,  3
dp   ,   76, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,   76, 1,  6,    200.00,  18.97, 18.97,1.0000,0.0000,  3,  4
dp   ,   77, 1,  1,      0.00,1000.00, 10.62,0.0000,0.0000,  1,  2
dp   ,   77, 1,  2,    200.00,  32.11, 16.92,1.0000,0.0000,  1,  3
dp   ,   77, 1,  3,      0.00,  41.94, 41.94,0.0000,0.0000,  1,  4
dp   ,   77, 1,  4,      0.00,  43.44, 28.24,0.0000,0.0000,  2,  3
dp   ,   77, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,   77, 1,  6,    200.00,  15.19, 15.19,1.0000,0.0000,  3,  4
dp   ,   78, 1,  1,      0.00,1000.00, 10.62,0.0000,0.0000,  1,  2
dp   ,   78, 1,  2,    200.00,  30.49, 16.92,1.0000,0.0000,  1,  3
dp   ,   78, 1,  3,      0.00,  41.94, 41.94,0.0000,0.0000,  1,  4
dp   ,   78, 1,  4,      0.00,  41.81, 28.24,0.0000,0.0000,  2,  3
dp   ,   78, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,   78, 1,  6,    200.00,  13.57, 13.57,1.0000,0.0000,  3,  4
dp   ,   79, 1,  1,      0.00,  37.48, 10.62,0.0000,0.0000,  1,  2
dp   ,   79, 1,  2,    200.00,  35.62, 16.92,1.0000,0.0000,  1,  3
dp   ,   79, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   79, 1,  4,      0.00,1000.00, 24.91,0.0000,0.0000,  2,  3
dp   ,   79, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,   79, 1,  6,    200.00,  18.70, 18.70,1.0000,0.0000,  3,  4
dp   ,   80, 1,  1,      0.00,  37.48, 10.62,0.0000,0.0000,  1,  2
dp   ,   80, 1,  2,    200.00,  32.57, 16.92,1.0000,0.0000,  1,  3
dp   ,   80, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   80, 1,  4,      0.00,1000.00, 24.91,0.0000,0.0000,  2,  3
dp   ,   80, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,   80, 1,  6,    200.00,  15.65, 15.65,1.0000,0.0000,  3,  4
dp   ,   81, 1,  1,      0.00,  37.48, 10.62,0.0000,0.0000,  1,  2
dp   ,   81, 1,  2,    200.00,  31.04, 16.92,1.0000,0.0000,  1,  3
dp   ,   81, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   81, 1,  4,      0.00,1000.00, 24.91,0.0000,0.0000,  2,  3
dp   ,   81, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,   81, 1,  6,    200.00,  14.11, 14.11,1.0000,0.0000,  3,  4
dp   ,   82, 1,  1,    200.00,  35.11, 10.62,1.0000,0.0000,  1,  2
dp   ,   82, 1,  2,      0.00,  35.46, 16.92,0.0000,0.0000,  1,  3
dp   ,   82, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   82, 1,  4,      0.00,1000.00, 22.49,0.0000,0.0000,  2,  3
dp   ,   82, 1,  5,    350.00,  24.49, 24.49,1.0000,0.0000,  2,  4
dp   ,   82, 1,  6,      0.00,  18.54, 18.54,1.0000,0.0000,  3,  4
dp   ,   83, 1,  1,      0.00,  34.50, 10.62,0.0000,0.0000,  1,  2
dp   ,   83, 1,  2,    200.00,  32.89, 16.92,1.0000,0.0000,  1,  3
dp   ,   83, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   83, 1,  4,      0.00,1000.00, 22.49,0.0000,0.0000,  2,  3
dp   ,   83, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,   83, 1,  6,    200.00,  15.97, 15.97,1.0000,0.0000,  3,  4
dp   ,   84, 1,  1,      0.00,  34.50, 10.62,0.0000,0.0000,  1,  2
dp   ,   84, 1,  2,    200.00,  31.46, 16.92,1.0000,0.0000,  1,  3
dp   ,   84, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   84, 1,  4,      0.00,1000.00, 22.49,0.0000,0.0000,  2,  3
dp   ,   84, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,   84, 1,  6,    200.00,  14.54, 14.54,1.0000,0.0000,  3,  4
dp   ,   85, 1,  1,    200.00,  33.46, 10.62,1.0000,0.0000,  1,  2
dp   ,   85, 1,  2,      0.00,  35.36, 16.92,0.0000,0.0000,  1,  3
dp   ,   85, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   85, 1,  4,      0.00,1000.00, 20.67,0.0000,0.0000,  2,  3
dp   ,   85, 1,  5,    350.00,  22.84, 22.84,1.0000,0.0000,  2,  4
dp   ,   85, 1,  6,      0.00,  18.43, 18.43,1.0000,0.0000,  3,  4
dp   ,   86, 1,  1,     61.75,  33.15, 10.62,0.3088,0.0000,  1,  2
dp   ,   86, 1,  2,    138.25,  33.14, 16.92,0.6912,0.0000,  1,  3
dp   ,   86, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   86, 1,  4,      0.00,1000.00, 20.67,0.0000,0.0000,  2,  3
dp   ,   86, 1,  5,    211.75,  22.52, 22.52,1.0000,0.0000,  2,  4
dp   ,   86, 1,  6,    138.25,  16.21, 16.21,1.0000,0.0000,  3,  4
dp   ,   87, 1,  1,      0.00,  33.00, 10.62,0.0000,0.0000,  1,  2
dp   ,   87, 1,  2,    200.00,  31.80, 16.92,1.0000,0.0000,  1,  3
dp   ,   87, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   87, 1,  4,      0.00,1000.00, 20.67,0.0000,0.0000,  2,  3
dp   ,   87, 1,  5,    150.00,  22.38, 22.38,1.0000,0.0000,  2,  4
dp   ,   87, 1,  6,    200.00,  14.88, 14.88,1.0000,0.0000,  3,  4
dp   ,   88, 1,  1,    200.00,  32.48, 10.62,1.0000,0.0000,  1,  2
dp   ,   88, 1,  2,      0.00,  35.28, 16.92,0.0000,0.0000,  1,  3
dp   ,   88, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   88, 1,  4,      0.00,1000.00, 19.23,0.0000,0.0000,  2,  3
dp   ,   88, 1,  5,    350.00,  21.85, 21.85,1.0000,0.0000,  2,  4
dp   ,   88, 1,  6,      0.00,  18.36, 18.36,1.0000,0.0000,  3,  4
dp   ,   89, 1,  1,    200.00,  32.48, 10.62,1.0000,0.0000,  1,  2
dp   ,   89, 1,  2,      0.00,  33.33, 16.92,0.0000,0.0000,  1,  3
dp   ,   89, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   89, 1,  4,      0.00,1000.00, 19.23,0.0000,0.0000,  2,  3
dp   ,   89, 1,  5,    350.00,  21.85, 21.85,1.0000,0.0000,  2,  4
dp   ,   89, 1,  6,      0.00,  16.40, 16.40,1.0000,0.0000,  3,  4
dp   ,   90, 1,  1,      0.00,  32.11, 10.62,0.0000,0.0000,  1,  2
dp   ,   90, 1,  2,    200.00,  32.08, 16.92,1.0000,0.0000,  1,  3
dp   ,   90, 1,  3,      0.00,1000.00, 41.94,0.0000,0.0000,  1,  4
dp   ,   90, 1,  4,      0.00,1000.00, 19.23,0.0000,0.0000,  2,  3
dp   ,   90, 1,  5,    150.00,  21.48, 21.48,1.0000,0.0000,  2,  4
dp   ,   90, 1,  6,    200.00,  15.15, 15.15,1.0000,0.0000,  3,  4
dp   ,   91, 1,  1,      0.00,  53.80, 17.98,0.0000,0.0000,  1,  2
dp   ,   91, 1,  2,      0.00,  42.63, 24.28,0.0000,0.0000,  1,  3
dp   ,   91, 1,  3,    200.00,  38.46, 38.46,1.0000,0.0000,  1,  4
dp   ,   91, 1,  4,      0.00,1000.00, 27.18,0.0000,0.0000,  2,  3
dp   ,   91, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,   91, 1,  6,      0.00,  18.35, 18.35,1.0000,0.0000,  3,  4
dp   ,   92, 1,  1,      0.00,1000.00, 17.98,0.0000,0.0000,  1,  2
dp   ,   92, 1,  2,      0.00,  39.09, 24.28,0.0000,0.0000,  1,  3
dp   ,   92, 1,  3,    200.00,  38.46, 38.46,1.0000,0.0000,  1,  4
dp   ,   92, 1,  4,      0.00,  42.00, 27.18,0.0000,0.0000,  2,  3
dp   ,   92, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,   92, 1,  6,      0.00,  14.82, 14.82,1.0000,0.0000,  3,  4
dp   ,   93, 1,  1,      0.00,1000.00, 18.42,0.0000,0.0000,  1,  2
dp   ,   93, 1,  2,     68.19,  38.11, 24.72,0.3409,0.0000,  1,  3
dp   ,   93, 1,  3,    131.81,  38.12, 38.12,0.6591,0.0000,  1,  4
dp   ,   93, 1,  4,      0.00,  40.84, 27.44,0.0000,0.0000,  2,  3
dp   ,   93, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,   93, 1,  6,     68.19,  13.39, 13.39,1.0000,0.0000,  3,  4
dp   ,   94, 1,  1,      0.00,  44.84, 17.98,0.0000,0.0000,  1,  2
dp   ,   94, 1,  2,      0.00,  42.51, 24.28,0.0000,0.0000,  1,  3
dp   ,   94, 1,  3,    200.00,  38.46, 38.46,1.0000,0.0000,  1,  4
dp   ,   94, 1,  4,      0.00,1000.00, 21.39,0.0000,0.0000,  2,  3
dp   ,   94, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,   94, 1,  6,      0.00,  18.24, 18.24,1.0000,0.0000,  3,  4
dp   ,   95, 1,  1,      0.00,  44.84, 17.98,0.0000,0.0000,  1,  2
dp   ,   95, 1,  2,      0.00,  39.61, 24.28,0.0000,0.0000,  1,  3
dp   ,   95, 1,  3,    200.00,  38.46, 38.46,1.0000,0.0000,  1,  4
dp   ,   95, 1,  4,      0.00,1000.00, 21.39,0.0000,0.0000,  2,  3
dp   ,   95, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,   95, 1,  6,      0.00,  15.34, 15.34,1.0000,0.0000,  3,  4
dp   ,   96, 1,  1,      0.00,  44.99, 18.13,0.0000,0.0000,  1,  2
dp   ,   96, 1,  2,     23.11,  38.33, 24.43,0.1156,0.0000,  1,  3
dp   ,   96, 1,  3,    176.89,  38.34, 38.34,0.8844,0.0000,  1,  4
dp   ,   96, 1,  4,      0.00,1000.00, 21.46,0.0000,0.0000,  2,  3
dp   ,   96, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,   96, 1,  6,     23.11,  13.91, 13.91,1.0000,0.0000,  3,  4
dp   ,   97, 1,  1,      0.00,  41.85, 17.98,0.0000,0.0000,  1,  2
dp   ,   97, 1,  2,      0.00,  42.44, 24.28,0.0000,0.0000,  1,  3
dp   ,   97, 1,  3,    200.00,  38.46, 38.46,1.0000,0.0000,  1,  4
dp   ,   97, 1,  4,      0.00,1000.00, 18.23,0.0000,0.0000,  2,  3
dp   ,   97, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,   97, 1,  6,      0.00,  18.17, 18.17,1.0000,0.0000,  3,  4
dp   ,   98, 1,  1,      0.00,  41.85, 17.98,0.0000,0.0000,  1,  2
dp   ,   98, 1,  2,      0.00,  39.98, 24.28,0.0000,0.0000,  1,  3
dp   ,   98, 1,  3,    200.00,  38.46, 38.46,1.0000,0.0000,  1,  4
dp   ,   98, 1,  4,      0.00,1000.00, 18.23,0.0000,0.0000,  2,  3
dp   ,   98, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,   98, 1,  6,      0.00,  15.71, 15.71,1.0000,0.0000,  3,  4
dp   ,   99, 1,  1,      0.00,  41.85, 17.98,0.0000,0.0000,  1,  2
dp   ,   99, 1,  2,      0.00,  38.61, 24.28,0.0000,0.0000,  1,  3
dp   ,   99, 1,  3,    200.00,  38.46, 38.46,1.0000,0.0000,  1,  4
dp   ,   99, 1,  4,      0.00,1000.00, 18.23,0.0000,0.0000,  2,  3
dp   ,   99, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,   99, 1,  6,      0.00,  14.33, 14.33,1.0000,0.0000,  3,  4
dp   ,  100, 1,  1,      0.00,  40.36, 17.98,0.0000,0.0000,  1,  2
dp   ,  100, 1,  2,      0.00,  42.40, 24.28,0.0000,0.0000,  1,  3
dp   ,  100, 1,  3,    200.00,  38.46, 38.46,1.0000,0.0000,  1,  4
dp   ,  100, 1,  4,      0.00,1000.00, 16.23,0.0000,0.0000,  2,  3
dp   ,  100, 1,  5,    150.00,  22.38, 22.38,1.0000,0.0000,  2,  4
dp   ,  100, 1,  6,      0.00,  18.12, 18.12,1.0000,0.0000,  3,  4
dp   ,  101, 1,  1,      0.00,  40.36, 17.98,0.0000,0.0000,  1,  2
dp   ,  101, 1,  2,      0.00,  40.26, 24.28,0.0000,0.0000,  1,  3
dp   ,  101, 1,  3,    200.00,  38.46, 38.46,1.0000,0.0000,  1,  4
dp   ,  101, 1,  4,      0.00,1000.00, 16.23,0.0000,0.0000,  2,  3
dp   ,  101, 1,  5,    150.00,  22.38, 22.38,1.0000,0.0000,  2,  4
dp   ,  101, 1,  6,      0.00,  15.98, 15.98,1.0000,0.0000,  3,  4
dp   ,  102, 1,  1,      0.00,  40.36, 17.98,0.0000,0.0000,  1,  2
dp   ,  102, 1,  2,      0.00,  38.97, 24.28,0.0000,0.0000,  1,  3
dp   ,  102, 1,  3,    200.00,  38.46, 38.46,1.0000,0.0000,  1,  4
dp   ,  102, 1,  4,      0.00,1000.00, 16.23,0.0000,0.0000,  2,  3
dp   ,  102, 1,  5,    150.00,  22.38, 22.38,1.0000,0.0000,  2,  4
dp   ,  102, 1,  6,      0.00,  14.69, 14.69,1.0000,0.0000,  3,  4
