method,case,dest,link,flow,fx,lt,xprob,logitprob,tail,head
dp   ,  351, 1,  1,      0.00,1000.00, 17.40,0.0000,0.0000,  1,  2
dp   ,  351, 1,  2,     75.35,  38.97, 23.70,0.3768,0.0000,  1,  3
dp   ,  351, 1,  3,    124.65,  38.98, 38.98,0.6232,0.0000,  1,  4
dp   ,  351, 1,  4,    150.00,  47.14, 31.87,1.0000,0.0000,  2,  3
dp   ,  351, 1,  5,      0.00,  48.34, 48.34,0.0000,0.0000,  2,  4
dp   ,  351, 1,  6,    225.35,  15.27, 15.27,1.0000,0.0000,  3,  4
dp   ,  352, 1,  1,      0.00,1000.00, 17.38,0.0000,0.0000,  1,  2
dp   ,  352, 1,  2,     76.65,  38.96, 23.68,0.3832,0.0000,  1,  3
dp   ,  352, 1,  3,    123.35,  38.97, 38.97,0.6168,0.0000,  1,  4
dp   ,  352, 1,  4,    150.00,  47.15, 31.88,1.0000,0.0000,  2,  3
dp   ,  352, 1,  5,      0.00,  48.34, 48.34,0.0000,0.0000,  2,  4
dp   ,  352, 1,  6,    226.65,  15.28, 15.28,1.0000,0.0000,  3,  4
dp   ,  353, 1,  1,      0.00,1000.00, 17.37,0.0000,0.0000,  1,  2
dp   ,  353, 1,  2,     77.93,  38.95, 23.67,0.3897,0.0000,  1,  3
dp   ,  353, 1,  3,    122.07,  38.96, 38.96,0.6103,0.0000,  1,  4
dp   ,  353, 1,  4,    150.00,  47.16, 31.88,1.0000,0.0000,  2,  3
dp   ,  353, 1,  5,      0.00,  48.34, 48.34,0.0000,0.0000,  2,  4
dp   ,  353, 1,  6,    227.93,  15.28, 15.28,1.0000,0.0000,  3,  4
dp   ,  354, 1,  1,      0.00,1000.00, 17.36,0.0000,0.0000,  1,  2
dp   ,  354, 1,  2,     79.22,  38.94, 23.66,0.3961,0.0000,  1,  3
dp   ,  354, 1,  3,    120.78,  38.95, 38.95,0.6039,0.0000,  1,  4
dp   ,  354, 1,  4,    150.00,  47.17, 31.89,1.0000,0.0000,  2,  3
dp   ,  354, 1,  5,      0.00,  48.34, 48.34,0.0000,0.0000,  2,  4
dp   ,  354, 1,  6,    229.22,  15.28, 15.28,1.0000,0.0000,  3,  4
dp   ,  355, 1,  1,      0.00,1000.00, 17.34,0.0000,0.0000,  1,  2
dp   ,  355, 1,  2,     80.50,  38.93, 23.64,0.4025,0.0000,  1,  3
dp   ,  355, 1,  3,    119.50,  38.94, 38.94,0.5975,0.0000,  1,  4
dp   ,  355, 1,  4,    150.00,  47.18, 31.89,1.0000,0.0000,  2,  3
dp   ,  355, 1,  5,      0.00,  48.34, 48.34,0.0000,0.0000,  2,  4
dp   ,  355, 1,  6,    230.50,  15.29, 15.29,1.0000,0.0000,  3,  4
dp   ,  356, 1,  1,      0.00,1000.00, 17.33,0.0000,0.0000,  1,  2
dp   ,  356, 1,  2,     81.78,  38.92, 23.63,0.4089,0.0000,  1,  3
dp   ,  356, 1,  3,    118.22,  38.93, 38.93,0.5911,0.0000,  1,  4
dp   ,  356, 1,  4,    150.00,  47.19, 31.90,1.0000,0.0000,  2,  3
dp   ,  356, 1,  5,      0.00,  48.34, 48.34,0.0000,0.0000,  2,  4
dp   ,  356, 1,  6,    231.78,  15.29, 15.29,1.0000,0.0000,  3,  4
dp   ,  357, 1,  1,      0.00,1000.00, 17.32,0.0000,0.0000,  1,  2
dp   ,  357, 1,  2,     83.09,  38.91, 23.62,0.4155,0.0000,  1,  3
dp   ,  357, 1,  3,    116.91,  38.92, 38.92,0.5845,0.0000,  1,  4
dp   ,  357, 1,  4,    150.00,  47.20, 31.90,1.0000,0.0000,  2,  3
dp   ,  357, 1,  5,      0.00,  48.34, 48.34,0.0000,0.0000,  2,  4
dp   ,  357, 1,  6,    233.09,  15.29, 15.29,1.0000,0.0000,  3,  4
dp   ,  358, 1,  1,      0.00,1000.00, 17.31,0.0000,0.0000,  1,  2
dp   ,  358, 1,  2,     84.31,  38.90, 23.61,0.4215,0.0000,  1,  3
dp   ,  358, 1,  3,    115.69,  38.91, 38.91,0.5785,0.0000,  1,  4
dp   ,  358, 1,  4,    150.00,  47.21, 31.91,1.0000,0.0000,  2,  3
dp   ,  358, 1,  5,      0.00,  48.34, 48.34,0.0000,0.0000,  2,  4
dp   ,  358, 1,  6,    234.31,  15.30, 15.30,1.0000,0.0000,  3,  4
dp   ,  359, 1,  1,      0.00,1000.00, 17.29,0.0000,0.0000,  1,  2
dp   ,  359, 1,  2,     85.58,  38.89, 23.59,0.4279,0.0000,  1,  3
dp   ,  359, 1,  3,    114.42,  38.90, 38.90,0.5721,0.0000,  1,  4
dp   ,  359, 1,  4,    150.00,  47.22, 31.92,1.0000,0.0000,  2,  3
dp   ,  359, 1,  5,      0.00,  48.33, 48.33,0.0000,0.0000,  2,  4
dp   ,  359, 1,  6,    235.58,  15.30, 15.30,1.0000,0.0000,  3,  4
dp   ,  360, 1,  1,      0.00,1000.00, 17.28,0.0000,0.0000,  1,  2
dp   ,  360, 1,  2,     86.85,  38.89, 23.58,0.4343,0.0000,  1,  3
dp   ,  360, 1,  3,    113.15,  38.90, 38.90,0.5657,0.0000,  1,  4
dp   ,  360, 1,  4,    150.00,  47.22, 31.92,1.0000,0.0000,  2,  3
dp   ,  360, 1,  5,      0.00,  48.33, 48.33,0.0000,0.0000,  2,  4
dp   ,  360, 1,  6,    236.85,  15.30, 15.30,1.0000,0.0000,  3,  4
dp   ,  361, 1,  1,      0.00,1000.00, 17.27,0.0000,0.0000,  1,  2
dp   ,  361, 1,  2,     88.12,  38.88, 23.57,0.4406,0.0000,  1,  3
dp   ,  361, 1,  3,    111.88,  38.89, 38.89,0.5594,0.0000,  1,  4
dp   ,  361, 1,  4,    150.00,  47.23, 31.93,1.0000,0.0000,  2,  3
dp   ,  361, 1,  5,      0.00,  48.33, 48.33,0.0000,0.0000,  2,  4
dp   ,  361, 1,  6,    238.12,  15.31, 15.31,1.0000,0.0000,  3,  4
dp   ,  362, 1,  1,      0.00,1000.00, 17.26,0.0000,0.0000,  1,  2
dp   ,  362, 1,  2,     89.38,  38.87, 23.56,0.4469,0.0000,  1,  3
dp   ,  362, 1,  3,    110.62,  38.88, 38.88,0.5531,0.0000,  1,  4
dp   ,  362, 1,  4,    150.00,  47.24, 31.93,1.0000,0.0000,  2,  3
dp   ,  362, 1,  5,      0.00,  48.33, 48.33,0.0000,0.0000,  2,  4
dp   ,  362, 1,  6,    239.38,  15.31, 15.31,1.0000,0.0000,  3,  4
dp   ,  363, 1,  1,      0.00,1000.00, 17.25,0.0000,0.0000,  1,  2
dp   ,  363, 1,  2,     90.64,  38.86, 23.55,0.4532,0.0000,  1,  3
dp   ,  363, 1,  3,    109.36,  38.87, 38.87,0.5468,0.0000,  1,  4
dp   ,  363, 1,  4,    150.00,  47.25, 31.94,1.0000,0.0000,  2,  3
dp   ,  363, 1,  5,      0.00,  48.33, 48.33,0.0000,0.0000,  2,  4
dp   ,  363, 1,  6,    240.64,  15.31, 15.31,1.0000,0.0000,  3,  4
dp   ,  364, 1,  1,      0.00,1000.00, 17.23,0.0000,0.0000,  1,  2
dp   ,  364, 1,  2,     91.90,  38.85, 23.53,0.4595,0.0000,  1,  3
dp   ,  364, 1,  3,    108.10,  38.86, 38.86,0.5405,0.0000,  1,  4
dp   ,  364, 1,  4,    150.00,  47.26, 31.94,1.0000,0.0000,  2,  3
dp   ,  364, 1,  5,      0.00,  48.33, 48.33,0.0000,0.0000,  2,  4
dp   ,  364, 1,  6,    241.90,  15.32, 15.32,1.0000,0.0000,  3,  4
dp   ,  365, 1,  1,      0.00,1000.00, 17.22,0.0000,0.0000,  1,  2
dp   ,  365, 1,  2,     93.15,  38.84, 23.52,0.4658,0.0000,  1,  3
dp   ,  365, 1,  3,    106.85,  38.85, 38.85,0.5342,0.0000,  1,  4
dp   ,  365, 1,  4,    150.00,  47.27, 31.95,1.0000,0.0000,  2,  3
dp   ,  365, 1,  5,      0.00,  48.33, 48.33,0.0000,0.0000,  2,  4
dp   ,  365, 1,  6,    243.15,  15.32, 15.32,1.0000,0.0000,  3,  4
dp   ,  366, 1,  1,      0.00,1000.00, 17.21,0.0000,0.0000,  1,  2
dp   ,  366, 1,  2,     94.41,  38.83, 23.51,0.4720,0.0000,  1,  3
dp   ,  366, 1,  3,    105.59,  38.84, 38.84,0.5280,0.0000,  1,  4
dp   ,  366, 1,  4,    150.00,  47.28, 31.95,1.0000,0.0000,  2,  3
dp   ,  366, 1,  5,      0.00,  48.33, 48.33,0.0000,0.0000,  2,  4
dp   ,  366, 1,  6,    244.41,  15.32, 15.32,1.0000,0.0000,  3,  4
dp   ,  367, 1,  1,      0.00,1000.00, 17.20,0.0000,0.0000,  1,  2
dp   ,  367, 1,  2,     95.66,  38.83, 23.50,0.4783,0.0000,  1,  3
dp   ,  367, 1,  3,    104.34,  38.84, 38.84,0.5217,0.0000,  1,  4
dp   ,  367, 1,  4,    150.00,  47.29, 31.96,1.0000,0.0000,  2,  3
dp   ,  367, 1,  5,      0.00,  48.32, 48.32,0.0000,0.0000,  2,  4
dp   ,  367, 1,  6,    245.66,  15.33, 15.33,1.0000,0.0000,  3,  4
dp   ,  368, 1,  1,      0.00,1000.00, 17.19,0.0000,0.0000,  1,  2
dp   ,  368, 1,  2,     96.90,  38.82, 23.49,0.4845,0.0000,  1,  3
dp   ,  368, 1,  3,    103.10,  38.83, 38.83,0.5155,0.0000,  1,  4
dp   ,  368, 1,  4,    150.00,  47.30, 31.97,1.0000,0.0000,  2,  3
dp   ,  368, 1,  5,      0.00,  48.32, 48.32,0.0000,0.0000,  2,  4
dp   ,  368, 1,  6,    246.90,  15.33, 15.33,1.0000,0.0000,  3,  4
dp   ,  369, 1,  1,      0.00,1000.00, 17.18,0.0000,0.0000,  1,  2
dp   ,  369, 1,  2,     98.15,  38.81, 23.48,0.4907,0.0000,  1,  3
dp   ,  369, 1,  3,    101.85,  38.82, 38.82,0.5093,0.0000,  1,  4
dp   ,  369, 1,  4,    150.00,  47.31, 31.97,1.0000,0.0000,  2,  3
dp   ,  369, 1,  5,      0.00,  48.32, 48.32,0.0000,0.0000,  2,  4
dp   ,  369, 1,  6,    248.15,  15.33, 15.33,1.0000,0.0000,  3,  4
dp   ,  370, 1,  1,      0.00,1000.00, 17.16,0.0000,0.0000,  1,  2
dp   ,  370, 1,  2,     99.39,  38.80, 23.46,0.4969,0.0000,  1,  3
dp   ,  370, 1,  3,    100.61,  38.81, 38.81,0.5031,0.0000,  1,  4
dp   ,  370, 1,  4,    150.00,  47.32, 31.98,1.0000,0.0000,  2,  3
dp   ,  370, 1,  5,      0.00,  48.32, 48.32,0.0000,0.0000,  2,  4
dp   ,  370, 1,  6,    249.39,  15.34, 15.34,1.0000,0.0000,  3,  4
dp   ,  371, 1,  1,      0.00,1000.00, 17.15,0.0000,0.0000,  1,  2
dp   ,  371, 1,  2,    100.63,  38.79, 23.45,0.5031,0.0000,  1,  3
dp   ,  371, 1,  3,     99.37,  38.80, 38.80,0.4969,0.0000,  1,  4
dp   ,  371, 1,  4,    150.00,  47.32, 31.98,1.0000,0.0000,  2,  3
dp   ,  371, 1,  5,      0.00,  48.32, 48.32,0.0000,0.0000,  2,  4
dp   ,  371, 1,  6,    250.63,  15.34, 15.34,1.0000,0.0000,  3,  4
dp   ,  372, 1,  1,      0.00,1000.00, 17.14,0.0000,0.0000,  1,  2
dp   ,  372, 1,  2,    101.87,  38.79, 23.44,0.5093,0.0000,  1,  3
dp   ,  372, 1,  3,     98.13,  38.80, 38.80,0.4907,0.0000,  1,  4
dp   ,  372, 1,  4,    150.00,  47.33, 31.99,1.0000,0.0000,  2,  3
dp   ,  372, 1,  5,      0.00,  48.32, 48.32,0.0000,0.0000,  2,  4
dp   ,  372, 1,  6,    251.87,  15.35, 15.35,1.0000,0.0000,  3,  4
dp   ,  373, 1,  1,      0.00,1000.00, 17.13,0.0000,0.0000,  1,  2
dp   ,  373, 1,  2,    103.10,  38.78, 23.43,0.5155,0.0000,  1,  3
dp   ,  373, 1,  3,     96.90,  38.79, 38.79,0.4845,0.0000,  1,  4
dp   ,  373, 1,  4,    150.00,  47.34, 31.99,1.0000,0.0000,  2,  3
dp   ,  373, 1,  5,      0.00,  48.32, 48.32,0.0000,0.0000,  2,  4
dp   ,  373, 1,  6,    253.10,  15.35, 15.35,1.0000,0.0000,  3,  4
dp   ,  374, 1,  1,      0.00,1000.00, 17.12,0.0000,0.0000,  1,  2
dp   ,  374, 1,  2,    104.33,  38.77, 23.42,0.5217,0.0000,  1,  3
dp   ,  374, 1,  3,     95.67,  38.78, 38.78,0.4783,0.0000,  1,  4
dp   ,  374, 1,  4,    150.00,  47.35, 32.00,1.0000,0.0000,  2,  3
dp   ,  374, 1,  5,      0.00,  48.32, 48.32,0.0000,0.0000,  2,  4
dp   ,  374, 1,  6,    254.33,  15.35, 15.35,1.0000,0.0000,  3,  4
dp   ,  375, 1,  1,      0.00,1000.00, 17.11,0.0000,0.0000,  1,  2
dp   ,  375, 1,  2,    105.56,  38.77, 23.41,0.5278,0.0000,  1,  3
dp   ,  375, 1,  3,     94.44,  38.78, 38.78,0.4722,0.0000,  1,  4
dp   ,  375, 1,  4,    150.00,  47.36, 32.01,1.0000,0.0000,  2,  3
dp   ,  375, 1,  5,      0.00,  48.32, 48.32,0.0000,0.0000,  2,  4
dp   ,  375, 1,  6,    255.56,  15.36, 15.36,1.0000,0.0000,  3,  4
dp   ,  376, 1,  1,      0.00,1000.00, 17.10,0.0000,0.0000,  1,  2
dp   ,  376, 1,  2,    106.79,  38.76, 23.40,0.5340,0.0000,  1,  3
dp   ,  376, 1,  3,     93.21,  38.77, 38.77,0.4660,0.0000,  1,  4
dp   ,  376, 1,  4,    150.00,  47.37, 32.01,1.0000,0.0000,  2,  3
dp   ,  376, 1,  5,      0.00,  48.32, 48.32,0.0000,0.0000,  2,  4
dp   ,  376, 1,  6,    256.79,  15.36, 15.36,1.0000,0.0000,  3,  4
dp   ,  377, 1,  1,      0.00,1000.00, 17.09,0.0000,0.0000,  1,  2
dp   ,  377, 1,  2,    108.02,  38.75, 23.39,0.5401,0.0000,  1,  3
dp   ,  377, 1,  3,     91.98,  38.76, 38.76,0.4599,0.0000,  1,  4
dp   ,  377, 1,  4,    150.00,  47.38, 32.02,1.0000,0.0000,  2,  3
dp   ,  377, 1,  5,      0.00,  48.31, 48.31,0.0000,0.0000,  2,  4
dp   ,  377, 1,  6,    258.02,  15.36, 15.36,1.0000,0.0000,  3,  4
dp   ,  378, 1,  1,      0.00,1000.00, 17.08,0.0000,0.0000,  1,  2
dp   ,  378, 1,  2,    109.24,  38.74, 23.38,0.5462,0.0000,  1,  3
dp   ,  378, 1,  3,     90.76,  38.75, 38.75,0.4538,0.0000,  1,  4
dp   ,  378, 1,  4,    150.00,  47.39, 32.02,1.0000,0.0000,  2,  3
dp   ,  378, 1,  5,      0.00,  48.31, 48.31,0.0000,0.0000,  2,  4
dp   ,  378, 1,  6,    259.24,  15.37, 15.37,1.0000,0.0000,  3,  4
dp   ,  379, 1,  1,      0.00,1000.00, 17.07,0.0000,0.0000,  1,  2
dp   ,  379, 1,  2,    110.47,  38.74, 23.37,0.5523,0.0000,  1,  3
dp   ,  379, 1,  3,     89.53,  38.75, 38.75,0.4477,0.0000,  1,  4
dp   ,  379, 1,  4,    150.00,  47.40, 32.03,1.0000,0.0000,  2,  3
dp   ,  379, 1,  5,      0.00,  48.31, 48.31,0.0000,0.0000,  2,  4
dp   ,  379, 1,  6,    260.47,  15.37, 15.37,1.0000,0.0000,  3,  4
dp   ,  380, 1,  1,      0.00,1000.00, 17.06,0.0000,0.0000,  1,  2
dp   ,  380, 1,  2,    111.69,  38.73, 23.36,0.5584,0.0000,  1,  3
dp   ,  380, 1,  3,     88.31,  38.74, 38.74,0.4416,0.0000,  1,  4
dp   ,  380, 1,  4,    150.00,  47.41, 32.03,1.0000,0.0000,  2,  3
dp   ,  380, 1,  5,      0.00,  48.31, 48.31,0.0000,0.0000,  2,  4
dp   ,  380, 1,  6,    261.69,  15.37, 15.37,1.0000,0.0000,  3,  4
dp   ,  381, 1,  1,      0.00,1000.00, 17.05,0.0000,0.0000,  1,  2
dp   ,  381, 1,  2,    112.91,  38.72, 23.35,0.5645,0.0000,  1,  3
dp   ,  381, 1,  3,     87.09,  38.73, 38.73,0.4355,0.0000,  1,  4
dp   ,  381, 1,  4,    150.00,  47.42, 32.04,1.0000,0.0000,  2,  3
dp   ,  381, 1,  5,      0.00,  48.31, 48.31,0.0000,0.0000,  2,  4
dp   ,  381, 1,  6,    262.91,  15.38, 15.38,1.0000,0.0000,  3,  4
dp   ,  382, 1,  1,      0.00,1000.00, 17.04,0.0000,0.0000,  1,  2
dp   ,  382, 1,  2,    114.13,  38.72, 23.34,0.5706,0.0000,  1,  3
dp   ,  382, 1,  3,     85.87,  38.73, 38.73,0.4294,0.0000,  1,  4
dp   ,  382, 1,  4,    150.00,  47.42, 32.04,1.0000,0.0000,  2,  3
dp   ,  382, 1,  5,      0.00,  48.31, 48.31,0.0000,0.0000,  2,  4
dp   ,  382, 1,  6,    264.13,  15.38, 15.38,1.0000,0.0000,  3,  4
dp   ,  383, 1,  1,      0.00,1000.00, 17.03,0.0000,0.0000,  1,  2
dp   ,  383, 1,  2,    115.34,  38.71, 23.33,0.5767,0.0000,  1,  3
dp   ,  383, 1,  3,     84.66,  38.72, 38.72,0.4233,0.0000,  1,  4
dp   ,  383, 1,  4,    150.00,  47.43, 32.05,1.0000,0.0000,  2,  3
dp   ,  383, 1,  5,      0.00,  48.31, 48.31,0.0000,0.0000,  2,  4
dp   ,  383, 1,  6,    265.34,  15.38, 15.38,1.0000,0.0000,  3,  4
dp   ,  384, 1,  1,      0.00,1000.00, 17.02,0.0000,0.0000,  1,  2
dp   ,  384, 1,  2,    116.56,  38.71, 23.32,0.5828,0.0000,  1,  3
dp   ,  384, 1,  3,     83.44,  38.71, 38.71,0.4172,0.0000,  1,  4
dp   ,  384, 1,  4,    150.00,  47.44, 32.05,1.0000,0.0000,  2,  3
dp   ,  384, 1,  5,      0.00,  48.31, 48.31,0.0000,0.0000,  2,  4
dp   ,  384, 1,  6,    266.56,  15.39, 15.39,1.0000,0.0000,  3,  4
dp   ,  385, 1,  1,      0.00,1000.00, 17.01,0.0000,0.0000,  1,  2
dp   ,  385, 1,  2,    117.77,  38.70, 23.31,0.5888,0.0000,  1,  3
dp   ,  385, 1,  3,     82.23,  38.71, 38.71,0.4112,0.0000,  1,  4
dp   ,  385, 1,  4,    150.00,  47.45, 32.06,1.0000,0.0000,  2,  3
dp   ,  385, 1,  5,      0.00,  48.31, 48.31,0.0000,0.0000,  2,  4
dp   ,  385, 1,  6,    267.77,  15.39, 15.39,1.0000,0.0000,  3,  4
dp   ,  386, 1,  1,      0.00,1000.00, 17.00,0.0000,0.0000,  1,  2
dp   ,  386, 1,  2,    118.98,  38.69, 23.30,0.5949,0.0000,  1,  3
dp   ,  386, 1,  3,     81.02,  38.70, 38.70,0.4051,0.0000,  1,  4
dp   ,  386, 1,  4,    150.00,  47.46, 32.07,1.0000,0.0000,  2,  3
dp   ,  386, 1,  5,      0.00,  48.30, 48.30,0.0000,0.0000,  2,  4
dp   ,  386, 1,  6,    268.98,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  387, 1,  1,      0.00,1000.00, 16.99,0.0000,0.0000,  1,  2
dp   ,  387, 1,  2,    120.19,  38.69, 23.29,0.6010,0.0000,  1,  3
dp   ,  387, 1,  3,     79.81,  38.70, 38.70,0.3990,0.0000,  1,  4
dp   ,  387, 1,  4,    150.00,  47.47, 32.07,1.0000,0.0000,  2,  3
dp   ,  387, 1,  5,      0.00,  48.30, 48.30,0.0000,0.0000,  2,  4
dp   ,  387, 1,  6,    270.19,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  388, 1,  1,      0.00,1000.00, 16.98,0.0000,0.0000,  1,  2
dp   ,  388, 1,  2,    121.40,  38.68, 23.28,0.6070,0.0000,  1,  3
dp   ,  388, 1,  3,     78.60,  38.69, 38.69,0.3930,0.0000,  1,  4
dp   ,  388, 1,  4,    150.00,  47.48, 32.08,1.0000,0.0000,  2,  3
dp   ,  388, 1,  5,      0.00,  48.30, 48.30,0.0000,0.0000,  2,  4
dp   ,  388, 1,  6,    271.40,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  389, 1,  1,      0.00,1000.00, 16.97,0.0000,0.0000,  1,  2
dp   ,  389, 1,  2,    122.61,  38.68, 23.27,0.6130,0.0000,  1,  3
dp   ,  389, 1,  3,     77.39,  38.68, 38.68,0.3870,0.0000,  1,  4
dp   ,  389, 1,  4,    150.00,  47.49, 32.08,1.0000,0.0000,  2,  3
dp   ,  389, 1,  5,      0.00,  48.30, 48.30,0.0000,0.0000,  2,  4
dp   ,  389, 1,  6,    272.61,  15.41, 15.41,1.0000,0.0000,  3,  4
dp   ,  390, 1,  1,      0.00,1000.00, 16.96,0.0000,0.0000,  1,  2
dp   ,  390, 1,  2,    123.81,  38.67, 23.26,0.6191,0.0000,  1,  3
dp   ,  390, 1,  3,     76.19,  38.68, 38.68,0.3809,0.0000,  1,  4
dp   ,  390, 1,  4,    150.00,  47.50, 32.09,1.0000,0.0000,  2,  3
dp   ,  390, 1,  5,      0.00,  48.30, 48.30,0.0000,0.0000,  2,  4
dp   ,  390, 1,  6,    273.81,  15.41, 15.41,1.0000,0.0000,  3,  4
dp   ,  391, 1,  1,      0.00,1000.00, 16.95,0.0000,0.0000,  1,  2
dp   ,  391, 1,  2,    125.02,  38.66, 23.25,0.6251,0.0000,  1,  3
dp   ,  391, 1,  3,     74.98,  38.67, 38.67,0.3749,0.0000,  1,  4
dp   ,  391, 1,  4,    150.00,  47.51, 32.09,1.0000,0.0000,  2,  3
dp   ,  391, 1,  5,      0.00,  48.30, 48.30,0.0000,0.0000,  2,  4
dp   ,  391, 1,  6,    275.02,  15.41, 15.41,1.0000,0.0000,  3,  4
dp   ,  392, 1,  1,      0.00,1000.00, 16.94,0.0000,0.0000,  1,  2
dp   ,  392, 1,  2,    126.22,  38.66, 23.24,0.6311,0.0000,  1,  3
dp   ,  392, 1,  3,     73.78,  38.67, 38.67,0.3689,0.0000,  1,  4
dp   ,  392, 1,  4,    150.00,  47.52, 32.10,1.0000,0.0000,  2,  3
dp   ,  392, 1,  5,      0.00,  48.30, 48.30,0.0000,0.0000,  2,  4
dp   ,  392, 1,  6,    276.22,  15.42, 15.42,1.0000,0.0000,  3,  4
dp   ,  393, 1,  1,      0.00,1000.00, 16.93,0.0000,0.0000,  1,  2
dp   ,  393, 1,  2,    127.43,  38.65, 23.23,0.6371,0.0000,  1,  3
dp   ,  393, 1,  3,     72.57,  38.66, 38.66,0.3629,0.0000,  1,  4
dp   ,  393, 1,  4,    150.00,  47.53, 32.10,1.0000,0.0000,  2,  3
dp   ,  393, 1,  5,      0.00,  48.30, 48.30,0.0000,0.0000,  2,  4
dp   ,  393, 1,  6,    277.43,  15.42, 15.42,1.0000,0.0000,  3,  4
dp   ,  394, 1,  1,      0.00,1000.00, 16.92,0.0000,0.0000,  1,  2
dp   ,  394, 1,  2,    128.63,  38.65, 23.22,0.6431,0.0000,  1,  3
dp   ,  394, 1,  3,     71.37,  38.66, 38.66,0.3569,0.0000,  1,  4
dp   ,  394, 1,  4,    150.00,  47.54, 32.11,1.0000,0.0000,  2,  3
dp   ,  394, 1,  5,      0.00,  48.30, 48.30,0.0000,0.0000,  2,  4
dp   ,  394, 1,  6,    278.63,  15.43, 15.43,1.0000,0.0000,  3,  4
dp   ,  395, 1,  1,      0.00,1000.00, 16.91,0.0000,0.0000,  1,  2
dp   ,  395, 1,  2,    129.83,  38.64, 23.21,0.6491,0.0000,  1,  3
dp   ,  395, 1,  3,     70.17,  38.65, 38.65,0.3509,0.0000,  1,  4
dp   ,  395, 1,  4,    150.00,  47.55, 32.12,1.0000,0.0000,  2,  3
dp   ,  395, 1,  5,      0.00,  48.30, 48.30,0.0000,0.0000,  2,  4
dp   ,  395, 1,  6,    279.83,  15.43, 15.43,1.0000,0.0000,  3,  4
dp   ,  396, 1,  1,      0.00,1000.00, 16.90,0.0000,0.0000,  1,  2
dp   ,  396, 1,  2,    131.03,  38.64, 23.20,0.6551,0.0000,  1,  3
dp   ,  396, 1,  3,     68.97,  38.65, 38.65,0.3449,0.0000,  1,  4
dp   ,  396, 1,  4,    150.00,  47.55, 32.12,1.0000,0.0000,  2,  3
dp   ,  396, 1,  5,      0.00,  48.29, 48.29,0.0000,0.0000,  2,  4
dp   ,  396, 1,  6,    281.03,  15.43, 15.43,1.0000,0.0000,  3,  4
dp   ,  397, 1,  1,      0.00,1000.00, 16.90,0.0000,0.0000,  1,  2
dp   ,  397, 1,  2,    132.23,  38.63, 23.20,0.6611,0.0000,  1,  3
dp   ,  397, 1,  3,     67.77,  38.64, 38.64,0.3389,0.0000,  1,  4
dp   ,  397, 1,  4,    150.00,  47.56, 32.13,1.0000,0.0000,  2,  3
dp   ,  397, 1,  5,      0.00,  48.29, 48.29,0.0000,0.0000,  2,  4
dp   ,  397, 1,  6,    282.23,  15.44, 15.44,1.0000,0.0000,  3,  4
dp   ,  398, 1,  1,      0.00,1000.00, 16.89,0.0000,0.0000,  1,  2
dp   ,  398, 1,  2,    133.37,  38.63, 23.19,0.6669,0.0000,  1,  3
dp   ,  398, 1,  3,     66.63,  38.64, 38.64,0.3331,0.0000,  1,  4
dp   ,  398, 1,  4,    150.00,  47.57, 32.13,1.0000,0.0000,  2,  3
dp   ,  398, 1,  5,      0.00,  48.29, 48.29,0.0000,0.0000,  2,  4
dp   ,  398, 1,  6,    283.37,  15.44, 15.44,1.0000,0.0000,  3,  4
dp   ,  399, 1,  1,      0.00,1000.00, 16.88,0.0000,0.0000,  1,  2
dp   ,  399, 1,  2,    134.57,  38.62, 23.18,0.6729,0.0000,  1,  3
dp   ,  399, 1,  3,     65.43,  38.63, 38.63,0.3271,0.0000,  1,  4
dp   ,  399, 1,  4,    150.00,  47.58, 32.14,1.0000,0.0000,  2,  3
dp   ,  399, 1,  5,      0.00,  48.29, 48.29,0.0000,0.0000,  2,  4
dp   ,  399, 1,  6,    284.57,  15.44, 15.44,1.0000,0.0000,  3,  4
dp   ,  400, 1,  1,      0.00,1000.00, 16.87,0.0000,0.0000,  1,  2
dp   ,  400, 1,  2,    135.77,  38.62, 23.17,0.6788,0.0000,  1,  3
dp   ,  400, 1,  3,     64.23,  38.63, 38.63,0.3212,0.0000,  1,  4
dp   ,  400, 1,  4,    150.00,  47.59, 32.14,1.0000,0.0000,  2,  3
dp   ,  400, 1,  5,      0.00,  48.29, 48.29,0.0000,0.0000,  2,  4
dp   ,  400, 1,  6,    285.77,  15.45, 15.45,1.0000,0.0000,  3,  4
dp   ,  401, 1,  1,      0.00,1000.00, 16.86,0.0000,0.0000,  1,  2
dp   ,  401, 1,  2,    136.96,  38.61, 23.16,0.6848,0.0000,  1,  3
dp   ,  401, 1,  3,     63.04,  38.62, 38.62,0.3152,0.0000,  1,  4
dp   ,  401, 1,  4,    150.00,  47.60, 32.15,1.0000,0.0000,  2,  3
dp   ,  401, 1,  5,      0.00,  48.29, 48.29,0.0000,0.0000,  2,  4
dp   ,  401, 1,  6,    286.96,  15.45, 15.45,1.0000,0.0000,  3,  4
dp   ,  402, 1,  1,      0.00,1000.00, 16.85,0.0000,0.0000,  1,  2
dp   ,  402, 1,  2,    138.18,  38.61, 23.15,0.6909,0.0000,  1,  3
dp   ,  402, 1,  3,     61.82,  38.62, 38.62,0.3091,0.0000,  1,  4
dp   ,  402, 1,  4,    150.00,  47.61, 32.15,1.0000,0.0000,  2,  3
