id,tc,fair
292,14953.060000000001,0.0
293,14952.279999999999,0.0
294,14951.5,0.0
295,14950.720000000001,0.0
296,14949.939999999999,0.0
297,14949.175,0.0
298,14948.395,0.0
299,14947.630000000001,0.0
300,14944.0,0.019800000000003593
301,14941.2,0.04070000000000107
302,14938.575,0.06110000000000326
303,14935.919999999998,0.0812000000000026
304,14933.4,0.10099999999999909
305,14930.994999999999,0.1203000000000003
306,14928.52,0.13949999999999818
307,14926.2,0.158299999999997
308,14923.880000000001,0.17680000000000007
309,14921.715,0.19489999999999696
310,14919.410000000002,0.21309999999999718
311,14917.300000000001,0.2306999999999988
312,14915.345000000001,0.24790000000000134
313,14913.220000000001,0.2652000000000001
314,14911.3,0.2820000000000036
315,14909.31,0.29870000000000374
316,14907.575,0.3147999999999982
317,14905.665,0.3310999999999993
318,14903.815000000002,0.3470999999999975
319,14902.005,0.36290000000000333
320,14900.419999999998,0.37810000000000343
321,14898.689999999999,0.39350000000000307
322,14897.02,0.39560000000000173
323,14895.64,0.3855999999999966
324,14894.085,0.37650000000000006
325,14892.535,0.3674999999999997
326,14891.025000000001,0.3584999999999994
327,14889.575,0.34949999999999903
328,14888.33,0.33979999999999677
329,14886.94,0.33079999999999643
330,14885.59,0.3218000000000032
331,14884.28,0.31280000000000285
332,14883.025000000001,0.3036999999999992
333,14882.045,0.2937000000000012
334,14880.855,0.28470000000000084
335,14879.685000000001,0.2757000000000005
336,14878.555,0.26670000000000016
337,14877.465,0.2576999999999998
338,14876.395,0.24869999999999948
339,14875.345000000001,0.23969999999999914
340,14874.355,0.2306999999999988
341,14873.385,0.22169999999999845
342,14872.64,0.2120000000000033
343,14871.715,0.20309999999999917
344,14870.825,0.19409999999999883
345,14869.975,0.1850999999999985
346,14869.165,0.17609999999999815
347,14868.375,0.1670999999999978
348,14867.59,0.15820000000000078
349,14867.165,0.14809999999999945
350,14866.474999999999,0.1390999999999991
351,14865.785,0.13009999999999877
352,14865.119999999999,0.12120000000000175
353,14864.49,0.11220000000000141
354,14863.9,0.10320000000000107
355,14863.33,0.09420000000000073
356,14862.765,0.0852999999999966
357,14862.39,0.07580000000000098
358,14861.695,0.06750000000000256
359,14861.224999999999,0.05850000000000222
360,14860.810000000001,0.049399999999998556
361,14860.400000000001,0.040399999999998215
362,14860.025000000001,0.03130000000000166
363,14859.654999999999,0.02230000000000132
364,14859.32,0.013199999999997658
365,14859.01,0.004199999999997317
366,14858.735,-0.004899999999999238
367,14858.465,-0.01389999999999958
368,14858.23,-0.02300000000000324
369,14858.015,-0.032099999999999795
370,14857.805,-0.041100000000000136
371,14857.65,-0.05019999999999669
372,14857.494999999999,-0.05930000000000035
373,14857.38,-0.06839999999999691
374,14857.285,-0.07750000000000057
375,14857.21,-0.08659999999999712
376,14857.135,-0.09570000000000078
377,14857.099999999999,-0.10479999999999734
378,14857.119999999999,-0.11399999999999721
379,14857.125,-0.12310000000000088
380,14857.150000000001,-0.13219999999999743
381,14857.210000000001,-0.1413999999999973
382,14857.29,-0.15059999999999718
383,14857.375,-0.15970000000000084
384,14857.515,-0.16890000000000072
385,14857.655,-0.1781000000000006
386,14857.814999999999,-0.18730000000000047
387,14858.015,-0.19650000000000034
388,14858.23,-0.20580000000000354
389,14858.45,-0.2150000000000034
390,14858.705,-0.2242999999999995
391,14859.0,-0.2336000000000027
392,14859.279999999999,-0.24280000000000257
393,14859.61,-0.252200000000002
394,14859.945,-0.26149999999999807
395,14860.32,-0.27080000000000126
396,14860.695,-0.28009999999999735
397,14861.105,-0.28949999999999676
398,14861.310000000001,-0.29820000000000135
399,14861.760000000002,-0.30760000000000076
400,14862.23,-0.31700000000000017
401,14862.735,-0.3265000000000029
402,14863.33,-0.33619999999999806
403,14863.650000000001,-0.34499999999999886
404,14864.215,-0.3545000000000016
405,14864.779999999999,-0.3639999999999972
406,14865.400000000001,-0.37360000000000326
407,14866.025000000001,-0.3830999999999989
408,14866.664999999999,-0.39269999999999783
409,14867.345,-0.40229999999999677
410,14868.025000000001,-0.4119000000000028
411,14868.76,-0.421599999999998
412,14869.375,-0.43090000000000117
413,14870.130000000001,-0.44060000000000343
414,14870.904999999999,-0.4502999999999986
415,14871.35,-0.4590000000000032
416,14872.18,-0.46880000000000166
417,14873.03,-0.47860000000000014
418,14873.92,-0.4883999999999986
419,14874.58,-0.4975999999999985
420,14875.505000000001,-0.5075000000000003
421,14876.465,-0.5174999999999983
422,14877.445000000002,-0.5275000000000034
423,14878.445,-0.5375000000000014
424,14879.08,-0.5463999999999984
425,14880.135000000002,-0.5564999999999998
426,14880.985,-0.5658999999999992
427,14882.095,-0.5760999999999967
428,14883.205,-0.5863000000000014
429,14884.355,-0.5964999999999989
430,14885.175,-0.6056999999999988
431,14886.38,-0.6159999999999997
432,14887.375,-0.6257000000000019
433,14888.635,-0.636099999999999
434,14889.53,-0.6454000000000022
435,14890.88,-0.6559999999999988
436,14892.005000000001,-0.6659000000000006
437,14893.375,-0.6764999999999972
438,14894.435000000001,-0.6861000000000033
439,14895.65,-0.6961999999999975
440,14897.164999999999,-0.707099999999997
441,14898.315,-0.7169000000000025
442,14899.654999999999,-0.7272999999999996
443,14900.894999999999,-0.7372999999999976
444,14902.345,-0.7479000000000013
445,14903.710000000001,-0.7582000000000022
446,14905.27,-0.7689999999999984
447,14906.53,-0.7790000000000035
448,14907.9,-0.789200000000001
449,14909.375,-0.7997000000000014
450,14911.06,-0.8108000000000004
451,14912.38,-0.8207999999999984
452,14914.224999999999,-0.8322999999999965
453,14917.314999999999,-0.847299999999997
454,14918.34,-0.8564000000000007
455,14913.880000000001,-0.8496000000000024
456,14909.439999999999,-0.8427999999999969
457,14905.0,-0.8359999999999985
458,14900.595,-0.8293000000000035
459,14896.21,-0.8226000000000013
460,14891.825,-0.8158999999999992
461,14887.439999999999,-0.809199999999997
462,14883.095,-0.802500000000002
463,14878.744999999999,-0.7959000000000032
464,14874.434999999998,-0.7892999999999972
465,14870.105,-0.7826999999999984
466,14865.815,-0.7760999999999996
467,14861.54,-0.769599999999997
468,14857.25,-0.7629999999999981
469,14852.994999999999,-0.7565000000000026
470,14848.759999999998,-0.75
471,14844.525,-0.7434999999999974
472,14840.305,-0.7370999999999981
473,14836.09,-0.7306000000000026
474,14831.910000000002,-0.7242000000000033
475,14827.73,-0.7177999999999969
476,14823.57,-0.7113999999999976
477,14819.425,-0.7051000000000016
478,14815.285,-0.6987000000000023
479,14811.16,-0.6923999999999992
480,14807.055,-0.6861000000000033
481,14802.95,-0.6798000000000002
482,14798.880000000001,-0.6736000000000004
483,14794.794999999998,-0.6672999999999973
484,14790.725,-0.6610999999999976
485,14786.695,-0.6548999999999978
486,14782.645,-0.6486999999999981
487,14778.635,-0.6424999999999983
488,14774.619999999999,-0.6364000000000019
489,14770.630000000001,-0.6302000000000021
490,14766.635,-0.6240999999999985
491,14762.66,-0.6180000000000021
492,14758.704999999998,-0.6118999999999986
493,14754.765,-0.6058999999999983
494,14750.830000000002,-0.5998000000000019
495,14746.91,-0.5938000000000017
496,14742.99,-0.5878000000000014
497,14739.09,-0.5818000000000012
498,14735.21,-0.575800000000001
499,14731.345,-0.569899999999997
500,14727.465,-0.5638999999999967
501,14723.619999999999,-0.5579999999999998
502,14719.775000000001,-0.5521000000000029
503,14715.95,-0.5461999999999989
504,14712.125,-0.540300000000002
505,14708.335,-0.5345000000000013
506,14704.529999999999,-0.5285999999999973
507,14700.76,-0.5227999999999966
508,14696.99,-0.517000000000003
509,14693.220000000001,-0.5112000000000023
510,14689.484999999999,-0.5054999999999978
511,14685.755,-0.49969999999999715
512,14682.02,-0.4939999999999998
513,14678.31,-0.4881999999999991
514,14674.595000000001,-0.4825000000000017
515,14670.915,-0.47690000000000055
516,14667.240000000002,-0.47120000000000317
517,14663.564999999999,-0.4654999999999987
518,14659.904999999999,-0.45989999999999753
519,14656.265,-0.4543000000000035
520,14652.625,-0.4487000000000023
521,14649.005,-0.44310000000000116
522,14645.384999999998,-0.4375
523,14641.785,-0.43189999999999884
524,14638.18,-0.426400000000001
525,14634.615000000002,-0.42090000000000316
526,14631.029999999999,-0.4153999999999982
527,14627.485,-0.4099000000000004
528,14623.920000000002,-0.40440000000000254
529,14620.375,-0.3988999999999976
530,14616.845000000001,-0.39350000000000307
531,14613.32,-0.3879999999999981
532,14609.81,-0.3825999999999965
533,14606.320000000002,-0.377200000000002
534,14602.83,-0.37180000000000035
535,14599.34,-0.3663999999999987
536,14595.885,-0.3611000000000004
537,14592.414999999999,-0.3556999999999988
538,14588.98,-0.3504000000000005
539,14585.544999999998,-0.3451000000000022
540,14582.109999999999,-0.33979999999999677
541,14578.695,-0.33449999999999847
542,14575.279999999999,-0.32920000000000016
543,14571.880000000001,-0.32399999999999807
544,14568.485,-0.31869999999999976
545,14565.105,-0.31349999999999767
546,14561.744999999999,-0.3083000000000027
547,14558.385,-0.3031000000000006
548,14555.025,-0.2978999999999985
549,14551.7,-0.2927999999999997
550,14548.36,-0.28759999999999764
551,14545.035,-0.28249999999999886
552,14541.715,-0.27729999999999677
553,14538.41,-0.272199999999998
554,14535.125,-0.2670999999999992
555,14531.84,-0.26200000000000045
556,14528.57,-0.2569999999999979
557,14525.305,-0.2518999999999991
558,14522.055,-0.24689999999999657
559,14518.79,-0.2417999999999978
560,14515.560000000001,-0.23680000000000234
561,14512.330000000002,-0.23179999999999978
562,14509.099999999999,-0.22679999999999723
563,14505.904999999999,-0.221899999999998
564,14502.695000000002,-0.21690000000000254
565,14499.5,-0.2120000000000033
566,14496.310000000001,-0.20700000000000074
567,14493.135,-0.2021000000000015
568,14489.980000000001,-0.19720000000000226
569,14486.825,-0.19230000000000302
570,14483.67,-0.18739999999999668
571,14480.515,-0.18249999999999744
572,14477.395,-0.17770000000000152
573,14474.274999999998,-0.1728999999999985
574,14471.16,-0.16799999999999926
575,14468.06,-0.16320000000000334
576,14464.96,-0.15840000000000032
577,14461.86,-0.1535999999999973
578,14458.78,-0.14880000000000138
579,14455.715,-0.14410000000000167
580,14452.654999999999,-0.13929999999999865
581,14449.609999999999,-0.13459999999999894
582,14446.564999999999,-0.12989999999999924
583,14443.505000000001,-0.12510000000000332
584,14440.48,-0.12039999999999651
585,14437.455,-0.1156999999999968
586,14434.445,-0.11110000000000042
587,14431.439999999999,-0.10640000000000072
588,14428.45,-0.10179999999999723
589,14425.465,-0.09709999999999752
590,14422.475,-0.09250000000000114
591,14419.505,-0.08789999999999765
592,14416.555,-0.08330000000000126
593,14413.585,-0.07869999999999777
594,14410.635000000002,-0.07410000000000139
595,14407.685000000001,-0.0694999999999979
596,14404.77,-0.06499999999999773
597,14401.84,-0.06040000000000134
598,14398.925,-0.05590000000000117
599,14396.01,-0.051400000000001
600,14393.115,-0.04690000000000083
601,14390.220000000001,-0.04240000000000066
602,14387.325,-0.03790000000000049
603,14384.45,-0.03340000000000032
604,14381.59,-0.029000000000003467
605,14378.715000000002,-0.024500000000003297
606,14375.875,-0.02009999999999934
607,14373.02,-0.01559999999999917
608,14370.18,-0.01120000000000232
609,14367.34,-0.006799999999998363
610,14364.52,-0.002400000000001512
611,14361.7,0.0020000000000024443
612,14358.895,0.006300000000003081
613,14356.075,0.010699999999999932
614,14353.29,0.015000000000000568
615,14350.49,0.01939999999999742
616,14347.725000000002,0.023699999999998056
617,14344.94,0.027999999999998693
618,14342.175,0.03229999999999933
619,14339.43,0.036599999999999966
620,14336.665,0.0409000000000006
621,14333.92,0.04520000000000124
622,14331.19,0.049399999999998556
623,14328.445,0.05369999999999919
624,14325.735,0.05789999999999651
625,14323.025000000001,0.06210000000000093
626,14320.315,0.06629999999999825
627,14317.59,0.07059999999999889
628,14314.914999999999,0.07469999999999999
629,14312.225,0.0788999999999973
630,14309.535,0.08310000000000173
631,14306.865,0.08729999999999905
632,14304.21,0.09140000000000015
633,14301.54,0.09559999999999746
634,14298.884999999998,0.09969999999999857
635,14296.23,0.10379999999999967
636,14293.595,0.10790000000000077
637,14290.96,0.11200000000000188
638,14288.345000000001,0.11610000000000298
639,14285.71,0.12019999999999698
640,14283.095000000001,0.12429999999999808
641,14280.495,0.12830000000000297
642,14277.880000000001,0.13239999999999696
643,14275.3,0.13640000000000185
644,14272.704999999998,0.14050000000000296
645,14270.125,0.14450000000000074
646,14267.545,0.14849999999999852
647,14264.985,0.1525000000000034
648,14262.425,0.1565000000000012
649,14259.865000000002,0.16049999999999898
650,14257.32,0.16440000000000055
651,14254.78,0.16839999999999833
652,14252.255,0.1722999999999999
653,14249.715,0.17629999999999768
654,14247.19,0.18019999999999925
655,14244.685000000001,0.18410000000000082
656,14242.165,0.1880999999999986
657,14239.66,0.19200000000000017
658,14237.154999999999,0.19590000000000174
659,14234.685000000001,0.1997
660,14232.18,0.20360000000000156
661,14229.695,0.20750000000000313
662,14227.245,0.21130000000000138
663,14224.759999999998,0.21520000000000294
664,14222.31,0.2190000000000012
665,14219.86,0.22279999999999944
666,14217.395,0.226700000000001
667,14214.945,0.23049999999999926
668,14212.515,0.2342999999999975
669,14210.085,0.23810000000000286
670,14207.67,0.2417999999999978
671,14205.240000000002,0.24560000000000315
672,14202.829999999998,0.2494000000000014
673,14200.435,0.25310000000000343
674,14198.025,0.2569000000000017
675,14195.630000000001,0.2605999999999966
676,14193.235,0.26429999999999865
677,14190.845000000001,0.2680999999999969
678,14188.47,0.27179999999999893
679,14186.095000000001,0.27550000000000097
680,14183.74,0.279200000000003
681,14181.380000000001,0.2828000000000017
682,14179.025000000001,0.28649999999999665
683,14176.670000000002,0.2901999999999987
684,14174.330000000002,0.2937999999999974
685,14171.994999999999,0.29749999999999943
686,14169.654999999999,0.30109999999999815
687,14167.32,0.3048000000000002
688,14165.0,0.3083999999999989
689,14162.7,0.3119999999999976
690,14160.38,0.31560000000000343
691,14158.079999999998,0.31920000000000215
692,14155.779999999999,0.32280000000000086
693,14153.48,0.3263999999999996
694,14151.215,0.3299000000000021
695,14148.915,0.3335000000000008
696,14146.65,0.3370000000000033
697,14144.37,0.340600000000002
698,14142.105,0.3440999999999974
699,14139.844999999998,0.34770000000000323
700,14137.580000000002,0.3511999999999986
701,14135.335,0.3547000000000011
702,14133.09,0.3581999999999965
703,14130.845000000001,0.361699999999999
704,14128.619999999999,0.3652000000000015
705,14126.375,0.3686999999999969
706,14124.164999999999,0.3721000000000032
707,14121.94,0.3755999999999986
708,14119.75,0.3789999999999978
709,14117.525,0.3825000000000003
710,14115.335,0.38589999999999947
711,14113.13,0.38940000000000197
712,14110.94,0.39280000000000115
713,14108.75,0.39620000000000033
714,14106.560000000001,0.3995999999999995
715,14104.39,0.4029999999999987
716,14102.220000000001,0.4063999999999979
717,14100.05,0.40979999999999706
718,14097.88,0.41320000000000334
719,14095.725,0.4164999999999992
720,14093.575,0.4198999999999984
721,14091.439999999999,0.42320000000000135
722,14089.29,0.42660000000000053
723,14087.154999999999,0.4299000000000035
724,14085.005,0.4333000000000027
725,14082.89,0.43659999999999854
726,14080.775,0.4399000000000015
727,14078.66,0.4431999999999974
728,14076.545,0.44650000000000034
729,14074.43,0.4498000000000033
730,14072.315,0.45309999999999917
731,14070.235,0.4562999999999988
732,14068.14,0.4596000000000018
733,14066.045000000002,0.46289999999999765
734,14063.965,0.4660999999999973
735,14061.89,0.46940000000000026
736,14059.81,0.4725999999999999
737,14057.735,0.4759000000000029
738,14055.675,0.4791000000000025
739,14053.615,0.48230000000000217
740,14051.555,0.4855000000000018
741,14049.515,0.48870000000000147
742,14047.455,0.4919000000000011
743,14045.415,0.49510000000000076
744,14043.375,0.4983000000000004
745,14041.335000000001,0.5015000000000001
746,14039.33,0.5046000000000035
747,14037.29,0.5078000000000031
748,14035.285,0.5108999999999995
749,14033.265,0.5140999999999991
750,14031.26,0.5172000000000025
751,14029.24,0.5204000000000022
752,14027.255,0.5234999999999985
753,14025.25,0.526600000000002
754,14023.265,0.5296999999999983
755,14021.279999999999,0.5328000000000017
756,14019.295000000002,0.535899999999998
757,14017.309999999998,0.5390000000000015
758,14015.345000000001,0.5420999999999978
759,14013.36,0.5452000000000012
760,14011.41,0.5482000000000014
761,14009.445,0.5512999999999977
762,14007.48,0.5544000000000011
763,14005.529999999999,0.5574000000000012
764,14003.599999999999,0.5604000000000013
765,14001.635,0.5634999999999977
766,13999.705,0.5664999999999978
767,13997.775000000001,0.5694999999999979
768,13995.83,0.5726000000000013
769,13993.9,0.5756000000000014
770,13991.99,0.5786000000000016
771,13990.060000000001,0.5816000000000017
772,13988.15,0.5846000000000018
773,13986.255000000001,0.5874999999999986
774,13984.345000000001,0.5904999999999987
775,13982.435,0.5934999999999988
776,13980.560000000001,0.5964000000000027
777,13978.65,0.5994000000000028
778,13976.76,0.6024000000000029
779,13974.884999999998,0.6052999999999997
780,13973.01,0.6081999999999965
781,13971.119999999999,0.6111999999999966
782,13969.244999999999,0.6141000000000005
783,13967.39,0.6169999999999973
784,13965.515,0.6199000000000012
785,13963.66,0.622799999999998
786,13961.805,0.6257000000000019
787,13959.949999999999,0.6285999999999987
788,13958.095000000001,0.6315000000000026
789,13956.259999999998,0.6343999999999994
790,13954.404999999999,0.6373000000000033
791,13952.585,0.6400999999999968
792,13950.75,0.6430000000000007
793,13948.915,0.6458999999999975
794,13947.095000000001,0.6486999999999981
795,13945.26,0.651600000000002
796,13943.46,0.6544000000000025
797,13941.64,0.6572000000000031
798,13939.825,0.6600999999999999
799,13938.025,0.6629000000000005
800,13936.225,0.6657000000000011
801,13934.425,0.6685000000000016
802,13932.645,0.6713000000000022
803,13930.845,0.6741000000000028
804,13929.064999999999,0.6769000000000034
805,13927.265000000001,0.6796999999999969
806,13925.485,0.6824999999999974
807,13923.72,0.6852000000000018
808,13921.96,0.6880000000000024
809,13920.18,0.690800000000003
810,13918.415,0.6935000000000002
811,13916.655,0.6963000000000008
812,13914.91,0.6989999999999981
813,13913.164999999999,0.7017000000000024
814,13911.405,0.704500000000003
815,13909.66,0.7072000000000003
816,13907.915,0.7098999999999975
817,13906.189999999999,0.7126000000000019
818,13904.445,0.7152999999999992
819,13902.72,0.7180000000000035
820,13900.995,0.7207000000000008
821,13899.27,0.723399999999998
822,13897.545,0.7261000000000024
823,13895.82,0.7287999999999997
824,13894.115000000002,0.7314999999999969
825,13892.39,0.7342000000000013
826,13890.7,0.7368000000000023
827,13888.994999999999,0.7394999999999996
828,13887.305,0.7421000000000006
829,13885.6,0.7447999999999979
830,13883.91,0.747399999999999
831,13882.224999999999,0.7501000000000033
832,13880.535,0.7526999999999973
833,13878.865000000002,0.7552999999999983
834,13877.195,0.7578999999999994
835,13875.525,0.7605000000000004
836,13873.84,0.7631999999999977
